Metric,City,Estimate,Group,Estimate Margin of Error
"('Now married, except separated',)","San Antonio city, Texas",47.30%,marital_status,±1.2
"('Now married, except separated',)","San Diego city, California",42.20%,marital_status,±1.2
"('Now married, except separated',)","San Francisco city, California",37.00%,marital_status,±1.6
"('Now married, except separated',)","San Jose city, California",50.90%,marital_status,±1.2
"('Now married, except separated',)","Seattle city, Washington",39.50%,marital_status,±1.7
"('Now married, except separated',)","Tucson city, Arizona",39.70%,marital_status,±1.9
"('Now married, except separated',)","Washington city, District of Columbia",28.20%,marital_status,±1.4
"('Widowed',)","Albuquerque city, New Mexico",1.90%,marital_status,±0.4
"('Widowed',)","Austin city, Texas",1.20%,marital_status,±0.3
"('Widowed',)","Baltimore city, Maryland",3.40%,marital_status,±0.6
"('Widowed',)","Boston city, Massachusetts",1.50%,marital_status,±0.4
"('Widowed',)","Charlotte city, North Carolina",1.40%,marital_status,±0.3
"('Widowed',)","Chicago city, Illinois",2.10%,marital_status,±0.2
"('Widowed',)","Columbus city, Ohio",2.40%,marital_status,±0.4
"('Widowed',)","Dallas city, Texas",1.90%,marital_status,±0.3
"('Widowed',)","Denver city, Colorado",2.80%,marital_status,±0.5
"('Widowed',)","Detroit city, Michigan",4.10%,marital_status,±0.6
"('Widowed',)","El Paso city, Texas",2.90%,marital_status,±0.7
"('Widowed',)","Fort Worth city, Texas",2.10%,marital_status,±0.5
"('Widowed',)","Houston city, Texas",2.10%,marital_status,±0.3
"('Widowed',)","Indianapolis city (balance), Indiana",2.40%,marital_status,±0.4
"('Widowed',)","Jacksonville city, Florida",2.60%,marital_status,±0.5
"('Widowed',)","Las Vegas city, Nevada",3.50%,marital_status,±0.7
"('Widowed',)","Los Angeles city, California",1.80%,marital_status,±0.2
"('Widowed',)","Memphis city, Tennessee",2.70%,marital_status,±0.5
"('Widowed',)","Milwaukee city, Wisconsin",2.80%,marital_status,±0.5
"('Widowed',)","New York city, New York",2.20%,marital_status,±0.1
"('Widowed',)","Oklahoma City city, Oklahoma",2.60%,marital_status,±0.5
"('Widowed',)","Philadelphia city, Pennsylvania",3.00%,marital_status,±0.3
"('Widowed',)","Phoenix city, Arizona",2.00%,marital_status,±0.3
"('Widowed',)","Portland city, Oregon",2.30%,marital_status,±0.3
"('Widowed',)","San Antonio city, Texas",2.60%,marital_status,±0.3
"('Widowed',)","San Diego city, California",1.70%,marital_status,±0.3
"('Widowed',)","San Francisco city, California",2.00%,marital_status,±0.4
"('Widowed',)","San Jose city, California",1.60%,marital_status,±0.3
"('Widowed',)","Seattle city, Washington",1.70%,marital_status,±0.4
"('Widowed',)","Tucson city, Arizona",2.10%,marital_status,±0.4
"('Widowed',)","Washington city, District of Columbia",2.10%,marital_status,±0.4
"('Divorced',)","Albuquerque city, New Mexico",12.00%,marital_status,±1.0
"('Divorced',)","Austin city, Texas",8.80%,marital_status,±0.9
"('Divorced',)","Baltimore city, Maryland",9.30%,marital_status,±1.1
"('Divorced',)","Boston city, Massachusetts",6.40%,marital_status,±0.9
"('Divorced',)","Charlotte city, North Carolina",8.70%,marital_status,±1.0
"('Divorced',)","Chicago city, Illinois",7.60%,marital_status,±0.4
"('Divorced',)","Columbus city, Ohio",11.00%,marital_status,±0.9
"('Divorced',)","Dallas city, Texas",9.30%,marital_status,±0.7
"('Divorced',)","Denver city, Colorado",10.60%,marital_status,±1.0
"('Divorced',)","Detroit city, Michigan",12.20%,marital_status,±1.1
"('Divorced',)","El Paso city, Texas",9.00%,marital_status,±1.2
"('Divorced',)","Fort Worth city, Texas",9.90%,marital_status,±0.9
"('Divorced',)","Houston city, Texas",9.20%,marital_status,±0.6
"('Divorced',)","Indianapolis city (balance), Indiana",11.80%,marital_status,±1.0
"('Divorced',)","Jacksonville city, Florida",12.10%,marital_status,±0.9
"('Divorced',)","Las Vegas city, Nevada",12.70%,marital_status,±1.1
"('Divorced',)","Los Angeles city, California",6.80%,marital_status,±0.3
"('Divorced',)","Memphis city, Tennessee",11.20%,marital_status,±1.4
"('Divorced',)","Milwaukee city, Wisconsin",10.50%,marital_status,±1.1
"('Divorced',)","New York city, New York",6.20%,marital_status,±0.2
"('Divorced',)","Oklahoma City city, Oklahoma",12.60%,marital_status,±1.1
"('Divorced',)","Philadelphia city, Pennsylvania",7.80%,marital_status,±0.6
"('Divorced',)","Phoenix city, Arizona",9.80%,marital_status,±0.7
"('Divorced',)","Portland city, Oregon",11.20%,marital_status,±1.1
"('Divorced',)","San Antonio city, Texas",10.20%,marital_status,±0.8
"('Divorced',)","San Diego city, California",8.10%,marital_status,±0.6
"('Divorced',)","San Francisco city, California",7.70%,marital_status,±0.8
"('Divorced',)","San Jose city, California",7.30%,marital_status,±0.8
"('Divorced',)","Seattle city, Washington",9.50%,marital_status,±1.1
"('Divorced',)","Tucson city, Arizona",12.60%,marital_status,±1.2
"('Divorced',)","Washington city, District of Columbia",8.40%,marital_status,±0.9
"('Separated',)","Albuquerque city, New Mexico",1.50%,marital_status,±0.4
"('Separated',)","Austin city, Texas",1.60%,marital_status,±0.4
"('Separated',)","Baltimore city, Maryland",3.80%,marital_status,±0.7
"('Separated',)","Boston city, Massachusetts",2.50%,marital_status,±0.6
"('Separated',)","Charlotte city, North Carolina",3.10%,marital_status,±0.6
"('Separated',)","Chicago city, Illinois",2.20%,marital_status,±0.3
"('Separated',)","Columbus city, Ohio",1.70%,marital_status,±0.4
"('Separated',)","Dallas city, Texas",3.00%,marital_status,±0.5
"('Separated',)","Denver city, Colorado",2.00%,marital_status,±0.5
"('Separated',)","Detroit city, Michigan",4.70%,marital_status,±0.7
"('Separated',)","El Paso city, Texas",2.40%,marital_status,±0.6
"('Separated',)","Fort Worth city, Texas",2.50%,marital_status,±0.5
"('Separated',)","Houston city, Texas",3.00%,marital_status,±0.4
"('Separated',)","Indianapolis city (balance), Indiana",1.90%,marital_status,±0.4
"('Separated',)","Jacksonville city, Florida",2.60%,marital_status,±0.6
"('Separated',)","Las Vegas city, Nevada",2.20%,marital_status,±0.6
"('Separated',)","Los Angeles city, California",2.40%,marital_status,±0.2
"('Separated',)","Memphis city, Tennessee",4.60%,marital_status,±0.8
"('Separated',)","Milwaukee city, Wisconsin",1.50%,marital_status,±0.5
"('Separated',)","New York city, New York",2.60%,marital_status,±0.2
"('Separated',)","Oklahoma City city, Oklahoma",2.40%,marital_status,±0.6
"('Separated',)","Philadelphia city, Pennsylvania",3.30%,marital_status,±0.3
"('Separated',)","Phoenix city, Arizona",1.50%,marital_status,±0.3
"('Separated',)","Portland city, Oregon",1.10%,marital_status,±0.4
"('Separated',)","San Antonio city, Texas",2.40%,marital_status,±0.4
"('Separated',)","San Diego city, California",1.80%,marital_status,±0.3
"('Separated',)","San Francisco city, California",1.10%,marital_status,±0.4
"('Separated',)","San Jose city, California",1.30%,marital_status,±0.3
"('Separated',)","Seattle city, Washington",1.40%,marital_status,±0.4
"('Separated',)","Tucson city, Arizona",2.20%,marital_status,±0.6
"('Separated',)","Washington city, District of Columbia",2.40%,marital_status,±0.5
"('Never married',)","Albuquerque city, New Mexico",38.60%,marital_status,±1.6
"('Never married',)","Austin city, Texas",47.90%,marital_status,±1.2
"('Never married',)","Baltimore city, Maryland",54.50%,marital_status,±1.7
"('Never married',)","Boston city, Massachusetts",59.20%,marital_status,±1.7
"('Never married',)","Charlotte city, North Carolina",40.80%,marital_status,±1.4
"('Never married',)","Chicago city, Illinois",51.80%,marital_status,±0.7
"('Never married',)","Columbus city, Ohio",45.60%,marital_status,±1.5
"('Never married',)","Dallas city, Texas",44.90%,marital_status,±1.2
"('Never married',)","Denver city, Colorado",45.50%,marital_status,±1.6
"('Never married',)","Detroit city, Michigan",54.20%,marital_status,±1.5
"('Never married',)","El Paso city, Texas",35.20%,marital_status,±1.5
"('Never married',)","Fort Worth city, Texas",37.00%,marital_status,±2.0
"('Never married',)","Houston city, Texas",42.70%,marital_status,±1.0
"('Never married',)","Indianapolis city (balance), Indiana",41.70%,marital_status,±1.5
"('Never married',)","Jacksonville city, Florida",35.00%,marital_status,±1.2
"('Never married',)","Las Vegas city, Nevada",36.60%,marital_status,±1.7
"('Never married',)","Los Angeles city, California",48.50%,marital_status,±0.6
"('Never married',)","Memphis city, Tennessee",47.10%,marital_status,±1.3
"('Never married',)","Milwaukee city, Wisconsin",53.50%,marital_status,±1.6
"('Never married',)","New York city, New York",46.70%,marital_status,±0.4
"('Never married',)","Oklahoma City city, Oklahoma",32.70%,marital_status,±1.6
"('Never married',)","Philadelphia city, Pennsylvania",54.10%,marital_status,±1.0
"('Never married',)","Phoenix city, Arizona",41.80%,marital_status,±1.2
"('Never married',)","Portland city, Oregon",45.00%,marital_status,±1.6
"('Never married',)","San Antonio city, Texas",37.60%,marital_status,±1.3
"('Never married',)","San Diego city, California",46.10%,marital_status,±1.3
"('Never married',)","San Francisco city, California",52.10%,marital_status,±1.6
"('Never married',)","San Jose city, California",38.90%,marital_status,±1.2
"('Never married',)","Seattle city, Washington",48.00%,marital_status,±1.7
"('Never married',)","Tucson city, Arizona",43.40%,marital_status,±1.6
"('Never married',)","Washington city, District of Columbia",58.90%,marital_status,±1.6
"('Female 15 years and over',)","Albuquerque city, New Mexico","226,927",marital_status,"±1,767"
"('Female 15 years and over',)","Austin city, Texas","317,549",marital_status,"±3,556"
"('Female 15 years and over',)","Baltimore city, Maryland","273,584",marital_status,±539
"('Female 15 years and over',)","Boston city, Massachusetts","282,932",marital_status,"±2,217"
"('Female 15 years and over',)","Charlotte city, North Carolina","304,380",marital_status,"±2,423"
"('Female 15 years and over',)","Chicago city, Illinois","1,133,253",marital_status,"±7,895"
"('Female 15 years and over',)","Columbus city, Ohio","328,283",marital_status,"±3,625"
"('Female 15 years and over',)","Dallas city, Texas","465,938",marital_status,"±6,163"
"('Female 15 years and over',)","Denver city, Colorado","246,856",marital_status,±482
"('Female 15 years and over',)","Detroit city, Michigan","299,706",marital_status,"±3,506"
"('Female 15 years and over',)","El Paso city, Texas","263,139",marital_status,"±2,736"
"('Female 15 years and over',)","Fort Worth city, Texas","287,139",marital_status,"±5,240"
"('Female 15 years and over',)","Houston city, Texas","821,900",marital_status,"±6,939"
"('Female 15 years and over',)","Indianapolis city (balance), Indiana","340,559",marital_status,"±2,777"
"('Female 15 years and over',)","Jacksonville city, Florida","342,910",marital_status,"±1,502"
"('Female 15 years and over',)","Las Vegas city, Nevada","232,622",marital_status,"±4,312"
"('Female 15 years and over',)","Los Angeles city, California","1,561,878",marital_status,"±11,081"
"('Female 15 years and over',)","Memphis city, Tennessee","273,227",marital_status,"±2,725"
"('Female 15 years and over',)","Milwaukee city, Wisconsin","244,065",marital_status,"±2,825"
"('Female 15 years and over',)","New York city, New York","3,583,695",marital_status,"±1,207"
"('Female 15 years and over',)","Oklahoma City city, Oklahoma","232,859",marital_status,"±3,224"
"('Female 15 years and over',)","Philadelphia city, Pennsylvania","668,027",marital_status,±233
"('Female 15 years and over',)","Phoenix city, Arizona","554,552",marital_status,"±7,356"
"('Female 15 years and over',)","Portland city, Oregon","248,613",marital_status,"±2,676"
"('Female 15 years and over',)","San Antonio city, Texas","539,685",marital_status,"±3,468"
"('Female 15 years and over',)","San Diego city, California","528,739",marital_status,"±6,780"
"('Female 15 years and over',)","San Francisco city, California","353,218",marital_status,±417
"('Female 15 years and over',)","San Jose city, California","375,351",marital_status,"±4,548"
"('Female 15 years and over',)","Seattle city, Washington","267,823",marital_status,"±4,436"
"('Female 15 years and over',)","Tucson city, Arizona","213,749",marital_status,"±3,884"
"('Female 15 years and over',)","Washington city, District of Columbia","277,203",marital_status,±726
"('Now married, except separated',)","Albuquerque city, New Mexico",42.00%,marital_status,±1.7
"('Now married, except separated',)","Austin city, Texas",37.70%,marital_status,±1.4
"('Now married, except separated',)","Baltimore city, Maryland",24.30%,marital_status,±1.6
"('Now married, except separated',)","Boston city, Massachusetts",26.40%,marital_status,±1.4
"('Now married, except separated',)","Charlotte city, North Carolina",39.80%,marital_status,±1.5
"('Now married, except separated',)","Chicago city, Illinois",32.40%,marital_status,±0.7
"('Now married, except separated',)","Columbus city, Ohio",35.10%,marital_status,±1.5
"('Now married, except separated',)","Dallas city, Texas",38.50%,marital_status,±1.2
"('Now married, except separated',)","Denver city, Colorado",37.90%,marital_status,±1.7
"('Now married, except separated',)","Detroit city, Michigan",21.20%,marital_status,±1.1
