Metric,City,Estimate,Group,Estimate Margin of Error
"('Female 15 years and over',)","Charlotte city, North Carolina","353,868",marital_status,"±2,483"
"('Female 15 years and over',)","Chicago city, Illinois","1,155,428",marital_status,"±8,604"
"('Female 15 years and over',)","Columbus city, Ohio","356,791",marital_status,"±4,193"
"('Female 15 years and over',)","Dallas city, Texas","524,342",marital_status,"±5,841"
"('Female 15 years and over',)","Denver city, Colorado","285,750",marital_status,±393
"('Female 15 years and over',)","Detroit city, Michigan","280,904",marital_status,"±3,557"
"('Female 15 years and over',)","El Paso city, Texas","272,402",marital_status,"±2,508"
"('Female 15 years and over',)","Fort Worth city, Texas","332,780",marital_status,"±5,035"
"('Female 15 years and over',)","Fresno city, California","206,687",marital_status,"±3,083"
"('Female 15 years and over',)","Houston city, Texas","907,770",marital_status,"±8,218"
"('Female 15 years and over',)","Indianapolis city (balance), Indiana","354,520",marital_status,"±2,228"
"('Female 15 years and over',)","Jacksonville city, Florida","369,783",marital_status,"±1,921"
"('Female 15 years and over',)","Las Vegas city, Nevada","253,252",marital_status,"±4,563"
"('Female 15 years and over',)","Los Angeles city, California","1,673,884",marital_status,"±12,027"
"('Female 15 years and over',)","Memphis city, Tennessee","273,844",marital_status,"±3,075"
"('Female 15 years and over',)","Milwaukee city, Wisconsin","243,412",marital_status,"±2,485"
"('Female 15 years and over',)","New York city, New York","3,719,354",marital_status,±998
"('Female 15 years and over',)","Oklahoma City city, Oklahoma","256,571",marital_status,"±3,005"
"('Female 15 years and over',)","Philadelphia city, Pennsylvania","681,027",marital_status,±562
"('Female 15 years and over',)","Phoenix city, Arizona","634,954",marital_status,"±6,434"
"('Female 15 years and over',)","Portland city, Oregon","273,214",marital_status,"±2,407"
"('Female 15 years and over',)","San Antonio city, Texas","602,889",marital_status,"±3,598"
"('Female 15 years and over',)","San Diego city, California","582,154",marital_status,"±6,852"
"('Female 15 years and over',)","San Francisco city, California","377,693",marital_status,±611
"('Female 15 years and over',)","San Jose city, California","411,873",marital_status,"±3,962"
"('Female 15 years and over',)","Seattle city, Washington","305,721",marital_status,"±5,118"
"('Female 15 years and over',)","Tucson city, Arizona","220,835",marital_status,"±3,605"
"('Female 15 years and over',)","Washington city, District of Columbia","305,407",marital_status,±458
"('Now married, except separated',)","Albuquerque city, New Mexico",40.50%,marital_status,±1.6
"('Now married, except separated',)","Austin city, Texas",40.00%,marital_status,±1.5
"('Now married, except separated',)","Baltimore city, Maryland",22.90%,marital_status,±1.4
"('Now married, except separated',)","Boston city, Massachusetts",27.40%,marital_status,±1.4
"('Now married, except separated',)","Charlotte city, North Carolina",41.10%,marital_status,±1.3
"('Now married, except separated',)","Chicago city, Illinois",32.90%,marital_status,±0.7
"('Now married, except separated',)","Columbus city, Ohio",34.80%,marital_status,±1.5
"('Now married, except separated',)","Dallas city, Texas",39.30%,marital_status,±1.0
"('Now married, except separated',)","Denver city, Colorado",39.40%,marital_status,±1.5
"('Now married, except separated',)","Detroit city, Michigan",20.90%,marital_status,±1.3
"('Now married, except separated',)","El Paso city, Texas",41.40%,marital_status,±1.6
"('Now married, except separated',)","Fort Worth city, Texas",45.40%,marital_status,±1.6
"('Now married, except separated',)","Fresno city, California",36.60%,marital_status,±1.7
"('Now married, except separated',)","Houston city, Texas",39.80%,marital_status,±1.0
"('Now married, except separated',)","Indianapolis city (balance), Indiana",36.90%,marital_status,±1.7
"('Now married, except separated',)","Jacksonville city, Florida",39.80%,marital_status,±1.5
"('Now married, except separated',)","Las Vegas city, Nevada",41.90%,marital_status,±1.5
"('Now married, except separated',)","Los Angeles city, California",37.30%,marital_status,±0.6
"('Now married, except separated',)","Memphis city, Tennessee",28.60%,marital_status,±1.4
"('Now married, except separated',)","Milwaukee city, Wisconsin",27.40%,marital_status,±1.3
"('Now married, except separated',)","New York city, New York",36.50%,marital_status,±0.4
"('Now married, except separated',)","Oklahoma City city, Oklahoma",44.70%,marital_status,±1.6
"('Now married, except separated',)","Philadelphia city, Pennsylvania",27.50%,marital_status,±0.9
"('Now married, except separated',)","Phoenix city, Arizona",40.80%,marital_status,±1.1
"('Now married, except separated',)","Portland city, Oregon",39.50%,marital_status,±1.6
"('Now married, except separated',)","San Antonio city, Texas",39.40%,marital_status,±1.1
"('Now married, except separated',)","San Diego city, California",43.20%,marital_status,±1.2
"('Now married, except separated',)","San Francisco city, California",40.10%,marital_status,±1.5
"('Now married, except separated',)","San Jose city, California",51.00%,marital_status,±1.2
"('Now married, except separated',)","Seattle city, Washington",40.80%,marital_status,±1.6
"('Now married, except separated',)","Tucson city, Arizona",34.30%,marital_status,±1.8
"('Now married, except separated',)","Washington city, District of Columbia",25.60%,marital_status,±1.5
"('Widowed',)","Albuquerque city, New Mexico",8.10%,marital_status,±0.9
"('Widowed',)","Austin city, Texas",4.90%,marital_status,±0.5
"('Widowed',)","Baltimore city, Maryland",10.10%,marital_status,±0.7
"('Widowed',)","Boston city, Massachusetts",6.30%,marital_status,±0.6
"('Widowed',)","Charlotte city, North Carolina",6.20%,marital_status,±0.5
"('Widowed',)","Chicago city, Illinois",7.70%,marital_status,±0.4
"('Widowed',)","Columbus city, Ohio",6.10%,marital_status,±0.6
"('Widowed',)","Dallas city, Texas",6.80%,marital_status,±0.5
"('Widowed',)","Denver city, Colorado",6.40%,marital_status,±0.6
"('Widowed',)","Detroit city, Michigan",8.90%,marital_status,±0.7
"('Widowed',)","El Paso city, Texas",9.30%,marital_status,±0.7
"('Widowed',)","Fort Worth city, Texas",5.90%,marital_status,±0.6
"('Widowed',)","Fresno city, California",6.70%,marital_status,±0.8
"('Widowed',)","Houston city, Texas",7.30%,marital_status,±0.4
"('Widowed',)","Indianapolis city (balance), Indiana",7.60%,marital_status,±0.6
"('Widowed',)","Jacksonville city, Florida",8.90%,marital_status,±0.7
"('Widowed',)","Las Vegas city, Nevada",8.00%,marital_status,±0.7
"('Widowed',)","Los Angeles city, California",7.60%,marital_status,±0.3
"('Widowed',)","Memphis city, Tennessee",8.50%,marital_status,±0.8
"('Widowed',)","Milwaukee city, Wisconsin",6.50%,marital_status,±0.6
"('Widowed',)","New York city, New York",8.10%,marital_status,±0.2
"('Widowed',)","Oklahoma City city, Oklahoma",7.80%,marital_status,±0.8
"('Widowed',)","Philadelphia city, Pennsylvania",9.20%,marital_status,±0.6
"('Widowed',)","Phoenix city, Arizona",6.90%,marital_status,±0.5
"('Widowed',)","Portland city, Oregon",6.00%,marital_status,±0.7
"('Widowed',)","San Antonio city, Texas",7.70%,marital_status,±0.5
"('Widowed',)","San Diego city, California",6.20%,marital_status,±0.5
"('Widowed',)","San Francisco city, California",7.50%,marital_status,±0.5
"('Widowed',)","San Jose city, California",6.40%,marital_status,±0.5
"('Widowed',)","Seattle city, Washington",5.70%,marital_status,±0.6
"('Widowed',)","Tucson city, Arizona",6.80%,marital_status,±0.7
"('Widowed',)","Washington city, District of Columbia",6.50%,marital_status,±0.6
"('Divorced',)","Albuquerque city, New Mexico",15.80%,marital_status,±1.3
"('Divorced',)","Austin city, Texas",12.60%,marital_status,±1.0
"('Divorced',)","Baltimore city, Maryland",11.80%,marital_status,±0.9
"('Divorced',)","Boston city, Massachusetts",8.30%,marital_status,±0.6
"('Divorced',)","Charlotte city, North Carolina",11.90%,marital_status,±1.0
"('Divorced',)","Chicago city, Illinois",9.30%,marital_status,±0.4
"('Divorced',)","Columbus city, Ohio",14.50%,marital_status,±0.9
"('Divorced',)","Dallas city, Texas",11.40%,marital_status,±0.8
"('Divorced',)","Denver city, Colorado",13.00%,marital_status,±1.0
"('Divorced',)","Detroit city, Michigan",13.00%,marital_status,±0.9
"('Divorced',)","El Paso city, Texas",12.40%,marital_status,±1.1
"('Divorced',)","Fort Worth city, Texas",12.50%,marital_status,±1.1
"('Divorced',)","Fresno city, California",13.60%,marital_status,±1.4
"('Divorced',)","Houston city, Texas",11.10%,marital_status,±0.7
"('Divorced',)","Indianapolis city (balance), Indiana",13.40%,marital_status,±0.8
"('Divorced',)","Jacksonville city, Florida",16.30%,marital_status,±1.2
"('Divorced',)","Las Vegas city, Nevada",15.80%,marital_status,±1.1
"('Divorced',)","Los Angeles city, California",9.50%,marital_status,±0.3
"('Divorced',)","Memphis city, Tennessee",13.00%,marital_status,±1.0
"('Divorced',)","Milwaukee city, Wisconsin",12.40%,marital_status,±1.0
"('Divorced',)","New York city, New York",9.10%,marital_status,±0.2
"('Divorced',)","Oklahoma City city, Oklahoma",13.50%,marital_status,±1.1
"('Divorced',)","Philadelphia city, Pennsylvania",10.00%,marital_status,±0.6
"('Divorced',)","Phoenix city, Arizona",14.20%,marital_status,±0.8
"('Divorced',)","Portland city, Oregon",14.70%,marital_status,±1.2
"('Divorced',)","San Antonio city, Texas",14.00%,marital_status,±0.9
"('Divorced',)","San Diego city, California",12.40%,marital_status,±0.7
"('Divorced',)","San Francisco city, California",9.10%,marital_status,±0.7
"('Divorced',)","San Jose city, California",9.90%,marital_status,±0.8
"('Divorced',)","Seattle city, Washington",11.10%,marital_status,±1.0
"('Divorced',)","Tucson city, Arizona",17.50%,marital_status,±1.2
"('Divorced',)","Washington city, District of Columbia",9.70%,marital_status,±0.7
"('Separated',)","Albuquerque city, New Mexico",1.90%,marital_status,±0.5
"('Separated',)","Austin city, Texas",2.10%,marital_status,±0.4
"('Separated',)","Baltimore city, Maryland",2.90%,marital_status,±0.5
"('Separated',)","Boston city, Massachusetts",3.10%,marital_status,±0.4
"('Separated',)","Charlotte city, North Carolina",2.30%,marital_status,±0.5
"('Separated',)","Chicago city, Illinois",2.70%,marital_status,±0.2
"('Separated',)","Columbus city, Ohio",1.80%,marital_status,±0.4
"('Separated',)","Dallas city, Texas",3.90%,marital_status,±0.4
"('Separated',)","Denver city, Colorado",2.40%,marital_status,±0.5
"('Separated',)","Detroit city, Michigan",3.20%,marital_status,±0.6
"('Separated',)","El Paso city, Texas",3.90%,marital_status,±0.8
"('Separated',)","Fort Worth city, Texas",2.50%,marital_status,±0.5
"('Separated',)","Fresno city, California",4.40%,marital_status,±0.8
"('Separated',)","Houston city, Texas",4.10%,marital_status,±0.4
"('Separated',)","Indianapolis city (balance), Indiana",2.10%,marital_status,±0.4
"('Separated',)","Jacksonville city, Florida",2.50%,marital_status,±0.4
"('Separated',)","Las Vegas city, Nevada",2.70%,marital_status,±0.5
"('Separated',)","Los Angeles city, California",3.10%,marital_status,±0.2
"('Separated',)","Memphis city, Tennessee",4.40%,marital_status,±0.7
"('Separated',)","Milwaukee city, Wisconsin",1.90%,marital_status,±0.4
"('Separated',)","New York city, New York",3.70%,marital_status,±0.2
"('Separated',)","Oklahoma City city, Oklahoma",2.80%,marital_status,±0.5
"('Separated',)","Philadelphia city, Pennsylvania",4.00%,marital_status,±0.5
"('Separated',)","Phoenix city, Arizona",2.70%,marital_status,±0.4
"('Separated',)","Portland city, Oregon",1.70%,marital_status,±0.4
"('Separated',)","San Antonio city, Texas",3.50%,marital_status,±0.4
"('Separated',)","San Diego city, California",2.10%,marital_status,±0.3
"('Separated',)","San Francisco city, California",1.50%,marital_status,±0.4
"('Separated',)","San Jose city, California",2.10%,marital_status,±0.4
"('Separated',)","Seattle city, Washington",1.10%,marital_status,±0.3
"('Separated',)","Tucson city, Arizona",2.90%,marital_status,±0.6
"('Separated',)","Washington city, District of Columbia",2.10%,marital_status,±0.4
"('Never married',)","Albuquerque city, New Mexico",33.70%,marital_status,±1.5
"('Never married',)","Austin city, Texas",40.40%,marital_status,±1.3
"('Never married',)","Baltimore city, Maryland",52.20%,marital_status,±1.3
"('Never married',)","Boston city, Massachusetts",55.00%,marital_status,±1.4
"('Never married',)","Charlotte city, North Carolina",38.40%,marital_status,±1.0
"('Never married',)","Chicago city, Illinois",47.40%,marital_status,±0.6
"('Never married',)","Columbus city, Ohio",42.80%,marital_status,±1.4
"('Never married',)","Dallas city, Texas",38.70%,marital_status,±1.0
"('Never married',)","Denver city, Colorado",38.80%,marital_status,±1.4
"('Never married',)","Detroit city, Michigan",54.00%,marital_status,±1.6
"('Never married',)","El Paso city, Texas",33.00%,marital_status,±1.5
"('Never married',)","Fort Worth city, Texas",33.60%,marital_status,±1.4
"('Never married',)","Fresno city, California",38.80%,marital_status,±1.4
"('Never married',)","Houston city, Texas",37.80%,marital_status,±0.9
"('Never married',)","Indianapolis city (balance), Indiana",40.10%,marital_status,±1.5
"('Never married',)","Jacksonville city, Florida",32.50%,marital_status,±1.2
"('Never married',)","Las Vegas city, Nevada",31.60%,marital_status,±1.4
"('Never married',)","Los Angeles city, California",42.50%,marital_status,±0.6
"('Never married',)","Memphis city, Tennessee",45.60%,marital_status,±1.7
"('Never married',)","Milwaukee city, Wisconsin",51.90%,marital_status,±1.5
"('Never married',)","New York city, New York",42.60%,marital_status,±0.3
"('Never married',)","Oklahoma City city, Oklahoma",31.30%,marital_status,±1.5
"('Never married',)","Philadelphia city, Pennsylvania",49.30%,marital_status,±1.0
"('Never married',)","Phoenix city, Arizona",35.40%,marital_status,±1.0
"('Never married',)","Portland city, Oregon",38.00%,marital_status,±1.4
"('Never married',)","San Antonio city, Texas",35.40%,marital_status,±1.1
"('Never married',)","San Diego city, California",36.10%,marital_status,±1.0
