Metric,City,Estimate,Group,Estimate Margin of Error
"('High school graduate (includes equivalency)',)","Memphis city, Tennessee",27.80%,educational_attainment,±1.2
"('High school graduate (includes equivalency)',)","Milwaukee city, Wisconsin",29.70%,educational_attainment,±1.0
"('High school graduate (includes equivalency)',)","New York city, New York",24.30%,educational_attainment,±0.3
"('High school graduate (includes equivalency)',)","Oklahoma City city, Oklahoma",25.40%,educational_attainment,±1.3
"('High school graduate (includes equivalency)',)","Philadelphia city, Pennsylvania",34.20%,educational_attainment,±0.9
"('High school graduate (includes equivalency)',)","Phoenix city, Arizona",24.00%,educational_attainment,±0.8
"('High school graduate (includes equivalency)',)","Portland city, Oregon",16.50%,educational_attainment,±1.0
"('High school graduate (includes equivalency)',)","San Antonio city, Texas",27.00%,educational_attainment,±0.9
"('High school graduate (includes equivalency)',)","San Diego city, California",16.80%,educational_attainment,±0.8
"('High school graduate (includes equivalency)',)","San Francisco city, California",12.60%,educational_attainment,±0.7
"('High school graduate (includes equivalency)',)","San Jose city, California",17.70%,educational_attainment,±0.8
"('High school graduate (includes equivalency)',)","Seattle city, Washington",11.20%,educational_attainment,±0.9
"('High school graduate (includes equivalency)',)","Tucson city, Arizona",23.70%,educational_attainment,±1.1
"('High school graduate (includes equivalency)',)","Washington city, District of Columbia",18.60%,educational_attainment,±0.8
"(""Some college or associate's degree"",)","Albuquerque city, New Mexico",31.70%,educational_attainment,±1.4
"(""Some college or associate's degree"",)","Austin city, Texas",24.60%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Baltimore city, Maryland",24.10%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Boston city, Massachusetts",18.10%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Charlotte city, North Carolina",28.10%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Chicago city, Illinois",23.70%,educational_attainment,±0.5
"(""Some college or associate's degree"",)","Columbus city, Ohio",27.60%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","Dallas city, Texas",22.80%,educational_attainment,±0.8
"(""Some college or associate's degree"",)","Denver city, Colorado",23.50%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","Detroit city, Michigan",33.50%,educational_attainment,±1.3
"(""Some college or associate's degree"",)","El Paso city, Texas",31.70%,educational_attainment,±1.3
"(""Some college or associate's degree"",)","Fort Worth city, Texas",28.00%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","Fresno city, California",33.40%,educational_attainment,±1.6
"(""Some college or associate's degree"",)","Houston city, Texas",23.00%,educational_attainment,±0.7
"(""Some college or associate's degree"",)","Indianapolis city (balance), Indiana",29.30%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Jacksonville city, Florida",33.50%,educational_attainment,±1.0
"(""Some college or associate's degree"",)","Las Vegas city, Nevada",32.30%,educational_attainment,±1.5
"(""Some college or associate's degree"",)","Los Angeles city, California",23.80%,educational_attainment,±0.4
"(""Some college or associate's degree"",)","Memphis city, Tennessee",29.40%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","Milwaukee city, Wisconsin",28.90%,educational_attainment,±1.1
"(""Some college or associate's degree"",)","New York city, New York",20.40%,educational_attainment,±0.3
"(""Some college or associate's degree"",)","Oklahoma City city, Oklahoma",30.40%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","Philadelphia city, Pennsylvania",22.70%,educational_attainment,±0.7
"(""Some college or associate's degree"",)","Phoenix city, Arizona",30.60%,educational_attainment,±0.9
"(""Some college or associate's degree"",)","Portland city, Oregon",28.10%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","San Antonio city, Texas",29.50%,educational_attainment,±0.9
"(""Some college or associate's degree"",)","San Diego city, California",28.70%,educational_attainment,±1.0
"(""Some college or associate's degree"",)","San Francisco city, California",21.20%,educational_attainment,±1.0
"(""Some college or associate's degree"",)","San Jose city, California",26.70%,educational_attainment,±0.9
"(""Some college or associate's degree"",)","Seattle city, Washington",22.70%,educational_attainment,±1.2
"(""Some college or associate's degree"",)","Tucson city, Arizona",34.70%,educational_attainment,±1.4
"(""Some college or associate's degree"",)","Washington city, District of Columbia",16.40%,educational_attainment,±0.8
"(""Bachelor's degree"",)","Albuquerque city, New Mexico",19.00%,educational_attainment,±1.2
"(""Bachelor's degree"",)","Austin city, Texas",29.80%,educational_attainment,±1.1
"(""Bachelor's degree"",)","Baltimore city, Maryland",15.00%,educational_attainment,±0.8
"(""Bachelor's degree"",)","Boston city, Massachusetts",24.90%,educational_attainment,±1.2
"(""Bachelor's degree"",)","Charlotte city, North Carolina",27.70%,educational_attainment,±1.0
"(""Bachelor's degree"",)","Chicago city, Illinois",20.80%,educational_attainment,±0.5
"(""Bachelor's degree"",)","Columbus city, Ohio",21.90%,educational_attainment,±0.9
"(""Bachelor's degree"",)","Dallas city, Texas",19.20%,educational_attainment,±0.7
"(""Bachelor's degree"",)","Denver city, Colorado",27.30%,educational_attainment,±1.1
"(""Bachelor's degree"",)","Detroit city, Michigan",7.60%,educational_attainment,±0.6
"(""Bachelor's degree"",)","El Paso city, Texas",15.50%,educational_attainment,±1.0
"(""Bachelor's degree"",)","Fort Worth city, Texas",18.60%,educational_attainment,±1.1
"(""Bachelor's degree"",)","Fresno city, California",13.50%,educational_attainment,±1.3
"(""Bachelor's degree"",)","Houston city, Texas",19.30%,educational_attainment,±0.8
"(""Bachelor's degree"",)","Indianapolis city (balance), Indiana",17.80%,educational_attainment,±0.8
"(""Bachelor's degree"",)","Jacksonville city, Florida",18.60%,educational_attainment,±1.0
"(""Bachelor's degree"",)","Las Vegas city, Nevada",13.90%,educational_attainment,±0.9
"(""Bachelor's degree"",)","Los Angeles city, California",20.90%,educational_attainment,±0.4
"(""Bachelor's degree"",)","Memphis city, Tennessee",15.60%,educational_attainment,±0.9
"(""Bachelor's degree"",)","Milwaukee city, Wisconsin",15.10%,educational_attainment,±0.8
"(""Bachelor's degree"",)","New York city, New York",21.10%,educational_attainment,±0.3
"(""Bachelor's degree"",)","Oklahoma City city, Oklahoma",18.30%,educational_attainment,±0.8
"(""Bachelor's degree"",)","Philadelphia city, Pennsylvania",14.80%,educational_attainment,±0.7
"(""Bachelor's degree"",)","Phoenix city, Arizona",17.10%,educational_attainment,±0.7
"(""Bachelor's degree"",)","Portland city, Oregon",27.50%,educational_attainment,±1.1
"(""Bachelor's degree"",)","San Antonio city, Texas",16.80%,educational_attainment,±0.8
"(""Bachelor's degree"",)","San Diego city, California",24.70%,educational_attainment,±0.8
"(""Bachelor's degree"",)","San Francisco city, California",31.40%,educational_attainment,±1.1
"(""Bachelor's degree"",)","San Jose city, California",22.90%,educational_attainment,±1.0
"(""Bachelor's degree"",)","Seattle city, Washington",35.80%,educational_attainment,±1.4
"(""Bachelor's degree"",)","Tucson city, Arizona",15.00%,educational_attainment,±1.1
"(""Bachelor's degree"",)","Washington city, District of Columbia",22.70%,educational_attainment,±1.3
"('Graduate or professional degree',)","Albuquerque city, New Mexico",15.10%,educational_attainment,±1.0
"('Graduate or professional degree',)","Austin city, Texas",16.90%,educational_attainment,±1.0
"('Graduate or professional degree',)","Baltimore city, Maryland",13.70%,educational_attainment,±0.9
"('Graduate or professional degree',)","Boston city, Massachusetts",20.30%,educational_attainment,±0.9
"('Graduate or professional degree',)","Charlotte city, North Carolina",13.40%,educational_attainment,±0.7
"('Graduate or professional degree',)","Chicago city, Illinois",14.30%,educational_attainment,±0.5
"('Graduate or professional degree',)","Columbus city, Ohio",11.70%,educational_attainment,±0.8
"('Graduate or professional degree',)","Dallas city, Texas",11.60%,educational_attainment,±0.8
"('Graduate or professional degree',)","Denver city, Colorado",17.10%,educational_attainment,±1.0
"('Graduate or professional degree',)","Detroit city, Michigan",5.40%,educational_attainment,±0.5
"('Graduate or professional degree',)","El Paso city, Texas",7.20%,educational_attainment,±0.7
"('Graduate or professional degree',)","Fort Worth city, Texas",9.60%,educational_attainment,±0.9
"('Graduate or professional degree',)","Fresno city, California",7.10%,educational_attainment,±0.8
"('Graduate or professional degree',)","Houston city, Texas",12.10%,educational_attainment,±0.6
"('Graduate or professional degree',)","Indianapolis city (balance), Indiana",9.90%,educational_attainment,±0.7
"('Graduate or professional degree',)","Jacksonville city, Florida",8.20%,educational_attainment,±0.6
"('Graduate or professional degree',)","Las Vegas city, Nevada",7.50%,educational_attainment,±0.7
"('Graduate or professional degree',)","Los Angeles city, California",10.50%,educational_attainment,±0.3
"('Graduate or professional degree',)","Memphis city, Tennessee",9.70%,educational_attainment,±0.8
"('Graduate or professional degree',)","Milwaukee city, Wisconsin",8.00%,educational_attainment,±0.6
"('Graduate or professional degree',)","New York city, New York",14.60%,educational_attainment,±0.3
"('Graduate or professional degree',)","Oklahoma City city, Oklahoma",9.00%,educational_attainment,±0.6
"('Graduate or professional degree',)","Philadelphia city, Pennsylvania",10.40%,educational_attainment,±0.5
"('Graduate or professional degree',)","Phoenix city, Arizona",9.50%,educational_attainment,±0.5
"('Graduate or professional degree',)","Portland city, Oregon",18.50%,educational_attainment,±0.9
"('Graduate or professional degree',)","San Antonio city, Texas",9.00%,educational_attainment,±0.5
"('Graduate or professional degree',)","San Diego city, California",17.20%,educational_attainment,±0.8
"('Graduate or professional degree',)","San Francisco city, California",21.70%,educational_attainment,±0.9
"('Graduate or professional degree',)","San Jose city, California",15.10%,educational_attainment,±0.7
"('Graduate or professional degree',)","Seattle city, Washington",24.00%,educational_attainment,±1.1
"('Graduate or professional degree',)","Tucson city, Arizona",10.20%,educational_attainment,±0.8
"('Graduate or professional degree',)","Washington city, District of Columbia",32.40%,educational_attainment,±1.2
"('High school graduate or higher',)","Albuquerque city, New Mexico",89.20%,educational_attainment,±1.1
"('High school graduate or higher',)","Austin city, Texas",87.50%,educational_attainment,±1.1
"('High school graduate or higher',)","Baltimore city, Maryland",81.80%,educational_attainment,±0.9
"('High school graduate or higher',)","Boston city, Massachusetts",85.60%,educational_attainment,±0.9
"('High school graduate or higher',)","Charlotte city, North Carolina",87.70%,educational_attainment,±0.7
"('High school graduate or higher',)","Chicago city, Illinois",82.20%,educational_attainment,±0.5
"('High school graduate or higher',)","Columbus city, Ohio",88.00%,educational_attainment,±0.8
"('High school graduate or higher',)","Dallas city, Texas",75.00%,educational_attainment,±1.0
"('High school graduate or higher',)","Denver city, Colorado",86.30%,educational_attainment,±0.9
"('High school graduate or higher',)","Detroit city, Michigan",78.60%,educational_attainment,±1.0
"('High school graduate or higher',)","El Paso city, Texas",77.30%,educational_attainment,±1.2
"('High school graduate or higher',)","Fort Worth city, Texas",80.90%,educational_attainment,±1.1
