Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Average household size of owner-occupied unit',)","New York city, New York",2.92,housing_tenure,±0.03,(X),(X)
"('Average household size of owner-occupied unit',)","Newark city, New Jersey",3.31,housing_tenure,±0.22,(X),(X)
"('Average household size of owner-occupied unit',)","Oakland city, California",2.81,housing_tenure,±0.10,(X),(X)
"('Average household size of owner-occupied unit',)","Oklahoma City city, Oklahoma",2.67,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Omaha city, Nebraska",2.63,housing_tenure,±0.06,(X),(X)
"('Average household size of owner-occupied unit',)","Orlando city, Florida",2.52,housing_tenure,±0.12,(X),(X)
"('Average household size of owner-occupied unit',)","Philadelphia city, Pennsylvania",2.72,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Phoenix city, Arizona",2.92,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Pittsburgh city, Pennsylvania",2.21,housing_tenure,±0.07,(X),(X)
"('Average household size of owner-occupied unit',)","Plano city, Texas",2.88,housing_tenure,±0.09,(X),(X)
"('Average household size of owner-occupied unit',)","Portland city, Oregon",2.57,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Raleigh city, North Carolina",2.58,housing_tenure,±0.10,(X),(X)
"('Average household size of owner-occupied unit',)","Riverside city, California",3.58,housing_tenure,±0.13,(X),(X)
"('Average household size of owner-occupied unit',)","Sacramento city, California",2.78,housing_tenure,±0.10,(X),(X)
"('Average household size of owner-occupied unit',)","San Antonio city, Texas",3.16,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","San Diego city, California",2.82,housing_tenure,±0.06,(X),(X)
"('Average household size of owner-occupied unit',)","San Francisco city, California",2.73,housing_tenure,±0.06,(X),(X)
"('Average household size of owner-occupied unit',)","San Jose city, California",3.2,housing_tenure,±0.06,(X),(X)
"('Average household size of owner-occupied unit',)","Santa Ana city, California",4.31,housing_tenure,±0.23,(X),(X)
"('Average household size of owner-occupied unit',)","Seattle city, Washington",2.39,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","St. Louis city, Missouri",2.39,housing_tenure,±0.08,(X),(X)
"('Average household size of owner-occupied unit',)","St. Paul city, Minnesota",2.73,housing_tenure,±0.10,(X),(X)
"('Average household size of owner-occupied unit',)","Stockton city, California",3.16,housing_tenure,±0.15,(X),(X)
"('Average household size of owner-occupied unit',)","Tampa city, Florida",2.55,housing_tenure,±0.08,(X),(X)
"('Average household size of owner-occupied unit',)","Tucson city, Arizona",2.57,housing_tenure,±0.07,(X),(X)
"('Average household size of owner-occupied unit',)","Tulsa city, Oklahoma",2.49,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Virginia Beach city, Virginia",2.64,housing_tenure,±0.05,(X),(X)
"('Average household size of owner-occupied unit',)","Washington city, District of Columbia",2.41,housing_tenure,±0.06,(X),(X)
"('Average household size of owner-occupied unit',)","Wichita city, Kansas",2.64,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Albuquerque city, New Mexico",2.37,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Anaheim city, California",3.45,housing_tenure,±0.16,(X),(X)
"('Average household size of renter-occupied unit',)","Anchorage municipality, Alaska",2.59,housing_tenure,±0.11,(X),(X)
"('Average household size of renter-occupied unit',)","Arlington city, Texas",2.71,housing_tenure,±0.13,(X),(X)
"('Average household size of renter-occupied unit',)","Atlanta city, Georgia",2.18,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Aurora city, Colorado",2.9,housing_tenure,±0.12,(X),(X)
"('Average household size of renter-occupied unit',)","Austin city, Texas",2.32,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Bakersfield city, California",3.12,housing_tenure,±0.17,(X),(X)
"('Average household size of renter-occupied unit',)","Baltimore city, Maryland",2.38,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Boston city, Massachusetts",2.28,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Charlotte city, North Carolina",2.49,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Chicago city, Illinois",2.29,housing_tenure,±0.03,(X),(X)
"('Average household size of renter-occupied unit',)","Cincinnati city, Ohio",2.03,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Cleveland city, Ohio",2.13,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Colorado Springs city, Colorado",2.36,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Columbus city, Ohio",2.36,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Corpus Christi city, Texas",2.6,housing_tenure,±0.12,(X),(X)
"('Average household size of renter-occupied unit',)","Dallas city, Texas",2.34,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Denver city, Colorado",2.19,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Detroit city, Michigan",2.45,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Durham city, North Carolina",2.26,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","El Paso city, Texas",2.83,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Fort Worth city, Texas",2.75,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Fresno city, California",3.02,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Greensboro city, North Carolina",2.3,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Henderson city, Nevada",2.63,housing_tenure,±0.15,(X),(X)
"('Average household size of renter-occupied unit',)","Houston city, Texas",2.48,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Indianapolis city (balance), Indiana",2.4,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Irvine city, California",2.65,housing_tenure,±0.13,(X),(X)
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.55,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Jersey City city, New Jersey",2.52,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Kansas City city, Missouri",2.11,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.74,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Lincoln city, Nebraska",2.19,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Long Beach city, California",2.83,housing_tenure,±0.11,(X),(X)
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.68,housing_tenure,±0.02,(X),(X)
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.5,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Mesa city, Arizona",2.8,housing_tenure,±0.11,(X),(X)
"('Average household size of renter-occupied unit',)","Miami city, Florida",2.49,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.46,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Minneapolis city, Minnesota",2.19,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","New Orleans city, Louisiana",2.24,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","New York city, New York",2.57,housing_tenure,±0.01,(X),(X)
"('Average household size of renter-occupied unit',)","Newark city, New Jersey",2.54,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Oakland city, California",2.5,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.47,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Omaha city, Nebraska",2.27,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Orlando city, Florida",2.29,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.51,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.82,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Pittsburgh city, Pennsylvania",1.91,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Plano city, Texas",2.38,housing_tenure,±0.13,(X),(X)
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.14,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Raleigh city, North Carolina",2.28,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Riverside city, California",3.22,housing_tenure,±0.16,(X),(X)
"('Average household size of renter-occupied unit',)","Sacramento city, California",2.54,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.71,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","San Diego city, California",2.71,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.15,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","San Jose city, California",3.1,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Santa Ana city, California",4.53,housing_tenure,±0.18,(X),(X)
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.92,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","St. Louis city, Missouri",1.99,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","St. Paul city, Minnesota",2.48,housing_tenure,±0.11,(X),(X)
"('Average household size of renter-occupied unit',)","Stockton city, California",3.12,housing_tenure,±0.12,(X),(X)
"('Average household size of renter-occupied unit',)","Tampa city, Florida",2.3,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.3,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Tulsa city, Oklahoma",2.3,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Virginia Beach city, Virginia",2.6,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.19,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Wichita city, Kansas",2.37,housing_tenure,±0.11,(X),(X)
"('Occupied housing units',)","Albuquerque city, New Mexico","220,918",year_householder_moved_into_unit,"±2,957","220,918",(X)
"('Occupied housing units',)","Anaheim city, California","99,255",year_householder_moved_into_unit,"±3,419","99,255",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","105,249",year_householder_moved_into_unit,"±1,864","105,249",(X)
"('Occupied housing units',)","Arlington city, Texas","135,348",year_householder_moved_into_unit,"±3,815","135,348",(X)
"('Occupied housing units',)","Atlanta city, Georgia","193,815",year_householder_moved_into_unit,"±5,654","193,815",(X)
"('Occupied housing units',)","Aurora city, Colorado","127,661",year_householder_moved_into_unit,"±2,626","127,661",(X)
"('Occupied housing units',)","Austin city, Texas","372,327",year_householder_moved_into_unit,"±5,397","372,327",(X)
"('Occupied housing units',)","Bakersfield city, California","116,507",year_householder_moved_into_unit,"±2,950","116,507",(X)
"('Occupied housing units',)","Baltimore city, Maryland","240,761",year_householder_moved_into_unit,"±4,046","240,761",(X)
"('Occupied housing units',)","Boston city, Massachusetts","267,592",year_householder_moved_into_unit,"±3,881","267,592",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","319,816",year_householder_moved_into_unit,"±3,520","319,816",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,053,986",year_householder_moved_into_unit,"±9,730","1,053,986",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","135,565",year_householder_moved_into_unit,"±3,185","135,565",(X)
"('Occupied housing units',)","Cleveland city, Ohio","168,306",year_householder_moved_into_unit,"±3,533","168,306",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","184,681",year_householder_moved_into_unit,"±2,932","184,681",(X)
"('Occupied housing units',)","Columbus city, Ohio","349,113",year_householder_moved_into_unit,"±5,053","349,113",(X)
"('Occupied housing units',)","Corpus Christi city, Texas","116,916",year_householder_moved_into_unit,"±3,162","116,916",(X)
"('Occupied housing units',)","Dallas city, Texas","514,588",year_householder_moved_into_unit,"±5,379","514,588",(X)
"('Occupied housing units',)","Denver city, Colorado","292,003",year_householder_moved_into_unit,"±2,724","292,003",(X)
"('Occupied housing units',)","Detroit city, Michigan","259,295",year_householder_moved_into_unit,"±4,821","259,295",(X)
"('Occupied housing units',)","Durham city, North Carolina","106,400",year_householder_moved_into_unit,"±2,238","106,400",(X)
"('Occupied housing units',)","El Paso city, Texas","225,891",year_householder_moved_into_unit,"±3,025","225,891",(X)
"('Occupied housing units',)","Fort Worth city, Texas","287,401",year_householder_moved_into_unit,"±4,732","287,401",(X)
"('Occupied housing units',)","Fresno city, California","166,288",year_householder_moved_into_unit,"±3,721","166,288",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","113,922",year_householder_moved_into_unit,"±2,613","113,922",(X)
"('Occupied housing units',)","Henderson city, Nevada","110,948",year_householder_moved_into_unit,"±3,066","110,948",(X)
"('Occupied housing units',)","Houston city, Texas","867,915",year_householder_moved_into_unit,"±8,198","867,915",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","332,643",year_householder_moved_into_unit,"±3,933","332,643",(X)
"('Occupied housing units',)","Irvine city, California","94,321",year_householder_moved_into_unit,"±3,397","94,321",(X)
"('Occupied housing units',)","Jacksonville city, Florida","331,555",year_householder_moved_into_unit,"±5,147","331,555",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","99,715",year_householder_moved_into_unit,"±2,607","99,715",(X)
"('Occupied housing units',)","Kansas City city, Missouri","198,202",year_householder_moved_into_unit,"±3,931","198,202",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","223,819",year_householder_moved_into_unit,"±4,854","223,819",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","112,386",year_householder_moved_into_unit,"±2,187","112,386",(X)
"('Occupied housing units',)","Long Beach city, California","160,769",year_householder_moved_into_unit,"±4,397","160,769",(X)
"('Occupied housing units',)","Los Angeles city, California","1,378,844",year_householder_moved_into_unit,"±9,016","1,378,844",(X)
"('Occupied housing units',)","Memphis city, Tennessee","256,973",year_householder_moved_into_unit,"±4,572","256,973",(X)
"('Occupied housing units',)","Mesa city, Arizona","173,852",year_householder_moved_into_unit,"±4,538","173,852",(X)
"('Occupied housing units',)","Miami city, Florida","172,748",year_householder_moved_into_unit,"±4,896","172,748",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","228,283",year_householder_moved_into_unit,"±3,789","228,283",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","171,906",year_householder_moved_into_unit,"±3,741","171,906",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","154,355",year_householder_moved_into_unit,"±2,906","154,355",(X)
