Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('5 to 9 units',)","Milwaukee city, Wisconsin","15,247",units_in_structure,"±1,648",5.90%,±0.6
"('5 to 9 units',)","Minneapolis city, Minnesota","7,671",units_in_structure,"±1,366",4.20%,±0.7
"('5 to 9 units',)","New Orleans city, Louisiana","7,709",units_in_structure,"±1,103",4.00%,±0.6
"('5 to 9 units',)","New York city, New York","226,738",units_in_structure,"±7,237",6.60%,±0.2
"('5 to 9 units',)","Newark city, New Jersey","7,945",units_in_structure,"±1,073",7.50%,±1.0
"('5 to 9 units',)","Oakland city, California","12,408",units_in_structure,"±1,891",7.40%,±1.1
"('5 to 9 units',)","Oklahoma City city, Oklahoma","20,931",units_in_structure,"±2,168",7.80%,±0.8
"('5 to 9 units',)","Omaha city, Nebraska","11,128",units_in_structure,"±1,424",5.90%,±0.8
"('5 to 9 units',)","Orlando city, Florida","11,954",units_in_structure,"±1,936",9.40%,±1.4
"('5 to 9 units',)","Philadelphia city, Pennsylvania","21,501",units_in_structure,"±2,043",3.20%,±0.3
"('5 to 9 units',)","Phoenix city, Arizona","39,189",units_in_structure,"±3,276",6.50%,±0.5
"('5 to 9 units',)","Pittsburgh city, Pennsylvania","9,279",units_in_structure,"±1,300",6.10%,±0.8
"('5 to 9 units',)","Plano city, Texas","7,107",units_in_structure,"±1,471",6.50%,±1.4
"('5 to 9 units',)","Portland city, Oregon","15,590",units_in_structure,"±2,015",5.80%,±0.7
"('5 to 9 units',)","Raleigh city, North Carolina","14,873",units_in_structure,"±1,713",7.70%,±0.9
"('5 to 9 units',)","Riverside city, California","9,669",units_in_structure,"±1,642",10.00%,±1.7
"('5 to 9 units',)","Sacramento city, California","17,310",units_in_structure,"±2,345",9.00%,±1.2
"('5 to 9 units',)","San Antonio city, Texas","40,647",units_in_structure,"±3,603",7.60%,±0.7
"('5 to 9 units',)","San Diego city, California","55,873",units_in_structure,"±3,435",10.50%,±0.6
"('5 to 9 units',)","San Francisco city, California","40,944",units_in_structure,"±3,580",10.60%,±0.9
"('5 to 9 units',)","San Jose city, California","15,960",units_in_structure,"±1,974",4.90%,±0.6
"('5 to 9 units',)","Santa Ana city, California","7,512",units_in_structure,"±1,266",9.40%,±1.6
"('5 to 9 units',)","Seattle city, Washington","20,288",units_in_structure,"±2,686",6.30%,±0.8
"('5 to 9 units',)","St. Louis city, Missouri","10,267",units_in_structure,"±1,596",5.90%,±0.9
"('5 to 9 units',)","St. Paul city, Minnesota","5,985",units_in_structure,"±1,111",5.10%,±1.0
"('5 to 9 units',)","Stockton city, California","7,098",units_in_structure,"±1,259",6.80%,±1.2
"('5 to 9 units',)","Tampa city, Florida","10,889",units_in_structure,"±1,913",6.70%,±1.2
"('5 to 9 units',)","Tucson city, Arizona","11,424",units_in_structure,"±1,541",4.90%,±0.7
"('5 to 9 units',)","Tulsa city, Oklahoma","13,314",units_in_structure,"±1,224",7.10%,±0.6
"('5 to 9 units',)","Virginia Beach city, Virginia","14,296",units_in_structure,"±1,828",7.80%,±1.0
"('5 to 9 units',)","Washington city, District of Columbia","24,058",units_in_structure,"±2,626",7.90%,±0.9
"('5 to 9 units',)","Wichita city, Kansas","6,452",units_in_structure,"±1,262",3.80%,±0.7
"('10 to 19 units',)","Albuquerque city, New Mexico","14,297",units_in_structure,"±1,912",5.90%,±0.8
"('10 to 19 units',)","Anaheim city, California","7,752",units_in_structure,"±1,607",7.50%,±1.5
"('10 to 19 units',)","Anchorage municipality, Alaska","4,126",units_in_structure,"±1,274",3.60%,±1.1
"('10 to 19 units',)","Arlington city, Texas","18,192",units_in_structure,"±2,183",12.20%,±1.4
"('10 to 19 units',)","Atlanta city, Georgia","24,639",units_in_structure,"±2,621",10.40%,±1.1
"('10 to 19 units',)","Aurora city, Colorado","14,891",units_in_structure,"±2,004",11.20%,±1.5
"('10 to 19 units',)","Austin city, Texas","45,460",units_in_structure,"±3,398",11.60%,±0.8
"('10 to 19 units',)","Bakersfield city, California","3,871",units_in_structure,"±1,119",3.20%,±0.9
"('10 to 19 units',)","Baltimore city, Maryland","14,383",units_in_structure,"±1,758",4.80%,±0.6
"('10 to 19 units',)","Boston city, Massachusetts","22,316",units_in_structure,"±2,064",8.10%,±0.7
"('10 to 19 units',)","Charlotte city, North Carolina","32,311",units_in_structure,"±2,751",9.70%,±0.8
"('10 to 19 units',)","Chicago city, Illinois","54,003",units_in_structure,"±3,023",4.50%,±0.2
"('10 to 19 units',)","Cincinnati city, Ohio","20,156",units_in_structure,"±2,359",12.40%,±1.4
"('10 to 19 units',)","Cleveland city, Ohio","6,857",units_in_structure,"±1,073",3.30%,±0.5
"('10 to 19 units',)","Colorado Springs city, Colorado","12,973",units_in_structure,"±2,011",6.90%,±1.1
"('10 to 19 units',)","Columbus city, Ohio","32,595",units_in_structure,"±3,217",8.50%,±0.8
"('10 to 19 units',)","Corpus Christi city, Texas","4,547",units_in_structure,"±1,325",3.50%,±1.0
"('10 to 19 units',)","Dallas city, Texas","71,069",units_in_structure,"±3,831",13.20%,±0.7
"('10 to 19 units',)","Denver city, Colorado","24,325",units_in_structure,"±2,765",8.10%,±0.9
"('10 to 19 units',)","Detroit city, Michigan","10,032",units_in_structure,"±1,400",2.70%,±0.4
"('10 to 19 units',)","Durham city, North Carolina","16,860",units_in_structure,"±2,477",14.80%,±2.2
"('10 to 19 units',)","El Paso city, Texas","14,722",units_in_structure,"±1,977",6.00%,±0.8
"('10 to 19 units',)","Fort Worth city, Texas","26,173",units_in_structure,"±3,109",8.50%,±1.0
"('10 to 19 units',)","Fresno city, California","8,400",units_in_structure,"±1,564",4.70%,±0.9
"('10 to 19 units',)","Greensboro city, North Carolina","15,259",units_in_structure,"±2,270",12.00%,±1.8
"('10 to 19 units',)","Henderson city, Nevada","6,223",units_in_structure,"±1,346",5.20%,±1.1
"('10 to 19 units',)","Houston city, Texas","140,487",units_in_structure,"±5,973",15.10%,±0.6
"('10 to 19 units',)","Indianapolis city (balance), Indiana","25,500",units_in_structure,"±2,716",6.70%,±0.7
"('10 to 19 units',)","Irvine city, California","9,927",units_in_structure,"±2,326",10.50%,±2.5
"('10 to 19 units',)","Jacksonville city, Florida","31,162",units_in_structure,"±3,446",8.40%,±0.9
"('10 to 19 units',)","Jersey City city, New Jersey","7,795",units_in_structure,"±1,403",7.00%,±1.3
"('10 to 19 units',)","Kansas City city, Missouri","13,279",units_in_structure,"±1,868",5.90%,±0.8
"('10 to 19 units',)","Las Vegas city, Nevada","14,848",units_in_structure,"±1,952",6.00%,±0.8
"('10 to 19 units',)","Lincoln city, Nebraska","10,790",units_in_structure,"±1,536",9.50%,±1.3
"('10 to 19 units',)","Long Beach city, California","21,072",units_in_structure,"±2,226",12.30%,±1.2
"('10 to 19 units',)","Los Angeles city, California","135,728",units_in_structure,"±4,838",9.50%,±0.3
"('10 to 19 units',)","Memphis city, Tennessee","16,223",units_in_structure,"±2,116",5.40%,±0.7
"('10 to 19 units',)","Mesa city, Arizona","17,212",units_in_structure,"±2,117",8.50%,±1.0
"('10 to 19 units',)","Miami city, Florida","14,469",units_in_structure,"±1,858",7.50%,±1.0
"('10 to 19 units',)","Milwaukee city, Wisconsin","9,100",units_in_structure,"±1,282",3.50%,±0.5
"('10 to 19 units',)","Minneapolis city, Minnesota","13,450",units_in_structure,"±1,850",7.40%,±1.0
"('10 to 19 units',)","New Orleans city, Louisiana","9,479",units_in_structure,"±1,554",4.90%,±0.8
"('10 to 19 units',)","New York city, New York","219,253",units_in_structure,"±7,175",6.40%,±0.2
"('10 to 19 units',)","Newark city, New Jersey","6,950",units_in_structure,"±1,186",6.50%,±1.1
"('10 to 19 units',)","Oakland city, California","12,344",units_in_structure,"±1,651",7.40%,±1.0
"('10 to 19 units',)","Oklahoma City city, Oklahoma","15,149",units_in_structure,"±2,104",5.70%,±0.8
"('10 to 19 units',)","Omaha city, Nebraska","17,814",units_in_structure,"±1,954",9.40%,±1.0
"('10 to 19 units',)","Orlando city, Florida","20,760",units_in_structure,"±2,686",16.30%,±2.1
"('10 to 19 units',)","Philadelphia city, Pennsylvania","13,561",units_in_structure,"±1,665",2.00%,±0.2
"('10 to 19 units',)","Phoenix city, Arizona","56,566",units_in_structure,"±4,398",9.40%,±0.7
"('10 to 19 units',)","Pittsburgh city, Pennsylvania","5,540",units_in_structure,"±1,137",3.60%,±0.7
"('10 to 19 units',)","Plano city, Texas","9,595",units_in_structure,"±1,797",8.80%,±1.6
"('10 to 19 units',)","Portland city, Oregon","13,404",units_in_structure,"±1,948",5.00%,±0.7
"('10 to 19 units',)","Raleigh city, North Carolina","24,955",units_in_structure,"±2,805",13.00%,±1.4
"('10 to 19 units',)","Riverside city, California","7,895",units_in_structure,"±1,365",8.10%,±1.4
"('10 to 19 units',)","Sacramento city, California","11,211",units_in_structure,"±1,809",5.80%,±0.9
"('10 to 19 units',)","San Antonio city, Texas","46,234",units_in_structure,"±3,802",8.60%,±0.7
"('10 to 19 units',)","San Diego city, California","37,086",units_in_structure,"±3,427",7.00%,±0.6
"('10 to 19 units',)","San Francisco city, California","35,250",units_in_structure,"±2,987",9.10%,±0.8
"('10 to 19 units',)","San Jose city, California","17,864",units_in_structure,"±2,474",5.50%,±0.8
"('10 to 19 units',)","Santa Ana city, California","6,270",units_in_structure,"±1,138",7.80%,±1.4
"('10 to 19 units',)","Seattle city, Washington","25,766",units_in_structure,"±2,757",7.90%,±0.8
"('10 to 19 units',)","St. Louis city, Missouri","5,670",units_in_structure,"±1,233",3.20%,±0.7
"('10 to 19 units',)","St. Paul city, Minnesota","9,302",units_in_structure,"±1,633",7.90%,±1.3
"('10 to 19 units',)","Stockton city, California","4,997",units_in_structure,"±1,095",4.80%,±1.0
"('10 to 19 units',)","Tampa city, Florida","14,501",units_in_structure,"±2,083",9.00%,±1.3
"('10 to 19 units',)","Tucson city, Arizona","19,692",units_in_structure,"±2,548",8.50%,±1.1
"('10 to 19 units',)","Tulsa city, Oklahoma","17,305",units_in_structure,"±1,410",9.20%,±0.7
"('10 to 19 units',)","Virginia Beach city, Virginia","9,145",units_in_structure,"±1,513",5.00%,±0.8
"('10 to 19 units',)","Washington city, District of Columbia","35,632",units_in_structure,"±2,603",11.60%,±0.8
"('10 to 19 units',)","Wichita city, Kansas","9,279",units_in_structure,"±1,407",5.50%,±0.8
"('20 or more units',)","Albuquerque city, New Mexico","20,347",units_in_structure,"±2,266",8.50%,±0.9
"('20 or more units',)","Anaheim city, California","19,257",units_in_structure,"±2,084",18.60%,±1.8
"('20 or more units',)","Anchorage municipality, Alaska","8,718",units_in_structure,"±1,641",7.60%,±1.4
"('20 or more units',)","Arlington city, Texas","11,895",units_in_structure,"±1,895",8.00%,±1.2
"('20 or more units',)","Atlanta city, Georgia","69,160",units_in_structure,"±3,315",29.30%,±1.2
"('20 or more units',)","Aurora city, Colorado","16,507",units_in_structure,"±1,610",12.40%,±1.2
"('20 or more units',)","Austin city, Texas","86,657",units_in_structure,"±4,002",22.10%,±1.0
"('20 or more units',)","Bakersfield city, California","4,914",units_in_structure,±951,4.00%,±0.8
"('20 or more units',)","Baltimore city, Maryland","34,735",units_in_structure,"±2,457",11.70%,±0.8
"('20 or more units',)","Boston city, Massachusetts","65,766",units_in_structure,"±3,050",24.00%,±1.1
"('20 or more units',)","Charlotte city, North Carolina","41,760",units_in_structure,"±2,719",12.50%,±0.8
"('20 or more units',)","Chicago city, Illinois","294,030",units_in_structure,"±5,861",24.70%,±0.5
"('20 or more units',)","Cincinnati city, Ohio","22,900",units_in_structure,"±1,803",14.00%,±1.0
"('20 or more units',)","Cleveland city, Ohio","25,102",units_in_structure,"±1,989",12.00%,±0.9
"('20 or more units',)","Colorado Springs city, Colorado","21,555",units_in_structure,"±2,182",11.50%,±1.1
"('20 or more units',)","Columbus city, Ohio","33,049",units_in_structure,"±2,527",8.70%,±0.7
"('20 or more units',)","Corpus Christi city, Texas","7,301",units_in_structure,"±1,308",5.60%,±1.0
"('20 or more units',)","Dallas city, Texas","113,462",units_in_structure,"±5,323",21.00%,±0.9
"('20 or more units',)","Denver city, Colorado","81,464",units_in_structure,"±3,605",27.30%,±1.2
"('20 or more units',)","Detroit city, Michigan","43,799",units_in_structure,"±2,289",11.90%,±0.6
"('20 or more units',)","Durham city, North Carolina","9,487",units_in_structure,"±1,624",8.30%,±1.4
"('20 or more units',)","El Paso city, Texas","12,769",units_in_structure,"±1,833",5.20%,±0.7
"('20 or more units',)","Fort Worth city, Texas","26,133",units_in_structure,"±2,524",8.40%,±0.8
"('20 or more units',)","Fresno city, California","9,969",units_in_structure,"±1,436",5.60%,±0.8
"('20 or more units',)","Greensboro city, North Carolina","9,084",units_in_structure,"±1,341",7.10%,±1.0
"('20 or more units',)","Henderson city, Nevada","4,872",units_in_structure,±873,4.10%,±0.7
"('20 or more units',)","Houston city, Texas","211,723",units_in_structure,"±6,726",22.70%,±0.7
"('20 or more units',)","Indianapolis city (balance), Indiana","29,388",units_in_structure,"±2,315",7.70%,±0.6
"('20 or more units',)","Irvine city, California","19,403",units_in_structure,"±2,660",20.40%,±2.6
"('20 or more units',)","Jacksonville city, Florida","30,492",units_in_structure,"±3,220",8.20%,±0.9
"('20 or more units',)","Jersey City city, New Jersey","35,412",units_in_structure,"±2,307",31.90%,±1.9
"('20 or more units',)","Kansas City city, Missouri","28,115",units_in_structure,"±2,541",12.40%,±1.1
"('20 or more units',)","Las Vegas city, Nevada","23,508",units_in_structure,"±2,185",9.50%,±0.8
"('20 or more units',)","Lincoln city, Nebraska","11,676",units_in_structure,"±1,277",10.20%,±1.1
"('20 or more units',)","Long Beach city, California","26,982",units_in_structure,"±2,317",15.80%,±1.3
"('20 or more units',)","Los Angeles city, California","393,844",units_in_structure,"±7,981",27.50%,±0.5
"('20 or more units',)","Memphis city, Tennessee","20,174",units_in_structure,"±1,977",6.70%,±0.7
"('20 or more units',)","Mesa city, Arizona","13,510",units_in_structure,"±1,762",6.70%,±0.8
"('20 or more units',)","Miami city, Florida","74,913",units_in_structure,"±3,476",39.10%,±1.4
"('20 or more units',)","Milwaukee city, Wisconsin","38,204",units_in_structure,"±2,176",14.70%,±0.8
"('20 or more units',)","Minneapolis city, Minnesota","49,295",units_in_structure,"±2,476",27.00%,±1.2
"('20 or more units',)","New Orleans city, Louisiana","20,652",units_in_structure,"±1,583",10.70%,±0.8
"('20 or more units',)","New York city, New York","1,635,691",units_in_structure,"±11,333",47.60%,±0.3
"('20 or more units',)","Newark city, New Jersey","20,802",units_in_structure,"±1,914",19.50%,±1.6
"('20 or more units',)","Oakland city, California","29,971",units_in_structure,"±2,159",17.80%,±1.1
"('20 or more units',)","Oklahoma City city, Oklahoma","18,196",units_in_structure,"±1,984",6.80%,±0.7
"('20 or more units',)","Omaha city, Nebraska","22,558",units_in_structure,"±1,956",11.90%,±1.0
"('20 or more units',)","Orlando city, Florida","30,575",units_in_structure,"±3,040",24.00%,±2.1
"('20 or more units',)","Philadelphia city, Pennsylvania","80,860",units_in_structure,"±3,303",12.10%,±0.5
"('20 or more units',)","Phoenix city, Arizona","63,463",units_in_structure,"±3,796",10.50%,±0.6
"('20 or more units',)","Pittsburgh city, Pennsylvania","21,057",units_in_structure,"±2,084",13.80%,±1.3
"('20 or more units',)","Plano city, Texas","12,346",units_in_structure,"±2,071",11.30%,±1.8
"('20 or more units',)","Portland city, Oregon","49,099",units_in_structure,"±3,095",18.10%,±1.1
"('20 or more units',)","Raleigh city, North Carolina","22,291",units_in_structure,"±2,687",11.60%,±1.4
"('20 or more units',)","Riverside city, California","7,544",units_in_structure,"±1,145",7.80%,±1.1
"('20 or more units',)","Sacramento city, California","18,182",units_in_structure,"±1,737",9.40%,±0.9
"('20 or more units',)","San Antonio city, Texas","54,815",units_in_structure,"±3,529",10.20%,±0.7
"('20 or more units',)","San Diego city, California","95,907",units_in_structure,"±4,332",18.10%,±0.8
"('20 or more units',)","San Francisco city, California","101,626",units_in_structure,"±4,147",26.30%,±1.1
"('20 or more units',)","San Jose city, California","44,588",units_in_structure,"±3,106",13.80%,±0.9
"('20 or more units',)","Santa Ana city, California","11,051",units_in_structure,"±1,335",13.80%,±1.6
"('20 or more units',)","Seattle city, Washington","97,819",units_in_structure,"±4,212",30.10%,±1.2
"('20 or more units',)","St. Louis city, Missouri","26,446",units_in_structure,"±1,937",15.10%,±1.1
"('20 or more units',)","St. Paul city, Minnesota","26,516",units_in_structure,"±2,135",22.60%,±1.7
"('20 or more units',)","Stockton city, California","8,085",units_in_structure,"±1,103",7.80%,±1.1
"('20 or more units',)","Tampa city, Florida","22,935",units_in_structure,"±2,168",14.20%,±1.3
"('20 or more units',)","Tucson city, Arizona","30,217",units_in_structure,"±2,616",13.00%,±1.1
"('20 or more units',)","Tulsa city, Oklahoma","17,254",units_in_structure,"±1,168",9.20%,±0.6
"('20 or more units',)","Virginia Beach city, Virginia","10,531",units_in_structure,"±1,285",5.80%,±0.7
"('20 or more units',)","Washington city, District of Columbia","102,257",units_in_structure,"±4,027",33.40%,±1.3
"('20 or more units',)","Wichita city, Kansas","11,563",units_in_structure,"±1,482",6.80%,±0.9
"('Mobile home',)","Albuquerque city, New Mexico","8,842",units_in_structure,"±1,571",3.70%,±0.7
