Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Built 1939 or earlier',)","Washington city, District of Columbia","115,029",year_structure_built,"±5,272",32.20%,±1.5
"('Built 1939 or earlier',)","Wichita city, Kansas","16,746",year_structure_built,"±2,125",9.50%,±1.2
"('Total housing units',)","Albuquerque city, New Mexico","256,814",rooms,"±2,299","256,814",(X)
"('Total housing units',)","Anaheim city, California","110,319",rooms,"±3,231","110,319",(X)
"('Total housing units',)","Anchorage municipality, Alaska","119,808",rooms,±653,"119,808",(X)
"('Total housing units',)","Arlington city, Texas","156,653",rooms,"±5,087","156,653",(X)
"('Total housing units',)","Atlanta city, Georgia","253,355",rooms,"±5,916","253,355",(X)
"('Total housing units',)","Aurora city, Colorado","149,636",rooms,"±3,371","149,636",(X)
"('Total housing units',)","Austin city, Texas","469,156",rooms,"±6,990","469,156",(X)
"('Total housing units',)","Bakersfield city, California","134,270",rooms,"±3,483","134,270",(X)
"('Total housing units',)","Baltimore city, Maryland","293,487",rooms,"±1,685","293,487",(X)
"('Total housing units',)","Boston city, Massachusetts","307,025",rooms,"±2,891","307,025",(X)
"('Total housing units',)","Charlotte city, North Carolina","393,631",rooms,"±3,480","393,631",(X)
"('Total housing units',)","Chicago city, Illinois","1,272,191",rooms,"±10,075","1,272,191",(X)
"('Total housing units',)","Cincinnati city, Ohio","160,420",rooms,"±4,032","160,420",(X)
"('Total housing units',)","Cleveland city, Ohio","202,735",rooms,"±4,511","202,735",(X)
"('Total housing units',)","Colorado Springs city, Colorado","205,380",rooms,"±3,006","205,380",(X)
"('Total housing units',)","Columbus city, Ohio","422,120",rooms,"±4,966","422,120",(X)
"('Total housing units',)","Corpus Christi city, Texas","137,431",rooms,"±2,184","137,431",(X)
"('Total housing units',)","Dallas city, Texas","591,773",rooms,"±7,965","591,773",(X)
"('Total housing units',)","Denver city, Colorado","351,829",rooms,±978,"351,829",(X)
"('Total housing units',)","Detroit city, Michigan","322,906",rooms,"±4,766","322,906",(X)
"('Total housing units',)","Durham city, North Carolina","131,917",rooms,"±1,868","131,917",(X)
"('Total housing units',)","El Paso city, Texas","261,779",rooms,"±2,871","261,779",(X)
"('Total housing units',)","Fort Worth city, Texas","361,341",rooms,"±6,713","361,341",(X)
"('Total housing units',)","Fresno city, California","188,756",rooms,"±3,250","188,756",(X)
"('Total housing units',)","Greensboro city, North Carolina","139,565",rooms,"±3,225","139,565",(X)
"('Total housing units',)","Henderson city, Nevada","132,088",rooms,"±3,644","132,088",(X)
"('Total housing units',)","Houston city, Texas","1,028,763",rooms,"±10,230","1,028,763",(X)
"('Total housing units',)","Indianapolis city (balance), Indiana","399,820",rooms,"±2,480","399,820",(X)
"('Total housing units',)","Irvine city, California","122,260",rooms,"±5,673","122,260",(X)
"('Total housing units',)","Jacksonville city, Florida","422,315",rooms,"±3,351","422,315",(X)
"('Total housing units',)","Jersey City city, New Jersey","131,609",rooms,"±3,580","131,609",(X)
"('Total housing units',)","Kansas City city, Missouri","243,950",rooms,"±4,034","243,950",(X)
"('Total housing units',)","Las Vegas city, Nevada","269,602",rooms,"±4,527","269,602",(X)
"('Total housing units',)","Lexington-Fayette urban county, Kentucky","147,590",rooms,"±1,002","147,590",(X)
"('Total housing units',)","Lincoln city, Nebraska","126,262",rooms,"±1,224","126,262",(X)
"('Total housing units',)","Long Beach city, California","179,856",rooms,"±4,443","179,856",(X)
"('Total housing units',)","Los Angeles city, California","1,542,391",rooms,"±9,733","1,542,391",(X)
"('Total housing units',)","Memphis city, Tennessee","288,491",rooms,"±4,648","288,491",(X)
"('Total housing units',)","Mesa city, Arizona","221,995",rooms,"±5,732","221,995",(X)
"('Total housing units',)","Miami city, Florida","219,775",rooms,"±5,651","219,775",(X)
"('Total housing units',)","Milwaukee city, Wisconsin","257,812",rooms,"±3,165","257,812",(X)
"('Total housing units',)","Minneapolis city, Minnesota","203,633",rooms,"±4,178","203,633",(X)
"('Total housing units',)","Nashville-Davidson metropolitan government (balance), Tennessee","331,262",rooms,"±1,908","331,262",(X)
"('Total housing units',)","New Orleans city, Louisiana","194,701",rooms,±859,"194,701",(X)
"('Total housing units',)","New York city, New York","3,641,931",rooms,"±2,894","3,641,931",(X)
"('Total housing units',)","Newark city, New Jersey","122,145",rooms,"±3,802","122,145",(X)
"('Total housing units',)","Oakland city, California","186,660",rooms,"±4,202","186,660",(X)
"('Total housing units',)","Oklahoma City city, Oklahoma","302,241",rooms,"±4,267","302,241",(X)
"('Total housing units',)","Omaha city, Nebraska","212,802",rooms,"±1,693","212,802",(X)
"('Total housing units',)","Orlando city, Florida","149,940",rooms,"±5,158","149,940",(X)
"('Total housing units',)","Philadelphia city, Pennsylvania","733,015",rooms,"±2,013","733,015",(X)
"('Total housing units',)","Phoenix city, Arizona","644,625",rooms,"±7,668","644,625",(X)
"('Total housing units',)","Pittsburgh city, Pennsylvania","159,435",rooms,"±5,069","159,435",(X)
"('Total housing units',)","Plano city, Texas","114,797",rooms,"±3,481","114,797",(X)
"('Total housing units',)","Portland city, Oregon","303,483",rooms,"±3,047","303,483",(X)
"('Total housing units',)","Raleigh city, North Carolina","217,866",rooms,"±4,672","217,866",(X)
"('Total housing units',)","Riverside city, California","94,246",rooms,"±2,944","94,246",(X)
"('Total housing units',)","Sacramento city, California","210,715",rooms,"±4,391","210,715",(X)
"('Total housing units',)","San Antonio city, Texas","603,670",rooms,"±6,093","603,670",(X)
"('Total housing units',)","San Diego city, California","555,456",rooms,"±7,850","555,456",(X)
"('Total housing units',)","San Francisco city, California","412,269",rooms,"±1,484","412,269",(X)
"('Total housing units',)","San Jose city, California","340,561",rooms,"±4,585","340,561",(X)
"('Total housing units',)","Santa Ana city, California","80,604",rooms,"±2,558","80,604",(X)
"('Total housing units',)","Seattle city, Washington","384,799",rooms,"±5,658","384,799",(X)
"('Total housing units',)","St. Louis city, Missouri","173,493",rooms,±644,"173,493",(X)
"('Total housing units',)","St. Paul city, Minnesota","131,275",rooms,"±2,691","131,275",(X)
"('Total housing units',)","Stockton city, California","102,642",rooms,"±3,106","102,642",(X)
"('Total housing units',)","Tampa city, Florida","172,886",rooms,"±3,935","172,886",(X)
"('Total housing units',)","Tucson city, Arizona","242,816",rooms,"±4,430","242,816",(X)
"('Total housing units',)","Tulsa city, Oklahoma","194,402",rooms,"±2,135","194,402",(X)
"('Total housing units',)","Virginia Beach city, Virginia","190,981",rooms,±740,"190,981",(X)
"('Total housing units',)","Washington city, District of Columbia","357,482",rooms,±47,"357,482",(X)
"('Total housing units',)","Wichita city, Kansas","176,357",rooms,"±2,140","176,357",(X)
"('1 room',)","Albuquerque city, New Mexico","8,954",rooms,"±2,087",3.50%,±0.8
"('1 room',)","Anaheim city, California","5,735",rooms,"±1,333",5.20%,±1.2
"('1 room',)","Anchorage municipality, Alaska","4,020",rooms,"±1,508",3.40%,±1.3
"('1 room',)","Arlington city, Texas","3,295",rooms,±994,2.10%,±0.6
"('1 room',)","Atlanta city, Georgia","12,649",rooms,"±2,614",5.00%,±1.0
"('1 room',)","Aurora city, Colorado","3,808",rooms,"±1,153",2.50%,±0.8
"('1 room',)","Austin city, Texas","29,057",rooms,"±4,253",6.20%,±0.9
"('1 room',)","Bakersfield city, California","4,071",rooms,"±1,395",3.00%,±1.0
"('1 room',)","Baltimore city, Maryland","10,227",rooms,"±1,769",3.50%,±0.6
"('1 room',)","Boston city, Massachusetts","21,279",rooms,"±2,515",6.90%,±0.8
"('1 room',)","Charlotte city, North Carolina","9,952",rooms,"±1,714",2.50%,±0.4
"('1 room',)","Chicago city, Illinois","77,000",rooms,"±6,028",6.10%,±0.5
"('1 room',)","Cincinnati city, Ohio","8,076",rooms,"±1,874",5.00%,±1.1
"('1 room',)","Cleveland city, Ohio","8,713",rooms,"±1,533",4.30%,±0.7
"('1 room',)","Colorado Springs city, Colorado","3,556",rooms,"±1,169",1.70%,±0.6
"('1 room',)","Columbus city, Ohio","7,703",rooms,"±1,692",1.80%,±0.4
"('1 room',)","Corpus Christi city, Texas","4,028",rooms,"±1,452",2.90%,±1.1
"('1 room',)","Dallas city, Texas","27,848",rooms,"±3,407",4.70%,±0.6
"('1 room',)","Denver city, Colorado","22,411",rooms,"±2,309",6.40%,±0.7
"('1 room',)","Detroit city, Michigan","8,898",rooms,"±1,448",2.80%,±0.4
"('1 room',)","Durham city, North Carolina","4,171",rooms,"±1,499",3.20%,±1.1
"('1 room',)","El Paso city, Texas","7,140",rooms,"±1,457",2.70%,±0.6
"('1 room',)","Fort Worth city, Texas","9,039",rooms,"±2,465",2.50%,±0.7
"('1 room',)","Fresno city, California","21,151",rooms,"±2,395",11.20%,±1.2
"('1 room',)","Greensboro city, North Carolina","2,516",rooms,"±1,166",1.80%,±0.8
"('1 room',)","Henderson city, Nevada","1,213",rooms,±627,0.90%,±0.5
"('1 room',)","Houston city, Texas","42,122",rooms,"±5,214",4.10%,±0.5
"('1 room',)","Indianapolis city (balance), Indiana","9,068",rooms,"±2,363",2.30%,±0.6
"('1 room',)","Irvine city, California","4,069",rooms,"±1,286",3.30%,±1.0
"('1 room',)","Jacksonville city, Florida","7,268",rooms,"±1,792",1.70%,±0.4
"('1 room',)","Jersey City city, New Jersey","8,916",rooms,"±1,778",6.80%,±1.3
"('1 room',)","Kansas City city, Missouri","7,246",rooms,"±1,634",3.00%,±0.7
"('1 room',)","Las Vegas city, Nevada","8,128",rooms,"±1,404",3.00%,±0.5
"('1 room',)","Lexington-Fayette urban county, Kentucky","5,310",rooms,"±1,555",3.60%,±1.1
"('1 room',)","Lincoln city, Nebraska","4,229",rooms,"±1,168",3.30%,±0.9
"('1 room',)","Long Beach city, California","12,774",rooms,"±1,927",7.10%,±1.0
"('1 room',)","Los Angeles city, California","158,061",rooms,"±7,007",10.20%,±0.4
"('1 room',)","Memphis city, Tennessee","4,088",rooms,"±1,230",1.40%,±0.4
"('1 room',)","Mesa city, Arizona","4,281",rooms,"±1,016",1.90%,±0.5
"('1 room',)","Miami city, Florida","19,775",rooms,"±3,083",9.00%,±1.3
"('1 room',)","Milwaukee city, Wisconsin","9,520",rooms,"±1,613",3.70%,±0.6
"('1 room',)","Minneapolis city, Minnesota","16,131",rooms,"±2,470",7.90%,±1.2
"('1 room',)","Nashville-Davidson metropolitan government (balance), Tennessee","10,528",rooms,"±2,440",3.20%,±0.7
"('1 room',)","New Orleans city, Louisiana","4,405",rooms,"±1,086",2.30%,±0.6
"('1 room',)","New York city, New York","287,186",rooms,"±12,397",7.90%,±0.3
"('1 room',)","Newark city, New Jersey","7,756",rooms,"±1,948",6.30%,±1.6
"('1 room',)","Oakland city, California","17,568",rooms,"±2,170",9.40%,±1.1
"('1 room',)","Oklahoma City city, Oklahoma","6,465",rooms,"±1,408",2.10%,±0.5
"('1 room',)","Omaha city, Nebraska","9,123",rooms,"±1,842",4.30%,±0.9
"('1 room',)","Orlando city, Florida","7,407",rooms,"±2,215",4.90%,±1.4
"('1 room',)","Philadelphia city, Pennsylvania","34,383",rooms,"±3,314",4.70%,±0.5
"('1 room',)","Phoenix city, Arizona","24,206",rooms,"±3,053",3.80%,±0.5
"('1 room',)","Pittsburgh city, Pennsylvania","4,890",rooms,"±1,226",3.10%,±0.8
"('1 room',)","Plano city, Texas","2,504",rooms,±840,2.20%,±0.7
"('1 room',)","Portland city, Oregon","26,040",rooms,"±3,260",8.60%,±1.1
"('1 room',)","Raleigh city, North Carolina","5,169",rooms,"±1,526",2.40%,±0.7
"('1 room',)","Riverside city, California","2,829",rooms,±981,3.00%,±1.0
"('1 room',)","Sacramento city, California","8,858",rooms,"±1,756",4.20%,±0.8
"('1 room',)","San Antonio city, Texas","19,440",rooms,"±3,288",3.20%,±0.5
"('1 room',)","San Diego city, California","31,242",rooms,"±3,801",5.60%,±0.7
"('1 room',)","San Francisco city, California","55,201",rooms,"±4,610",13.40%,±1.1
"('1 room',)","San Jose city, California","15,482",rooms,"±2,328",4.50%,±0.7
"('1 room',)","Santa Ana city, California","3,250",rooms,±959,4.00%,±1.2
"('1 room',)","Seattle city, Washington","48,625",rooms,"±4,322",12.60%,±1.1
"('1 room',)","St. Louis city, Missouri","6,672",rooms,"±1,405",3.80%,±0.8
"('1 room',)","St. Paul city, Minnesota","5,565",rooms,"±1,124",4.20%,±0.8
"('1 room',)","Stockton city, California","3,108",rooms,±785,3.00%,±0.8
"('1 room',)","Tampa city, Florida","5,223",rooms,"±1,172",3.00%,±0.7
"('1 room',)","Tucson city, Arizona","11,623",rooms,"±1,948",4.80%,±0.8
"('1 room',)","Tulsa city, Oklahoma","5,248",rooms,"±1,008",2.70%,±0.5
"('1 room',)","Virginia Beach city, Virginia","2,514",rooms,"±1,033",1.30%,±0.5
"('1 room',)","Washington city, District of Columbia","34,951",rooms,"±3,235",9.80%,±0.9
"('1 room',)","Wichita city, Kansas","4,577",rooms,"±1,087",2.60%,±0.6
"('2 rooms',)","Albuquerque city, New Mexico","9,320",rooms,"±1,998",3.60%,±0.8
"('2 rooms',)","Anaheim city, California","7,203",rooms,"±1,649",6.50%,±1.4
"('2 rooms',)","Anchorage municipality, Alaska","5,591",rooms,"±1,709",4.70%,±1.4
"('2 rooms',)","Arlington city, Texas","5,569",rooms,"±1,488",3.60%,±0.9
"('2 rooms',)","Atlanta city, Georgia","25,228",rooms,"±3,332",10.00%,±1.4
"('2 rooms',)","Aurora city, Colorado","5,458",rooms,±974,3.60%,±0.6
"('2 rooms',)","Austin city, Texas","45,919",rooms,"±4,691",9.80%,±1.0
"('2 rooms',)","Bakersfield city, California","3,885",rooms,"±1,301",2.90%,±1.0
"('2 rooms',)","Baltimore city, Maryland","10,961",rooms,"±2,191",3.70%,±0.7
"('2 rooms',)","Boston city, Massachusetts","20,110",rooms,"±2,341",6.50%,±0.8
"('2 rooms',)","Charlotte city, North Carolina","13,475",rooms,"±2,166",3.40%,±0.5
"('2 rooms',)","Chicago city, Illinois","77,521",rooms,"±5,533",6.10%,±0.4
"('2 rooms',)","Cincinnati city, Ohio","11,265",rooms,"±1,858",7.00%,±1.1
"('2 rooms',)","Cleveland city, Ohio","7,999",rooms,"±1,559",3.90%,±0.7
"('2 rooms',)","Colorado Springs city, Colorado","7,591",rooms,"±1,707",3.70%,±0.8
"('2 rooms',)","Columbus city, Ohio","16,197",rooms,"±2,389",3.80%,±0.6
"('2 rooms',)","Corpus Christi city, Texas","4,612",rooms,"±1,450",3.40%,±1.0
"('2 rooms',)","Dallas city, Texas","42,399",rooms,"±3,939",7.20%,±0.7
"('2 rooms',)","Denver city, Colorado","27,123",rooms,"±3,161",7.70%,±0.9
"('2 rooms',)","Detroit city, Michigan","5,645",rooms,"±1,031",1.70%,±0.3
"('2 rooms',)","Durham city, North Carolina","5,819",rooms,"±1,240",4.40%,±0.9
"('2 rooms',)","El Paso city, Texas","7,611",rooms,"±1,643",2.90%,±0.6
"('2 rooms',)","Fort Worth city, Texas","13,385",rooms,"±2,262",3.70%,±0.6
"('2 rooms',)","Fresno city, California","4,781",rooms,"±1,369",2.50%,±0.7
"('2 rooms',)","Greensboro city, North Carolina","6,627",rooms,"±1,989",4.70%,±1.4
"('2 rooms',)","Henderson city, Nevada","3,388",rooms,"±1,152",2.60%,±0.9
"('2 rooms',)","Houston city, Texas","105,595",rooms,"±7,081",10.30%,±0.7
"('2 rooms',)","Indianapolis city (balance), Indiana","10,839",rooms,"±1,946",2.70%,±0.5
"('2 rooms',)","Irvine city, California","8,288",rooms,"±2,182",6.80%,±1.7
"('2 rooms',)","Jacksonville city, Florida","15,102",rooms,"±2,826",3.60%,±0.7
"('2 rooms',)","Jersey City city, New Jersey","12,682",rooms,"±2,045",9.60%,±1.5
"('2 rooms',)","Kansas City city, Missouri","10,521",rooms,"±1,729",4.30%,±0.7
"('2 rooms',)","Las Vegas city, Nevada","14,753",rooms,"±1,850",5.50%,±0.7
"('2 rooms',)","Lexington-Fayette urban county, Kentucky","5,092",rooms,"±1,456",3.50%,±1.0
"('2 rooms',)","Lincoln city, Nebraska","4,136",rooms,"±1,023",3.30%,±0.8
"('2 rooms',)","Long Beach city, California","9,847",rooms,"±1,846",5.50%,±1.0
"('2 rooms',)","Los Angeles city, California","125,395",rooms,"±5,254",8.10%,±0.3
"('2 rooms',)","Memphis city, Tennessee","3,548",rooms,"±1,156",1.20%,±0.4
"('2 rooms',)","Mesa city, Arizona","10,615",rooms,"±1,638",4.80%,±0.7
"('2 rooms',)","Miami city, Florida","13,900",rooms,"±2,666",6.30%,±1.2
"('2 rooms',)","Milwaukee city, Wisconsin","8,493",rooms,"±1,437",3.30%,±0.6
"('2 rooms',)","Minneapolis city, Minnesota","15,952",rooms,"±2,017",7.80%,±1.0
"('2 rooms',)","Nashville-Davidson metropolitan government (balance), Tennessee","12,750",rooms,"±2,208",3.80%,±0.7
"('2 rooms',)","New Orleans city, Louisiana","6,196",rooms,"±1,209",3.20%,±0.6
"('2 rooms',)","New York city, New York","291,311",rooms,"±11,273",8.00%,±0.3
"('2 rooms',)","Newark city, New Jersey","4,497",rooms,"±1,089",3.70%,±0.9
"('2 rooms',)","Oakland city, California","14,520",rooms,"±1,933",7.80%,±1.0
"('2 rooms',)","Oklahoma City city, Oklahoma","9,189",rooms,"±2,079",3.00%,±0.7
"('2 rooms',)","Omaha city, Nebraska","9,232",rooms,"±1,557",4.30%,±0.7
"('2 rooms',)","Orlando city, Florida","8,715",rooms,"±2,151",5.80%,±1.4
"('2 rooms',)","Philadelphia city, Pennsylvania","35,567",rooms,"±4,319",4.90%,±0.6
"('2 rooms',)","Phoenix city, Arizona","26,203",rooms,"±3,271",4.10%,±0.5
"('2 rooms',)","Pittsburgh city, Pennsylvania","8,568",rooms,"±1,703",5.40%,±1.0
