Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('4 bedrooms',)","Jersey City city, New Jersey","7,199",bedrooms,"±1,373",6.20%,±1.2
"('4 bedrooms',)","Kansas City city, Missouri","32,321",bedrooms,"±2,756",13.50%,±1.1
"('4 bedrooms',)","Las Vegas city, Nevada","46,857",bedrooms,"±3,029",18.10%,±1.2
"('4 bedrooms',)","Lincoln city, Nebraska","21,077",bedrooms,"±1,616",17.00%,±1.3
"('4 bedrooms',)","Long Beach city, California","13,355",bedrooms,"±1,846",7.60%,±1.1
"('4 bedrooms',)","Los Angeles city, California","134,464",bedrooms,"±4,235",8.80%,±0.3
"('4 bedrooms',)","Memphis city, Tennessee","36,608",bedrooms,"±2,714",12.10%,±0.9
"('4 bedrooms',)","Mesa city, Arizona","33,596",bedrooms,"±2,783",15.60%,±1.3
"('4 bedrooms',)","Miami city, Florida","11,103",bedrooms,"±2,425",5.00%,±1.1
"('4 bedrooms',)","Milwaukee city, Wisconsin","23,445",bedrooms,"±2,204",9.00%,±0.8
"('4 bedrooms',)","Minneapolis city, Minnesota","19,591",bedrooms,"±1,744",10.20%,±0.9
"('4 bedrooms',)","New Orleans city, Louisiana","23,048",bedrooms,"±1,906",12.00%,±1.0
"('4 bedrooms',)","New York city, New York","197,871",bedrooms,"±6,345",5.60%,±0.2
"('4 bedrooms',)","Newark city, New Jersey","5,278",bedrooms,"±1,103",4.60%,±1.0
"('4 bedrooms',)","Oakland city, California","15,072",bedrooms,"±2,053",8.30%,±1.2
"('4 bedrooms',)","Oklahoma City city, Oklahoma","38,771",bedrooms,"±2,977",13.80%,±1.0
"('4 bedrooms',)","Omaha city, Nebraska","33,848",bedrooms,"±2,313",16.70%,±1.1
"('4 bedrooms',)","Orlando city, Florida","11,539",bedrooms,"±1,656",8.30%,±1.2
"('4 bedrooms',)","Philadelphia city, Pennsylvania","59,440",bedrooms,"±3,685",8.60%,±0.5
"('4 bedrooms',)","Phoenix city, Arizona","114,187",bedrooms,"±4,324",17.90%,±0.7
"('4 bedrooms',)","Pittsburgh city, Pennsylvania","14,629",bedrooms,"±2,123",9.20%,±1.3
"('4 bedrooms',)","Plano city, Texas","31,891",bedrooms,"±2,714",27.30%,±2.2
"('4 bedrooms',)","Portland city, Oregon","37,201",bedrooms,"±3,277",12.40%,±1.1
"('4 bedrooms',)","Raleigh city, North Carolina","32,010",bedrooms,"±3,113",15.60%,±1.5
"('4 bedrooms',)","Riverside city, California","19,555",bedrooms,"±1,807",21.50%,±2.0
"('4 bedrooms',)","Sacramento city, California","30,327",bedrooms,"±2,673",15.20%,±1.3
"('4 bedrooms',)","San Antonio city, Texas","81,860",bedrooms,"±4,628",14.60%,±0.8
"('4 bedrooms',)","San Diego city, California","83,751",bedrooms,"±4,017",15.00%,±0.7
"('4 bedrooms',)","San Francisco city, California","29,113",bedrooms,"±2,618",7.20%,±0.6
"('4 bedrooms',)","San Jose city, California","72,269",bedrooms,"±3,485",21.10%,±1.0
"('4 bedrooms',)","Santa Ana city, California","11,098",bedrooms,"±1,461",13.40%,±1.8
"('4 bedrooms',)","Seattle city, Washington","47,168",bedrooms,"±3,818",12.70%,±1.0
"('4 bedrooms',)","St. Louis city, Missouri","14,280",bedrooms,"±2,275",8.00%,±1.3
"('4 bedrooms',)","St. Paul city, Minnesota","16,303",bedrooms,"±1,813",13.40%,±1.6
"('4 bedrooms',)","Stockton city, California","22,461",bedrooms,"±2,229",21.40%,±2.1
"('4 bedrooms',)","Tampa city, Florida","22,731",bedrooms,"±2,135",13.00%,±1.2
"('4 bedrooms',)","Tucson city, Arizona","30,738",bedrooms,"±2,146",12.60%,±0.8
"('4 bedrooms',)","Tulsa city, Oklahoma","24,270",bedrooms,"±1,378",12.90%,±0.7
"('4 bedrooms',)","Virginia Beach city, Virginia","43,965",bedrooms,"±3,070",23.60%,±1.6
"('4 bedrooms',)","Washington city, District of Columbia","28,892",bedrooms,"±2,317",9.00%,±0.7
"('4 bedrooms',)","Wichita city, Kansas","25,750",bedrooms,"±2,360",14.90%,±1.3
"('5 or more bedrooms',)","Albuquerque city, New Mexico","5,248",bedrooms,"±1,196",2.10%,±0.5
"('5 or more bedrooms',)","Anaheim city, California","3,189",bedrooms,±843,2.90%,±0.8
"('5 or more bedrooms',)","Anchorage municipality, Alaska","4,355",bedrooms,"±1,233",3.70%,±1.0
"('5 or more bedrooms',)","Arlington city, Texas","4,420",bedrooms,"±1,417",3.00%,±0.9
"('5 or more bedrooms',)","Atlanta city, Georgia","10,515",bedrooms,"±1,581",4.10%,±0.6
"('5 or more bedrooms',)","Aurora city, Colorado","10,612",bedrooms,"±1,588",7.50%,±1.2
"('5 or more bedrooms',)","Austin city, Texas","9,280",bedrooms,"±1,553",2.10%,±0.3
"('5 or more bedrooms',)","Bakersfield city, California","4,907",bedrooms,"±1,364",3.90%,±1.1
"('5 or more bedrooms',)","Baltimore city, Maryland","9,805",bedrooms,"±1,457",3.30%,±0.5
"('5 or more bedrooms',)","Boston city, Massachusetts","8,962",bedrooms,"±1,436",3.00%,±0.5
"('5 or more bedrooms',)","Charlotte city, North Carolina","19,144",bedrooms,"±2,307",5.10%,±0.6
"('5 or more bedrooms',)","Chicago city, Illinois","43,613",bedrooms,"±3,581",3.60%,±0.3
"('5 or more bedrooms',)","Cincinnati city, Ohio","4,297",bedrooms,±950,2.70%,±0.6
"('5 or more bedrooms',)","Cleveland city, Ohio","5,803",bedrooms,"±1,041",2.80%,±0.5
"('5 or more bedrooms',)","Colorado Springs city, Colorado","22,294",bedrooms,"±2,030",11.20%,±1.0
"('5 or more bedrooms',)","Columbus city, Ohio","4,951",bedrooms,"±1,063",1.20%,±0.3
"('5 or more bedrooms',)","Corpus Christi city, Texas","2,267",bedrooms,±886,1.70%,±0.7
"('5 or more bedrooms',)","Dallas city, Texas","12,280",bedrooms,"±1,919",2.10%,±0.3
"('5 or more bedrooms',)","Denver city, Colorado","16,513",bedrooms,"±2,205",4.90%,±0.7
"('5 or more bedrooms',)","Detroit city, Michigan","10,460",bedrooms,"±1,551",2.90%,±0.4
"('5 or more bedrooms',)","Durham city, North Carolina","4,345",bedrooms,±955,3.50%,±0.8
"('5 or more bedrooms',)","El Paso city, Texas","6,835",bedrooms,"±1,052",2.70%,±0.4
"('5 or more bedrooms',)","Fort Worth city, Texas","10,679",bedrooms,"±2,647",3.10%,±0.8
"('5 or more bedrooms',)","Fresno city, California","5,244",bedrooms,"±1,150",2.90%,±0.6
"('5 or more bedrooms',)","Greensboro city, North Carolina","4,591",bedrooms,"±1,111",3.50%,±0.9
"('5 or more bedrooms',)","Henderson city, Nevada","9,485",bedrooms,"±1,600",7.10%,±1.2
"('5 or more bedrooms',)","Houston city, Texas","20,157",bedrooms,"±2,495",2.00%,±0.2
"('5 or more bedrooms',)","Indianapolis city (balance), Indiana","8,162",bedrooms,"±1,315",2.10%,±0.3
"('5 or more bedrooms',)","Irvine city, California","5,085",bedrooms,"±1,573",4.50%,±1.4
"('5 or more bedrooms',)","Jacksonville city, Florida","11,790",bedrooms,"±1,788",3.00%,±0.4
"('5 or more bedrooms',)","Jersey City city, New Jersey","2,594",bedrooms,±766,2.20%,±0.7
"('5 or more bedrooms',)","Kansas City city, Missouri","8,753",bedrooms,"±1,389",3.70%,±0.6
"('5 or more bedrooms',)","Las Vegas city, Nevada","13,019",bedrooms,"±1,552",5.00%,±0.6
"('5 or more bedrooms',)","Lincoln city, Nebraska","6,224",bedrooms,"±1,223",5.00%,±1.0
"('5 or more bedrooms',)","Long Beach city, California","3,244",bedrooms,±842,1.80%,±0.5
"('5 or more bedrooms',)","Los Angeles city, California","43,351",bedrooms,"±3,274",2.80%,±0.2
"('5 or more bedrooms',)","Memphis city, Tennessee","9,606",bedrooms,"±1,886",3.20%,±0.6
"('5 or more bedrooms',)","Mesa city, Arizona","8,188",bedrooms,"±1,292",3.80%,±0.6
"('5 or more bedrooms',)","Miami city, Florida","3,369",bedrooms,±798,1.50%,±0.4
"('5 or more bedrooms',)","Milwaukee city, Wisconsin","5,356",bedrooms,±875,2.10%,±0.3
"('5 or more bedrooms',)","Minneapolis city, Minnesota","6,416",bedrooms,"±1,177",3.30%,±0.6
"('5 or more bedrooms',)","New Orleans city, Louisiana","5,647",bedrooms,±993,2.90%,±0.5
"('5 or more bedrooms',)","New York city, New York","82,870",bedrooms,"±4,980",2.30%,±0.1
"('5 or more bedrooms',)","Newark city, New Jersey","2,812",bedrooms,±951,2.50%,±0.9
"('5 or more bedrooms',)","Oakland city, California","4,437",bedrooms,"±1,009",2.40%,±0.6
"('5 or more bedrooms',)","Oklahoma City city, Oklahoma","4,964",bedrooms,±902,1.80%,±0.3
"('5 or more bedrooms',)","Omaha city, Nebraska","10,775",bedrooms,"±1,546",5.30%,±0.8
"('5 or more bedrooms',)","Orlando city, Florida","2,815",bedrooms,"±1,094",2.00%,±0.8
"('5 or more bedrooms',)","Philadelphia city, Pennsylvania","21,243",bedrooms,"±3,003",3.10%,±0.4
"('5 or more bedrooms',)","Phoenix city, Arizona","22,463",bedrooms,"±2,370",3.50%,±0.4
"('5 or more bedrooms',)","Pittsburgh city, Pennsylvania","7,866",bedrooms,"±1,320",5.00%,±0.8
"('5 or more bedrooms',)","Plano city, Texas","9,978",bedrooms,"±1,779",8.50%,±1.5
"('5 or more bedrooms',)","Portland city, Oregon","9,338",bedrooms,"±1,430",3.10%,±0.5
"('5 or more bedrooms',)","Raleigh city, North Carolina","9,307",bedrooms,"±1,856",4.50%,±0.9
"('5 or more bedrooms',)","Riverside city, California","6,258",bedrooms,"±1,242",6.90%,±1.4
"('5 or more bedrooms',)","Sacramento city, California","5,489",bedrooms,"±1,194",2.70%,±0.6
"('5 or more bedrooms',)","San Antonio city, Texas","14,306",bedrooms,"±1,952",2.50%,±0.3
"('5 or more bedrooms',)","San Diego city, California","20,300",bedrooms,"±2,331",3.60%,±0.4
"('5 or more bedrooms',)","San Francisco city, California","10,507",bedrooms,"±1,835",2.60%,±0.5
"('5 or more bedrooms',)","San Jose city, California","16,444",bedrooms,"±1,617",4.80%,±0.5
"('5 or more bedrooms',)","Santa Ana city, California","1,878",bedrooms,±691,2.30%,±0.8
"('5 or more bedrooms',)","Seattle city, Washington","14,411",bedrooms,"±2,105",3.90%,±0.6
"('5 or more bedrooms',)","St. Louis city, Missouri","5,319",bedrooms,"±1,001",3.00%,±0.6
"('5 or more bedrooms',)","St. Paul city, Minnesota","5,460",bedrooms,"±1,046",4.50%,±0.8
"('5 or more bedrooms',)","Stockton city, California","4,541",bedrooms,"±1,120",4.30%,±1.0
"('5 or more bedrooms',)","Tampa city, Florida","4,771",bedrooms,±930,2.70%,±0.5
"('5 or more bedrooms',)","Tucson city, Arizona","3,563",bedrooms,±778,1.50%,±0.3
"('5 or more bedrooms',)","Tulsa city, Oklahoma","5,348",bedrooms,±745,2.80%,±0.4
"('5 or more bedrooms',)","Virginia Beach city, Virginia","12,612",bedrooms,"±1,430",6.80%,±0.8
"('5 or more bedrooms',)","Washington city, District of Columbia","12,320",bedrooms,"±1,732",3.80%,±0.5
"('5 or more bedrooms',)","Wichita city, Kansas","14,443",bedrooms,"±2,064",8.40%,±1.2
"('Occupied housing units',)","Albuquerque city, New Mexico","227,179",housing_tenure,"±3,703","227,179",(X)
"('Occupied housing units',)","Anaheim city, California","105,301",housing_tenure,"±3,293","105,301",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","105,198",housing_tenure,"±2,489","105,198",(X)
"('Occupied housing units',)","Arlington city, Texas","138,639",housing_tenure,"±4,153","138,639",(X)
"('Occupied housing units',)","Atlanta city, Georgia","223,736",housing_tenure,"±5,878","223,736",(X)
"('Occupied housing units',)","Aurora city, Colorado","136,443",housing_tenure,"±2,693","136,443",(X)
"('Occupied housing units',)","Austin city, Texas","409,903",housing_tenure,"±5,829","409,903",(X)
"('Occupied housing units',)","Bakersfield city, California","116,558",housing_tenure,"±3,205","116,558",(X)
"('Occupied housing units',)","Baltimore city, Maryland","242,694",housing_tenure,"±3,666","242,694",(X)
"('Occupied housing units',)","Boston city, Massachusetts","271,553",housing_tenure,"±4,551","271,553",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","342,448",housing_tenure,"±5,660","342,448",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,080,345",housing_tenure,"±9,304","1,080,345",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","137,582",housing_tenure,"±3,335","137,582",(X)
"('Occupied housing units',)","Cleveland city, Ohio","171,632",housing_tenure,"±4,640","171,632",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","188,837",housing_tenure,"±2,803","188,837",(X)
"('Occupied housing units',)","Columbus city, Ohio","368,491",housing_tenure,"±5,107","368,491",(X)
"('Occupied housing units',)","Corpus Christi city, Texas","119,184",housing_tenure,"±3,288","119,184",(X)
"('Occupied housing units',)","Dallas city, Texas","518,998",housing_tenure,"±7,150","518,998",(X)
"('Occupied housing units',)","Denver city, Colorado","318,445",housing_tenure,"±3,441","318,445",(X)
"('Occupied housing units',)","Detroit city, Michigan","267,139",housing_tenure,"±4,836","267,139",(X)
"('Occupied housing units',)","Durham city, North Carolina","114,726",housing_tenure,"±2,575","114,726",(X)
"('Occupied housing units',)","El Paso city, Texas","223,076",housing_tenure,"±3,642","223,076",(X)
"('Occupied housing units',)","Fort Worth city, Texas","309,097",housing_tenure,"±6,094","309,097",(X)
"('Occupied housing units',)","Fresno city, California","172,815",housing_tenure,"±3,237","172,815",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","118,046",housing_tenure,"±3,763","118,046",(X)
"('Occupied housing units',)","Henderson city, Nevada","121,285",housing_tenure,"±3,413","121,285",(X)
"('Occupied housing units',)","Houston city, Texas","876,504",housing_tenure,"±9,872","876,504",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","340,639",housing_tenure,"±4,213","340,639",(X)
"('Occupied housing units',)","Irvine city, California","104,524",housing_tenure,"±3,414","104,524",(X)
"('Occupied housing units',)","Jacksonville city, Florida","349,171",housing_tenure,"±4,506","349,171",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","108,939",housing_tenure,"±2,641","108,939",(X)
"('Occupied housing units',)","Kansas City city, Missouri","209,768",housing_tenure,"±4,049","209,768",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","235,628",housing_tenure,"±5,729","235,628",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","117,726",housing_tenure,"±2,263","117,726",(X)
"('Occupied housing units',)","Long Beach city, California","165,689",housing_tenure,"±4,194","165,689",(X)
"('Occupied housing units',)","Los Angeles city, California","1,398,900",housing_tenure,"±11,130","1,398,900",(X)
"('Occupied housing units',)","Memphis city, Tennessee","254,423",housing_tenure,"±4,870","254,423",(X)
"('Occupied housing units',)","Mesa city, Arizona","187,111",housing_tenure,"±4,486","187,111",(X)
"('Occupied housing units',)","Miami city, Florida","189,084",housing_tenure,"±5,912","189,084",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","232,176",housing_tenure,"±4,317","232,176",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","181,833",housing_tenure,"±4,194","181,833",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","151,753",housing_tenure,"±2,527","151,753",(X)
"('Occupied housing units',)","New York city, New York","3,211,033",housing_tenure,"±12,221","3,211,033",(X)
"('Occupied housing units',)","Newark city, New Jersey","102,155",housing_tenure,"±3,269","102,155",(X)
"('Occupied housing units',)","Oakland city, California","168,413",housing_tenure,"±3,723","168,413",(X)
"('Occupied housing units',)","Oklahoma City city, Oklahoma","249,615",housing_tenure,"±3,750","249,615",(X)
"('Occupied housing units',)","Omaha city, Nebraska","188,824",housing_tenure,"±2,348","188,824",(X)
"('Occupied housing units',)","Orlando city, Florida","109,454",housing_tenure,"±4,328","109,454",(X)
"('Occupied housing units',)","Philadelphia city, Pennsylvania","619,505",housing_tenure,"±4,709","619,505",(X)
"('Occupied housing units',)","Phoenix city, Arizona","586,878",housing_tenure,"±7,653","586,878",(X)
"('Occupied housing units',)","Pittsburgh city, Pennsylvania","143,276",housing_tenure,"±3,942","143,276",(X)
"('Occupied housing units',)","Plano city, Texas","107,721",housing_tenure,"±2,964","107,721",(X)
"('Occupied housing units',)","Portland city, Oregon","280,176",housing_tenure,"±3,794","280,176",(X)
"('Occupied housing units',)","Raleigh city, North Carolina","188,412",housing_tenure,"±4,255","188,412",(X)
"('Occupied housing units',)","Riverside city, California","87,189",housing_tenure,"±3,049","87,189",(X)
"('Occupied housing units',)","Sacramento city, California","191,911",housing_tenure,"±3,797","191,911",(X)
"('Occupied housing units',)","San Antonio city, Texas","512,273",housing_tenure,"±5,781","512,273",(X)
"('Occupied housing units',)","San Diego city, California","512,530",housing_tenure,"±7,052","512,530",(X)
"('Occupied housing units',)","San Francisco city, California","365,851",housing_tenure,"±4,759","365,851",(X)
"('Occupied housing units',)","San Jose city, California","327,894",housing_tenure,"±5,001","327,894",(X)
"('Occupied housing units',)","Santa Ana city, California","79,704",housing_tenure,"±2,689","79,704",(X)
"('Occupied housing units',)","Seattle city, Washington","343,988",housing_tenure,"±6,250","343,988",(X)
"('Occupied housing units',)","St. Louis city, Missouri","146,779",housing_tenure,"±3,107","146,779",(X)
"('Occupied housing units',)","St. Paul city, Minnesota","110,782",housing_tenure,"±2,452","110,782",(X)
"('Occupied housing units',)","Stockton city, California","96,149",housing_tenure,"±3,251","96,149",(X)
"('Occupied housing units',)","Tampa city, Florida","153,918",housing_tenure,"±3,788","153,918",(X)
"('Occupied housing units',)","Tucson city, Arizona","217,993",housing_tenure,"±4,317","217,993",(X)
"('Occupied housing units',)","Tulsa city, Oklahoma","163,801",housing_tenure,"±2,216","163,801",(X)
"('Occupied housing units',)","Virginia Beach city, Virginia","175,029",housing_tenure,"±2,072","175,029",(X)
"('Occupied housing units',)","Washington city, District of Columbia","291,570",housing_tenure,"±3,959","291,570",(X)
"('Occupied housing units',)","Wichita city, Kansas","153,454",housing_tenure,"±3,015","153,454",(X)
"('Owner-occupied',)","Albuquerque city, New Mexico","136,568",housing_tenure,"±3,921",60.10%,±1.7
"('Owner-occupied',)","Anaheim city, California","48,570",housing_tenure,"±3,347",46.10%,±2.6
"('Owner-occupied',)","Anchorage municipality, Alaska","64,218",housing_tenure,"±2,853",61.00%,±2.5
"('Owner-occupied',)","Arlington city, Texas","74,970",housing_tenure,"±3,879",54.10%,±2.2
"('Owner-occupied',)","Atlanta city, Georgia","104,332",housing_tenure,"±4,804",46.60%,±2.0
"('Owner-occupied',)","Aurora city, Colorado","84,585",housing_tenure,"±3,562",62.00%,±2.4
"('Owner-occupied',)","Austin city, Texas","182,068",housing_tenure,"±6,148",44.40%,±1.4
"('Owner-occupied',)","Bakersfield city, California","69,256",housing_tenure,"±3,778",59.40%,±2.6
"('Owner-occupied',)","Baltimore city, Maryland","115,524",housing_tenure,"±4,666",47.60%,±1.7
"('Owner-occupied',)","Boston city, Massachusetts","94,202",housing_tenure,"±3,584",34.70%,±1.2
"('Owner-occupied',)","Charlotte city, North Carolina","179,563",housing_tenure,"±4,725",52.40%,±1.2
"('Owner-occupied',)","Chicago city, Illinois","476,993",housing_tenure,"±8,740",44.20%,±0.8
"('Owner-occupied',)","Cincinnati city, Ohio","54,031",housing_tenure,"±2,637",39.30%,±1.9
"('Owner-occupied',)","Cleveland city, Ohio","68,707",housing_tenure,"±3,768",40.00%,±1.9
"('Owner-occupied',)","Colorado Springs city, Colorado","113,114",housing_tenure,"±3,742",59.90%,±2.0
"('Owner-occupied',)","Columbus city, Ohio","167,715",housing_tenure,"±5,977",45.50%,±1.4
"('Owner-occupied',)","Corpus Christi city, Texas","69,216",housing_tenure,"±3,061",58.10%,±2.4
"('Owner-occupied',)","Dallas city, Texas","210,929",housing_tenure,"±5,842",40.60%,±1.0
"('Owner-occupied',)","Denver city, Colorado","158,620",housing_tenure,"±4,520",49.80%,±1.4
"('Owner-occupied',)","Detroit city, Michigan","127,801",housing_tenure,"±4,950",47.80%,±1.7
"('Owner-occupied',)","Durham city, North Carolina","59,179",housing_tenure,"±3,519",51.60%,±3.2
"('Owner-occupied',)","El Paso city, Texas","128,376",housing_tenure,"±4,547",57.50%,±1.9
"('Owner-occupied',)","Fort Worth city, Texas","179,783",housing_tenure,"±6,221",58.20%,±1.8
"('Owner-occupied',)","Fresno city, California","79,995",housing_tenure,"±4,286",46.30%,±2.2
"('Owner-occupied',)","Greensboro city, North Carolina","57,490",housing_tenure,"±3,060",48.70%,±2.5
"('Owner-occupied',)","Henderson city, Nevada","79,506",housing_tenure,"±3,547",65.60%,±2.3
"('Owner-occupied',)","Houston city, Texas","353,562",housing_tenure,"±9,507",40.30%,±1.0
"('Owner-occupied',)","Indianapolis city (balance), Indiana","180,503",housing_tenure,"±4,396",53.00%,±1.2
"('Owner-occupied',)","Irvine city, California","45,526",housing_tenure,"±3,331",43.60%,±3.1
"('Owner-occupied',)","Jacksonville city, Florida","197,853",housing_tenure,"±5,352",56.70%,±1.5
