Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('1 room',)","St. Paul city, Minnesota","5,505",rooms,"±1,332",4.70%,±1.1
"('1 room',)","Stockton city, California","4,731",rooms,"±1,203",4.70%,±1.2
"('1 room',)","Tampa city, Florida","5,579",rooms,"±1,285",3.20%,±0.7
"('1 room',)","Tucson city, Arizona","8,547",rooms,"±1,494",3.60%,±0.6
"('1 room',)","Tulsa city, Oklahoma","3,750",rooms,±675,2.00%,±0.4
"('1 room',)","Virginia Beach city, Virginia","2,034",rooms,±657,1.10%,±0.4
"('1 room',)","Washington city, District of Columbia","25,171",rooms,"±2,989",8.00%,±0.9
"('1 room',)","Wichita city, Kansas","5,652",rooms,"±1,298",3.30%,±0.7
"('2 rooms',)","Albuquerque city, New Mexico","8,420",rooms,"±1,495",3.40%,±0.6
"('2 rooms',)","Anaheim city, California","3,007",rooms,±721,2.90%,±0.7
"('2 rooms',)","Anchorage municipality, Alaska","5,464",rooms,"±1,244",4.70%,±1.1
"('2 rooms',)","Arlington city, Texas","3,535",rooms,"±1,007",2.40%,±0.7
"('2 rooms',)","Atlanta city, Georgia","14,492",rooms,"±2,015",5.90%,±0.8
"('2 rooms',)","Aurora city, Colorado","4,345",rooms,"±1,004",3.20%,±0.7
"('2 rooms',)","Austin city, Texas","37,112",rooms,"±3,822",8.90%,±0.9
"('2 rooms',)","Bakersfield city, California","3,623",rooms,"±1,043",2.90%,±0.8
"('2 rooms',)","Baltimore city, Maryland","7,936",rooms,"±1,218",2.70%,±0.4
"('2 rooms',)","Boston city, Massachusetts","18,404",rooms,"±2,190",6.30%,±0.7
"('2 rooms',)","Charlotte city, North Carolina","10,755",rooms,"±1,878",3.00%,±0.5
"('2 rooms',)","Chicago city, Illinois","63,259",rooms,"±4,461",5.20%,±0.4
"('2 rooms',)","Cincinnati city, Ohio","7,680",rooms,"±1,350",4.70%,±0.8
"('2 rooms',)","Cleveland city, Ohio","6,617",rooms,"±1,275",3.10%,±0.6
"('2 rooms',)","Colorado Springs city, Colorado","8,633",rooms,"±1,702",4.50%,±0.9
"('2 rooms',)","Columbus city, Ohio","13,867",rooms,"±2,029",3.50%,±0.5
"('2 rooms',)","Corpus Christi city, Texas","2,840",rooms,±899,2.20%,±0.7
"('2 rooms',)","Dallas city, Texas","48,299",rooms,"±4,255",8.40%,±0.7
"('2 rooms',)","Denver city, Colorado","24,707",rooms,"±2,317",7.70%,±0.7
"('2 rooms',)","Detroit city, Michigan","6,555",rooms,"±1,289",1.80%,±0.4
"('2 rooms',)","Durham city, North Carolina","3,820",rooms,±933,3.20%,±0.8
"('2 rooms',)","El Paso city, Texas","7,403",rooms,"±1,468",2.90%,±0.6
"('2 rooms',)","Fort Worth city, Texas","15,120",rooms,"±2,366",4.60%,±0.7
"('2 rooms',)","Fresno city, California","6,675",rooms,"±1,630",3.70%,±0.9
"('2 rooms',)","Greensboro city, North Carolina","3,182",rooms,"±1,032",2.40%,±0.8
"('2 rooms',)","Henderson city, Nevada","1,591",rooms,±522,1.20%,±0.4
"('2 rooms',)","Houston city, Texas","40,547",rooms,"±3,608",4.20%,±0.4
"('2 rooms',)","Indianapolis city (balance), Indiana","9,236",rooms,"±1,650",2.40%,±0.4
"('2 rooms',)","Irvine city, California","6,177",rooms,"±1,581",6.00%,±1.5
"('2 rooms',)","Jacksonville city, Florida","9,408",rooms,"±1,512",2.50%,±0.4
"('2 rooms',)","Jersey City city, New Jersey","8,313",rooms,"±1,418",7.30%,±1.2
"('2 rooms',)","Kansas City city, Missouri","9,666",rooms,"±1,466",4.10%,±0.6
"('2 rooms',)","Las Vegas city, Nevada","7,266",rooms,"±1,499",2.80%,±0.6
"('2 rooms',)","Lincoln city, Nebraska","4,559",rooms,"±1,055",3.80%,±0.9
"('2 rooms',)","Long Beach city, California","7,358",rooms,"±1,351",4.20%,±0.7
"('2 rooms',)","Los Angeles city, California","115,258",rooms,"±6,149",7.70%,±0.4
"('2 rooms',)","Memphis city, Tennessee","3,571",rooms,"±1,059",1.20%,±0.4
"('2 rooms',)","Mesa city, Arizona","15,694",rooms,"±1,850",7.50%,±0.9
"('2 rooms',)","Miami city, Florida","17,968",rooms,"±2,432",8.90%,±1.2
"('2 rooms',)","Milwaukee city, Wisconsin","5,035",rooms,±872,1.90%,±0.3
"('2 rooms',)","Minneapolis city, Minnesota","13,064",rooms,"±1,742",6.90%,±0.9
"('2 rooms',)","New Orleans city, Louisiana","8,048",rooms,"±1,392",4.20%,±0.7
"('2 rooms',)","New York city, New York","222,270",rooms,"±7,691",6.40%,±0.2
"('2 rooms',)","Newark city, New Jersey","2,784",rooms,±899,2.50%,±0.8
"('2 rooms',)","Oakland city, California","13,209",rooms,"±1,984",7.90%,±1.2
"('2 rooms',)","Oklahoma City city, Oklahoma","7,017",rooms,"±1,238",2.60%,±0.5
"('2 rooms',)","Omaha city, Nebraska","8,765",rooms,"±1,546",4.40%,±0.8
"('2 rooms',)","Orlando city, Florida","6,754",rooms,"±1,685",5.30%,±1.3
"('2 rooms',)","Philadelphia city, Pennsylvania","28,478",rooms,"±2,876",4.20%,±0.4
"('2 rooms',)","Phoenix city, Arizona","19,911",rooms,"±2,202",3.20%,±0.3
"('2 rooms',)","Pittsburgh city, Pennsylvania","6,623",rooms,"±1,154",4.20%,±0.7
"('2 rooms',)","Plano city, Texas","2,770",rooms,±943,2.40%,±0.8
"('2 rooms',)","Portland city, Oregon","21,142",rooms,"±2,222",7.40%,±0.8
"('2 rooms',)","Raleigh city, North Carolina","8,931",rooms,"±1,776",4.40%,±0.9
"('2 rooms',)","Riverside city, California","3,606",rooms,±806,3.90%,±0.9
"('2 rooms',)","Sacramento city, California","6,319",rooms,"±1,300",3.20%,±0.6
"('2 rooms',)","San Antonio city, Texas","22,209",rooms,"±2,520",4.00%,±0.5
"('2 rooms',)","San Diego city, California","29,413",rooms,"±2,955",5.40%,±0.5
"('2 rooms',)","San Francisco city, California","33,538",rooms,"±2,926",8.40%,±0.7
"('2 rooms',)","San Jose city, California","20,816",rooms,"±2,365",6.10%,±0.7
"('2 rooms',)","Santa Ana city, California","2,852",rooms,±694,3.60%,±0.8
"('2 rooms',)","Seattle city, Washington","37,191",rooms,"±2,933",10.50%,±0.8
"('2 rooms',)","St. Louis city, Missouri","7,044",rooms,"±1,277",4.00%,±0.7
"('2 rooms',)","St. Paul city, Minnesota","6,269",rooms,"±1,105",5.30%,±0.9
"('2 rooms',)","Stockton city, California","2,414",rooms,±679,2.40%,±0.7
"('2 rooms',)","Tampa city, Florida","6,384",rooms,"±1,280",3.60%,±0.7
"('2 rooms',)","Tucson city, Arizona","11,552",rooms,"±1,915",4.80%,±0.8
"('2 rooms',)","Tulsa city, Oklahoma","7,518",rooms,"±1,058",4.00%,±0.5
"('2 rooms',)","Virginia Beach city, Virginia","1,353",rooms,±613,0.70%,±0.3
"('2 rooms',)","Washington city, District of Columbia","31,922",rooms,"±3,106",10.10%,±1.0
"('2 rooms',)","Wichita city, Kansas","4,089",rooms,"±1,135",2.40%,±0.7
"('3 rooms',)","Albuquerque city, New Mexico","26,099",rooms,"±2,140",10.70%,±0.9
"('3 rooms',)","Anaheim city, California","16,781",rooms,"±2,135",16.40%,±1.9
"('3 rooms',)","Anchorage municipality, Alaska","11,978",rooms,"±1,884",10.20%,±1.6
"('3 rooms',)","Arlington city, Texas","20,066",rooms,"±2,701",13.80%,±1.7
"('3 rooms',)","Atlanta city, Georgia","41,225",rooms,"±3,455",16.80%,±1.4
"('3 rooms',)","Aurora city, Colorado","16,790",rooms,"±1,760",12.50%,±1.3
"('3 rooms',)","Austin city, Texas","76,563",rooms,"±5,471",18.30%,±1.2
"('3 rooms',)","Bakersfield city, California","12,464",rooms,"±2,151",9.80%,±1.6
"('3 rooms',)","Baltimore city, Maryland","34,745",rooms,"±3,032",11.80%,±1.0
"('3 rooms',)","Boston city, Massachusetts","56,851",rooms,"±3,685",19.40%,±1.2
"('3 rooms',)","Charlotte city, North Carolina","41,784",rooms,"±2,867",11.60%,±0.8
"('3 rooms',)","Chicago city, Illinois","162,637",rooms,"±6,616",13.40%,±0.5
"('3 rooms',)","Cincinnati city, Ohio","30,374",rooms,"±2,909",18.40%,±1.8
"('3 rooms',)","Cleveland city, Ohio","24,874",rooms,"±2,349",11.70%,±1.0
"('3 rooms',)","Colorado Springs city, Colorado","19,940",rooms,"±2,597",10.50%,±1.4
"('3 rooms',)","Columbus city, Ohio","44,418",rooms,"±2,907",11.30%,±0.7
"('3 rooms',)","Corpus Christi city, Texas","13,968",rooms,"±2,050",10.60%,±1.5
"('3 rooms',)","Dallas city, Texas","120,371",rooms,"±5,744",21.00%,±1.0
"('3 rooms',)","Denver city, Colorado","54,107",rooms,"±3,573",16.90%,±1.1
"('3 rooms',)","Detroit city, Michigan","32,391",rooms,"±2,547",8.90%,±0.7
"('3 rooms',)","Durham city, North Carolina","13,736",rooms,"±2,241",11.50%,±1.9
"('3 rooms',)","El Paso city, Texas","21,273",rooms,"±2,919",8.40%,±1.1
"('3 rooms',)","Fort Worth city, Texas","34,829",rooms,"±3,292",10.60%,±1.0
"('3 rooms',)","Fresno city, California","20,674",rooms,"±2,302",11.50%,±1.2
"('3 rooms',)","Greensboro city, North Carolina","12,387",rooms,"±2,525",9.50%,±1.9
"('3 rooms',)","Henderson city, Nevada","10,871",rooms,"±2,177",8.20%,±1.6
"('3 rooms',)","Houston city, Texas","186,183",rooms,"±7,757",19.40%,±0.7
"('3 rooms',)","Indianapolis city (balance), Indiana","37,090",rooms,"±3,368",9.60%,±0.9
"('3 rooms',)","Irvine city, California","16,782",rooms,"±2,253",16.20%,±2.1
"('3 rooms',)","Jacksonville city, Florida","32,134",rooms,"±3,446",8.40%,±0.9
"('3 rooms',)","Jersey City city, New Jersey","28,083",rooms,"±2,582",24.60%,±2.1
"('3 rooms',)","Kansas City city, Missouri","22,897",rooms,"±2,302",9.70%,±1.0
"('3 rooms',)","Las Vegas city, Nevada","24,437",rooms,"±2,556",9.40%,±1.0
"('3 rooms',)","Lincoln city, Nebraska","12,586",rooms,"±1,559",10.50%,±1.3
"('3 rooms',)","Long Beach city, California","29,332",rooms,"±2,620",16.70%,±1.3
"('3 rooms',)","Los Angeles city, California","301,740",rooms,"±8,599",20.20%,±0.6
"('3 rooms',)","Memphis city, Tennessee","29,826",rooms,"±3,037",10.00%,±1.0
"('3 rooms',)","Mesa city, Arizona","26,696",rooms,"±2,589",12.80%,±1.2
"('3 rooms',)","Miami city, Florida","53,681",rooms,"±4,384",26.60%,±2.0
"('3 rooms',)","Milwaukee city, Wisconsin","28,120",rooms,"±2,411",10.80%,±0.9
"('3 rooms',)","Minneapolis city, Minnesota","31,904",rooms,"±3,050",17.00%,±1.5
"('3 rooms',)","New Orleans city, Louisiana","26,507",rooms,"±2,216",13.80%,±1.1
"('3 rooms',)","New York city, New York","862,530",rooms,"±15,602",24.70%,±0.4
"('3 rooms',)","Newark city, New Jersey","18,755",rooms,"±2,046",16.60%,±1.7
"('3 rooms',)","Oakland city, California","27,840",rooms,"±2,789",16.60%,±1.6
"('3 rooms',)","Oklahoma City city, Oklahoma","27,802",rooms,"±2,411",10.30%,±0.9
"('3 rooms',)","Omaha city, Nebraska","21,743",rooms,"±2,147",10.90%,±1.1
"('3 rooms',)","Orlando city, Florida","19,603",rooms,"±2,555",15.30%,±1.9
"('3 rooms',)","Philadelphia city, Pennsylvania","76,054",rooms,"±4,803",11.10%,±0.7
"('3 rooms',)","Phoenix city, Arizona","77,008",rooms,"±4,371",12.40%,±0.7
"('3 rooms',)","Pittsburgh city, Pennsylvania","20,800",rooms,"±1,913",13.10%,±1.1
"('3 rooms',)","Plano city, Texas","13,246",rooms,"±1,978",11.70%,±1.7
"('3 rooms',)","Portland city, Oregon","34,134",rooms,"±3,312",12.00%,±1.1
"('3 rooms',)","Raleigh city, North Carolina","26,726",rooms,"±3,181",13.10%,±1.5
"('3 rooms',)","Riverside city, California","8,635",rooms,"±1,582",9.40%,±1.6
"('3 rooms',)","Sacramento city, California","24,224",rooms,"±2,265",12.10%,±1.1
"('3 rooms',)","San Antonio city, Texas","62,788",rooms,"±4,363",11.40%,±0.8
"('3 rooms',)","San Diego city, California","93,791",rooms,"±4,962",17.30%,±0.9
"('3 rooms',)","San Francisco city, California","69,050",rooms,"±4,087",17.40%,±1.0
"('3 rooms',)","San Jose city, California","39,781",rooms,"±3,183",11.70%,±0.9
"('3 rooms',)","Santa Ana city, California","12,077",rooms,"±1,763",15.20%,±2.1
"('3 rooms',)","Seattle city, Washington","58,392",rooms,"±3,999",16.40%,±1.1
"('3 rooms',)","St. Louis city, Missouri","31,403",rooms,"±2,733",17.80%,±1.6
"('3 rooms',)","St. Paul city, Minnesota","15,305",rooms,"±1,805",13.00%,±1.5
"('3 rooms',)","Stockton city, California","8,936",rooms,"±1,403",8.90%,±1.4
"('3 rooms',)","Tampa city, Florida","24,177",rooms,"±2,838",13.80%,±1.5
"('3 rooms',)","Tucson city, Arizona","37,362",rooms,"±3,498",15.60%,±1.5
"('3 rooms',)","Tulsa city, Oklahoma","22,400",rooms,"±1,461",11.90%,±0.8
"('3 rooms',)","Virginia Beach city, Virginia","12,210",rooms,"±1,574",6.60%,±0.9
"('3 rooms',)","Washington city, District of Columbia","67,691",rooms,"±3,838",21.50%,±1.2
"('3 rooms',)","Wichita city, Kansas","14,027",rooms,"±1,856",8.10%,±1.1
"('4 rooms',)","Albuquerque city, New Mexico","38,852",rooms,"±3,106",15.90%,±1.3
"('4 rooms',)","Anaheim city, California","25,237",rooms,"±2,533",24.60%,±2.3
"('4 rooms',)","Anchorage municipality, Alaska","21,927",rooms,"±2,475",18.70%,±2.1
"('4 rooms',)","Arlington city, Texas","20,993",rooms,"±2,639",14.40%,±1.7
"('4 rooms',)","Atlanta city, Georgia","43,871",rooms,"±3,412",17.90%,±1.3
"('4 rooms',)","Aurora city, Colorado","23,972",rooms,"±2,230",17.90%,±1.5
"('4 rooms',)","Austin city, Texas","85,872",rooms,"±5,542",20.50%,±1.2
"('4 rooms',)","Bakersfield city, California","24,967",rooms,"±2,797",19.70%,±2.1
"('4 rooms',)","Baltimore city, Maryland","46,691",rooms,"±2,695",15.90%,±0.9
"('4 rooms',)","Boston city, Massachusetts","68,992",rooms,"±3,483",23.50%,±1.2
"('4 rooms',)","Charlotte city, North Carolina","64,966",rooms,"±3,788",18.10%,±1.1
"('4 rooms',)","Chicago city, Illinois","243,370",rooms,"±7,979",20.10%,±0.6
"('4 rooms',)","Cincinnati city, Ohio","36,158",rooms,"±3,241",21.90%,±1.9
"('4 rooms',)","Cleveland city, Ohio","32,162",rooms,"±2,799",15.10%,±1.3
"('4 rooms',)","Colorado Springs city, Colorado","27,420",rooms,"±2,787",14.40%,±1.5
"('4 rooms',)","Columbus city, Ohio","79,838",rooms,"±4,711",20.40%,±1.2
"('4 rooms',)","Corpus Christi city, Texas","30,307",rooms,"±2,859",23.00%,±2.1
"('4 rooms',)","Dallas city, Texas","113,262",rooms,"±5,331",19.70%,±0.9
"('4 rooms',)","Denver city, Colorado","62,837",rooms,"±4,204",19.60%,±1.3
"('4 rooms',)","Detroit city, Michigan","41,212",rooms,"±2,586",11.30%,±0.7
"('4 rooms',)","Durham city, North Carolina","20,688",rooms,"±2,253",17.40%,±1.8
"('4 rooms',)","El Paso city, Texas","41,993",rooms,"±3,566",16.60%,±1.4
"('4 rooms',)","Fort Worth city, Texas","54,143",rooms,"±4,425",16.40%,±1.3
"('4 rooms',)","Fresno city, California","36,969",rooms,"±3,456",20.50%,±1.8
"('4 rooms',)","Greensboro city, North Carolina","25,604",rooms,"±3,139",19.60%,±2.3
"('4 rooms',)","Henderson city, Nevada","22,742",rooms,"±1,812",17.10%,±1.4
"('4 rooms',)","Houston city, Texas","213,993",rooms,"±8,099",22.30%,±0.9
"('4 rooms',)","Indianapolis city (balance), Indiana","64,421",rooms,"±4,206",16.70%,±1.1
"('4 rooms',)","Irvine city, California","22,123",rooms,"±2,872",21.40%,±2.4
"('4 rooms',)","Jacksonville city, Florida","62,145",rooms,"±4,840",16.20%,±1.3
"('4 rooms',)","Jersey City city, New Jersey","29,283",rooms,"±2,633",25.60%,±2.3
"('4 rooms',)","Kansas City city, Missouri","32,867",rooms,"±3,014",13.90%,±1.2
"('4 rooms',)","Las Vegas city, Nevada","45,824",rooms,"±3,254",17.70%,±1.2
"('4 rooms',)","Lincoln city, Nebraska","20,806",rooms,"±2,116",17.40%,±1.7
"('4 rooms',)","Long Beach city, California","44,431",rooms,"±2,510",25.30%,±1.3
"('4 rooms',)","Los Angeles city, California","321,156",rooms,"±7,354",21.50%,±0.5
"('4 rooms',)","Memphis city, Tennessee","61,909",rooms,"±4,485",20.80%,±1.5
"('4 rooms',)","Mesa city, Arizona","38,099",rooms,"±3,239",18.30%,±1.4
"('4 rooms',)","Miami city, Florida","46,930",rooms,"±3,783",23.30%,±1.8
"('4 rooms',)","Milwaukee city, Wisconsin","58,812",rooms,"±3,551",22.60%,±1.3
"('4 rooms',)","Minneapolis city, Minnesota","30,087",rooms,"±2,626",16.00%,±1.4
"('4 rooms',)","New Orleans city, Louisiana","40,551",rooms,"±2,596",21.20%,±1.4
"('4 rooms',)","New York city, New York","904,624",rooms,"±15,083",25.90%,±0.4
"('4 rooms',)","Newark city, New Jersey","26,728",rooms,"±2,617",23.60%,±2.2
"('4 rooms',)","Oakland city, California","33,652",rooms,"±2,554",20.00%,±1.4
"('4 rooms',)","Oklahoma City city, Oklahoma","41,767",rooms,"±2,909",15.50%,±1.1
"('4 rooms',)","Omaha city, Nebraska","26,592",rooms,"±2,586",13.30%,±1.3
"('4 rooms',)","Orlando city, Florida","29,679",rooms,"±3,128",23.10%,±2.4
"('4 rooms',)","Philadelphia city, Pennsylvania","90,452",rooms,"±5,114",13.20%,±0.7
"('4 rooms',)","Phoenix city, Arizona","104,028",rooms,"±5,089",16.80%,±0.8
"('4 rooms',)","Pittsburgh city, Pennsylvania","25,784",rooms,"±2,828",16.30%,±1.7
"('4 rooms',)","Plano city, Texas","14,373",rooms,"±2,273",12.70%,±1.9
"('4 rooms',)","Portland city, Oregon","48,840",rooms,"±3,437",17.20%,±1.2
"('4 rooms',)","Raleigh city, North Carolina","35,166",rooms,"±3,361",17.20%,±1.6
"('4 rooms',)","Riverside city, California","16,541",rooms,"±1,931",18.10%,±2.1
"('4 rooms',)","Sacramento city, California","42,290",rooms,"±3,444",21.20%,±1.6
"('4 rooms',)","San Antonio city, Texas","94,317",rooms,"±4,982",17.10%,±0.9
"('4 rooms',)","San Diego city, California","117,583",rooms,"±5,664",21.60%,±1.0
"('4 rooms',)","San Francisco city, California","71,349",rooms,"±3,845",17.90%,±1.0
"('4 rooms',)","San Jose city, California","61,891",rooms,"±3,800",18.30%,±1.1
"('4 rooms',)","Santa Ana city, California","18,288",rooms,"±2,058",23.00%,±2.4
"('4 rooms',)","Seattle city, Washington","61,400",rooms,"±4,988",17.30%,±1.3
"('4 rooms',)","St. Louis city, Missouri","36,255",rooms,"±2,880",20.50%,±1.6
"('4 rooms',)","St. Paul city, Minnesota","20,659",rooms,"±1,924",17.50%,±1.6
"('4 rooms',)","Stockton city, California","18,588",rooms,"±2,026",18.40%,±1.9
