Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Average household size of renter-occupied unit',)","Houston city, Texas",2.54,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","Indianapolis city (balance), Indiana",2.31,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Irvine city, California",2.69,housing_tenure,±0.12,(X),(X)
"('Average household size of renter-occupied unit',)","Jacksonville city, Florida",2.43,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Jersey City city, New Jersey",2.45,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Kansas City city, Missouri",2.12,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Las Vegas city, Nevada",2.65,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Lincoln city, Nebraska",2.1,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Long Beach city, California",2.5,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Los Angeles city, California",2.67,housing_tenure,±0.03,(X),(X)
"('Average household size of renter-occupied unit',)","Memphis city, Tennessee",2.48,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Mesa city, Arizona",2.77,housing_tenure,±0.10,(X),(X)
"('Average household size of renter-occupied unit',)","Miami city, Florida",2.44,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Milwaukee city, Wisconsin",2.39,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Minneapolis city, Minnesota",2.19,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","New Orleans city, Louisiana",2.2,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","New York city, New York",2.46,housing_tenure,±0.02,(X),(X)
"('Average household size of renter-occupied unit',)","Newark city, New Jersey",2.55,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Oakland city, California",2.42,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Oklahoma City city, Oklahoma",2.45,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Omaha city, Nebraska",2.15,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Orlando city, Florida",2.43,housing_tenure,±0.14,(X),(X)
"('Average household size of renter-occupied unit',)","Philadelphia city, Pennsylvania",2.35,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Phoenix city, Arizona",2.72,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Pittsburgh city, Pennsylvania",1.79,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Plano city, Texas",2.53,housing_tenure,±0.13,(X),(X)
"('Average household size of renter-occupied unit',)","Portland city, Oregon",2.09,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","Raleigh city, North Carolina",2.16,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Riverside city, California",3.27,housing_tenure,±0.16,(X),(X)
"('Average household size of renter-occupied unit',)","Sacramento city, California",2.59,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","San Antonio city, Texas",2.6,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","San Diego city, California",2.61,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","San Francisco city, California",2.16,housing_tenure,±0.04,(X),(X)
"('Average household size of renter-occupied unit',)","San Jose city, California",3.03,housing_tenure,±0.07,(X),(X)
"('Average household size of renter-occupied unit',)","Santa Ana city, California",4.09,housing_tenure,±0.17,(X),(X)
"('Average household size of renter-occupied unit',)","Seattle city, Washington",1.92,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","St. Louis city, Missouri",1.87,housing_tenure,±0.06,(X),(X)
"('Average household size of renter-occupied unit',)","St. Paul city, Minnesota",2.26,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Stockton city, California",3.1,housing_tenure,±0.13,(X),(X)
"('Average household size of renter-occupied unit',)","Tampa city, Florida",2.39,housing_tenure,±0.09,(X),(X)
"('Average household size of renter-occupied unit',)","Tucson city, Arizona",2.38,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Tulsa city, Oklahoma",2.31,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Virginia Beach city, Virginia",2.42,housing_tenure,±0.08,(X),(X)
"('Average household size of renter-occupied unit',)","Washington city, District of Columbia",2.19,housing_tenure,±0.05,(X),(X)
"('Average household size of renter-occupied unit',)","Wichita city, Kansas",2.26,housing_tenure,±0.09,(X),(X)
"('Occupied housing units',)","Albuquerque city, New Mexico","228,491",year_householder_moved_into_unit,"±3,231","228,491",(X)
"('Occupied housing units',)","Anaheim city, California","101,547",year_householder_moved_into_unit,"±2,857","101,547",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","105,285",year_householder_moved_into_unit,"±2,132","105,285",(X)
"('Occupied housing units',)","Arlington city, Texas","135,867",year_householder_moved_into_unit,"±3,781","135,867",(X)
"('Occupied housing units',)","Atlanta city, Georgia","211,819",year_householder_moved_into_unit,"±5,020","211,819",(X)
"('Occupied housing units',)","Aurora city, Colorado","133,217",year_householder_moved_into_unit,"±3,047","133,217",(X)
"('Occupied housing units',)","Austin city, Texas","390,395",year_householder_moved_into_unit,"±6,082","390,395",(X)
"('Occupied housing units',)","Bakersfield city, California","121,615",year_householder_moved_into_unit,"±3,390","121,615",(X)
"('Occupied housing units',)","Baltimore city, Maryland","237,204",year_householder_moved_into_unit,"±3,359","237,204",(X)
"('Occupied housing units',)","Boston city, Massachusetts","274,674",year_householder_moved_into_unit,"±3,813","274,674",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","335,918",year_householder_moved_into_unit,"±4,538","335,918",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,077,886",year_householder_moved_into_unit,"±10,443","1,077,886",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","138,767",year_householder_moved_into_unit,"±3,775","138,767",(X)
"('Occupied housing units',)","Cleveland city, Ohio","173,025",year_householder_moved_into_unit,"±3,916","173,025",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","181,745",year_householder_moved_into_unit,"±2,968","181,745",(X)
"('Occupied housing units',)","Columbus city, Ohio","366,034",year_householder_moved_into_unit,"±4,518","366,034",(X)
"('Occupied housing units',)","Corpus Christi city, Texas","116,456",year_householder_moved_into_unit,"±2,582","116,456",(X)
"('Occupied housing units',)","Dallas city, Texas","521,198",year_householder_moved_into_unit,"±6,967","521,198",(X)
"('Occupied housing units',)","Denver city, Colorado","310,324",year_householder_moved_into_unit,"±3,035","310,324",(X)
"('Occupied housing units',)","Detroit city, Michigan","266,333",year_householder_moved_into_unit,"±4,358","266,333",(X)
"('Occupied housing units',)","Durham city, North Carolina","112,342",year_householder_moved_into_unit,"±2,632","112,342",(X)
"('Occupied housing units',)","El Paso city, Texas","227,506",year_householder_moved_into_unit,"±3,697","227,506",(X)
"('Occupied housing units',)","Fort Worth city, Texas","308,188",year_householder_moved_into_unit,"±5,602","308,188",(X)
"('Occupied housing units',)","Fresno city, California","171,209",year_householder_moved_into_unit,"±2,949","171,209",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","119,838",year_householder_moved_into_unit,"±3,048","119,838",(X)
"('Occupied housing units',)","Henderson city, Nevada","120,678",year_householder_moved_into_unit,"±3,028","120,678",(X)
"('Occupied housing units',)","Houston city, Texas","849,105",year_householder_moved_into_unit,"±8,526","849,105",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","339,536",year_householder_moved_into_unit,"±4,276","339,536",(X)
"('Occupied housing units',)","Irvine city, California","100,150",year_householder_moved_into_unit,"±2,775","100,150",(X)
"('Occupied housing units',)","Jacksonville city, Florida","345,865",year_householder_moved_into_unit,"±4,659","345,865",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","102,353",year_householder_moved_into_unit,"±2,977","102,353",(X)
"('Occupied housing units',)","Kansas City city, Missouri","207,377",year_householder_moved_into_unit,"±3,927","207,377",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","234,592",year_householder_moved_into_unit,"±4,636","234,592",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","114,870",year_householder_moved_into_unit,"±1,846","114,870",(X)
"('Occupied housing units',)","Long Beach city, California","173,432",year_householder_moved_into_unit,"±4,300","173,432",(X)
"('Occupied housing units',)","Los Angeles city, California","1,382,293",year_householder_moved_into_unit,"±10,951","1,382,293",(X)
"('Occupied housing units',)","Memphis city, Tennessee","252,517",year_householder_moved_into_unit,"±4,720","252,517",(X)
"('Occupied housing units',)","Mesa city, Arizona","185,509",year_householder_moved_into_unit,"±3,765","185,509",(X)
"('Occupied housing units',)","Miami city, Florida","182,631",year_householder_moved_into_unit,"±4,578","182,631",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","231,041",year_householder_moved_into_unit,"±3,287","231,041",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","175,233",year_householder_moved_into_unit,"±3,758","175,233",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","155,104",year_householder_moved_into_unit,"±2,460","155,104",(X)
"('Occupied housing units',)","New York city, New York","3,184,496",year_householder_moved_into_unit,"±11,009","3,184,496",(X)
"('Occupied housing units',)","Newark city, New Jersey","101,689",year_householder_moved_into_unit,"±2,837","101,689",(X)
"('Occupied housing units',)","Oakland city, California","165,590",year_householder_moved_into_unit,"±3,374","165,590",(X)
"('Occupied housing units',)","Oklahoma City city, Oklahoma","245,772",year_householder_moved_into_unit,"±3,560","245,772",(X)
"('Occupied housing units',)","Omaha city, Nebraska","184,831",year_householder_moved_into_unit,"±2,451","184,831",(X)
"('Occupied housing units',)","Orlando city, Florida","114,176",year_householder_moved_into_unit,"±4,361","114,176",(X)
"('Occupied housing units',)","Philadelphia city, Pennsylvania","608,233",year_householder_moved_into_unit,"±5,554","608,233",(X)
"('Occupied housing units',)","Phoenix city, Arizona","574,645",year_householder_moved_into_unit,"±7,444","574,645",(X)
"('Occupied housing units',)","Pittsburgh city, Pennsylvania","141,881",year_householder_moved_into_unit,"±3,396","141,881",(X)
"('Occupied housing units',)","Plano city, Texas","102,778",year_householder_moved_into_unit,"±2,774","102,778",(X)
"('Occupied housing units',)","Portland city, Oregon","273,607",year_householder_moved_into_unit,"±3,339","273,607",(X)
"('Occupied housing units',)","Raleigh city, North Carolina","188,941",year_householder_moved_into_unit,"±3,867","188,941",(X)
"('Occupied housing units',)","Riverside city, California","87,341",year_householder_moved_into_unit,"±2,965","87,341",(X)
"('Occupied housing units',)","Sacramento city, California","182,677",year_householder_moved_into_unit,"±3,860","182,677",(X)
"('Occupied housing units',)","San Antonio city, Texas","509,964",year_householder_moved_into_unit,"±5,167","509,964",(X)
"('Occupied housing units',)","San Diego city, California","513,698",year_householder_moved_into_unit,"±6,704","513,698",(X)
"('Occupied housing units',)","San Francisco city, California","362,827",year_householder_moved_into_unit,"±5,010","362,827",(X)
"('Occupied housing units',)","San Jose city, California","327,848",year_householder_moved_into_unit,"±4,136","327,848",(X)
"('Occupied housing units',)","Santa Ana city, California","78,786",year_householder_moved_into_unit,"±2,383","78,786",(X)
"('Occupied housing units',)","Seattle city, Washington","338,002",year_householder_moved_into_unit,"±5,763","338,002",(X)
"('Occupied housing units',)","St. Louis city, Missouri","144,295",year_householder_moved_into_unit,"±2,502","144,295",(X)
"('Occupied housing units',)","St. Paul city, Minnesota","115,858",year_householder_moved_into_unit,"±3,008","115,858",(X)
"('Occupied housing units',)","Stockton city, California","95,557",year_householder_moved_into_unit,"±2,477","95,557",(X)
"('Occupied housing units',)","Tampa city, Florida","154,047",year_householder_moved_into_unit,"±3,606","154,047",(X)
"('Occupied housing units',)","Tucson city, Arizona","209,383",year_householder_moved_into_unit,"±4,500","209,383",(X)
"('Occupied housing units',)","Tulsa city, Oklahoma","163,083",year_householder_moved_into_unit,"±1,823","163,083",(X)
"('Occupied housing units',)","Virginia Beach city, Virginia","172,183",year_householder_moved_into_unit,"±2,346","172,183",(X)
"('Occupied housing units',)","Washington city, District of Columbia","287,476",year_householder_moved_into_unit,"±2,752","287,476",(X)
"('Occupied housing units',)","Wichita city, Kansas","154,512",year_householder_moved_into_unit,"±2,950","154,512",(X)
"('Moved in 2017 or later',)","Albuquerque city, New Mexico","48,459",year_householder_moved_into_unit,"±4,118",21.20%,±1.7
"('Moved in 2017 or later',)","Anaheim city, California","16,677",year_householder_moved_into_unit,"±2,269",16.40%,±2.2
"('Moved in 2017 or later',)","Anchorage municipality, Alaska","24,687",year_householder_moved_into_unit,"±2,570",23.40%,±2.3
"('Moved in 2017 or later',)","Arlington city, Texas","31,560",year_householder_moved_into_unit,"±3,319",23.20%,±2.3
"('Moved in 2017 or later',)","Atlanta city, Georgia","63,880",year_householder_moved_into_unit,"±5,026",30.20%,±2.2
"('Moved in 2017 or later',)","Aurora city, Colorado","31,408",year_householder_moved_into_unit,"±2,862",23.60%,±2.0
"('Moved in 2017 or later',)","Austin city, Texas","126,843",year_householder_moved_into_unit,"±6,121",32.50%,±1.5
"('Moved in 2017 or later',)","Bakersfield city, California","27,152",year_householder_moved_into_unit,"±3,059",22.30%,±2.3
"('Moved in 2017 or later',)","Baltimore city, Maryland","53,616",year_householder_moved_into_unit,"±3,407",22.60%,±1.4
"('Moved in 2017 or later',)","Boston city, Massachusetts","66,879",year_householder_moved_into_unit,"±3,713",24.30%,±1.4
"('Moved in 2017 or later',)","Charlotte city, North Carolina","87,516",year_householder_moved_into_unit,"±4,455",26.10%,±1.2
"('Moved in 2017 or later',)","Chicago city, Illinois","241,930",year_householder_moved_into_unit,"±7,341",22.40%,±0.6
"('Moved in 2017 or later',)","Cincinnati city, Ohio","41,989",year_householder_moved_into_unit,"±3,469",30.30%,±2.2
"('Moved in 2017 or later',)","Cleveland city, Ohio","40,998",year_householder_moved_into_unit,"±2,879",23.70%,±1.5
"('Moved in 2017 or later',)","Colorado Springs city, Colorado","48,933",year_householder_moved_into_unit,"±3,663",26.90%,±1.9
"('Moved in 2017 or later',)","Columbus city, Ohio","102,404",year_householder_moved_into_unit,"±5,641",28.00%,±1.5
"('Moved in 2017 or later',)","Corpus Christi city, Texas","31,160",year_householder_moved_into_unit,"±2,937",26.80%,±2.4
"('Moved in 2017 or later',)","Dallas city, Texas","154,664",year_householder_moved_into_unit,"±5,100",29.70%,±0.9
"('Moved in 2017 or later',)","Denver city, Colorado","89,053",year_householder_moved_into_unit,"±3,785",28.70%,±1.2
