Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Moved in 1969 or earlier',)","Houston city, Texas","24,209",year_householder_moved_into_unit,"±1,988",3.00%,±0.2
"('Moved in 1969 or earlier',)","Indianapolis city (balance), Indiana","11,611",year_householder_moved_into_unit,"±1,209",3.60%,±0.4
"('Moved in 1969 or earlier',)","Irvine city, California",173,year_householder_moved_into_unit,±138,0.20%,±0.2
"('Moved in 1969 or earlier',)","Jacksonville city, Florida","9,178",year_householder_moved_into_unit,"±1,208",2.90%,±0.4
"('Moved in 1969 or earlier',)","Jersey City city, New Jersey","2,706",year_householder_moved_into_unit,±656,2.80%,±0.7
"('Moved in 1969 or earlier',)","Kansas City city, Missouri","6,176",year_householder_moved_into_unit,"±1,006",3.20%,±0.5
"('Moved in 1969 or earlier',)","Las Vegas city, Nevada","1,636",year_householder_moved_into_unit,±471,0.80%,±0.2
"('Moved in 1969 or earlier',)","Lincoln city, Nebraska","3,226",year_householder_moved_into_unit,±781,3.00%,±0.7
"('Moved in 1969 or earlier',)","Long Beach city, California","4,293",year_householder_moved_into_unit,±898,2.60%,±0.5
"('Moved in 1969 or earlier',)","Los Angeles city, California","42,039",year_householder_moved_into_unit,"±2,733",3.20%,±0.2
"('Moved in 1969 or earlier',)","Memphis city, Tennessee","9,517",year_householder_moved_into_unit,"±1,188",3.80%,±0.5
"('Moved in 1969 or earlier',)","Mesa city, Arizona","1,218",year_householder_moved_into_unit,±504,0.70%,±0.3
"('Moved in 1969 or earlier',)","Miami city, Florida","3,720",year_householder_moved_into_unit,±936,2.40%,±0.6
"('Moved in 1969 or earlier',)","Milwaukee city, Wisconsin","9,226",year_householder_moved_into_unit,"±1,183",4.00%,±0.5
"('Moved in 1969 or earlier',)","Minneapolis city, Minnesota","4,605",year_householder_moved_into_unit,±914,2.70%,±0.5
"('Moved in 1969 or earlier',)","New Orleans city, Louisiana","5,139",year_householder_moved_into_unit,±730,3.20%,±0.5
"('Moved in 1969 or earlier',)","New York city, New York","127,497",year_householder_moved_into_unit,"±5,078",4.10%,±0.2
"('Moved in 1969 or earlier',)","Newark city, New Jersey","2,384",year_householder_moved_into_unit,±669,2.60%,±0.7
"('Moved in 1969 or earlier',)","Oakland city, California","4,930",year_householder_moved_into_unit,"±1,067",3.20%,±0.7
"('Moved in 1969 or earlier',)","Oklahoma City city, Oklahoma","6,422",year_householder_moved_into_unit,±911,2.80%,±0.4
"('Moved in 1969 or earlier',)","Omaha city, Nebraska","6,905",year_householder_moved_into_unit,"±1,111",4.00%,±0.6
"('Moved in 1969 or earlier',)","Orlando city, Florida","2,280",year_householder_moved_into_unit,±659,2.20%,±0.6
"('Moved in 1969 or earlier',)","Philadelphia city, Pennsylvania","40,118",year_householder_moved_into_unit,"±2,792",6.90%,±0.5
"('Moved in 1969 or earlier',)","Phoenix city, Arizona","8,436",year_householder_moved_into_unit,"±1,176",1.60%,±0.2
"('Moved in 1969 or earlier',)","Pittsburgh city, Pennsylvania","7,556",year_householder_moved_into_unit,±923,5.80%,±0.7
"('Moved in 1969 or earlier',)","Plano city, Texas",477,year_householder_moved_into_unit,±290,0.50%,±0.3
"('Moved in 1969 or earlier',)","Portland city, Oregon","6,330",year_householder_moved_into_unit,"±1,047",2.50%,±0.4
"('Moved in 1969 or earlier',)","Raleigh city, North Carolina","2,737",year_householder_moved_into_unit,±743,1.60%,±0.4
"('Moved in 1969 or earlier',)","Riverside city, California","1,964",year_householder_moved_into_unit,±516,2.20%,±0.6
"('Moved in 1969 or earlier',)","Sacramento city, California","6,020",year_householder_moved_into_unit,±910,3.40%,±0.5
"('Moved in 1969 or earlier',)","San Antonio city, Texas","18,335",year_householder_moved_into_unit,"±2,127",3.70%,±0.4
"('Moved in 1969 or earlier',)","San Diego city, California","12,552",year_householder_moved_into_unit,"±1,470",2.60%,±0.3
"('Moved in 1969 or earlier',)","San Francisco city, California","12,851",year_householder_moved_into_unit,"±1,613",3.60%,±0.5
"('Moved in 1969 or earlier',)","San Jose city, California","9,264",year_householder_moved_into_unit,"±1,295",2.90%,±0.4
"('Moved in 1969 or earlier',)","Santa Ana city, California","1,917",year_householder_moved_into_unit,±534,2.50%,±0.7
"('Moved in 1969 or earlier',)","Seattle city, Washington","8,504",year_householder_moved_into_unit,"±1,424",2.90%,±0.5
"('Moved in 1969 or earlier',)","St. Louis city, Missouri","6,490",year_householder_moved_into_unit,±876,4.60%,±0.6
"('Moved in 1969 or earlier',)","St. Paul city, Minnesota","4,250",year_householder_moved_into_unit,±766,3.80%,±0.7
"('Moved in 1969 or earlier',)","Stockton city, California","2,173",year_householder_moved_into_unit,±552,2.40%,±0.6
"('Moved in 1969 or earlier',)","Tampa city, Florida","5,577",year_householder_moved_into_unit,±978,3.80%,±0.7
"('Moved in 1969 or earlier',)","Tucson city, Arizona","5,151",year_householder_moved_into_unit,"±1,007",2.50%,±0.5
"('Moved in 1969 or earlier',)","Tulsa city, Oklahoma","5,146",year_householder_moved_into_unit,±767,3.20%,±0.5
"('Moved in 1969 or earlier',)","Virginia Beach city, Virginia","3,197",year_householder_moved_into_unit,±556,1.90%,±0.3
"('Moved in 1969 or earlier',)","Washington city, District of Columbia","10,000",year_householder_moved_into_unit,"±1,348",3.70%,±0.5
"('Moved in 1969 or earlier',)","Wichita city, Kansas","4,189",year_householder_moved_into_unit,±639,2.80%,±0.4
"('Occupied housing units',)","Albuquerque city, New Mexico","217,856",vehicles_available,"±3,021","217,856",(X)
"('Occupied housing units',)","Anaheim city, California","99,302",vehicles_available,"±2,804","99,302",(X)
"('Occupied housing units',)","Anchorage municipality, Alaska","103,445",vehicles_available,"±2,136","103,445",(X)
"('Occupied housing units',)","Arlington city, Texas","135,015",vehicles_available,"±3,825","135,015",(X)
"('Occupied housing units',)","Atlanta city, Georgia","185,160",vehicles_available,"±4,633","185,160",(X)
"('Occupied housing units',)","Aurora city, Colorado","124,381",vehicles_available,"±2,843","124,381",(X)
"('Occupied housing units',)","Austin city, Texas","349,200",vehicles_available,"±5,054","349,200",(X)
"('Occupied housing units',)","Bakersfield city, California","111,136",vehicles_available,"±2,975","111,136",(X)
"('Occupied housing units',)","Baltimore city, Maryland","244,114",vehicles_available,"±3,964","244,114",(X)
"('Occupied housing units',)","Boston city, Massachusetts","251,757",vehicles_available,"±3,144","251,757",(X)
"('Occupied housing units',)","Charlotte city, North Carolina","299,823",vehicles_available,"±3,587","299,823",(X)
"('Occupied housing units',)","Chicago city, Illinois","1,030,136",vehicles_available,"±10,542","1,030,136",(X)
"('Occupied housing units',)","Cincinnati city, Ohio","133,301",vehicles_available,"±3,442","133,301",(X)
"('Occupied housing units',)","Cleveland city, Ohio","164,400",vehicles_available,"±3,806","164,400",(X)
"('Occupied housing units',)","Colorado Springs city, Colorado","169,761",vehicles_available,"±2,607","169,761",(X)
"('Occupied housing units',)","Columbus city, Ohio","329,894",vehicles_available,"±4,236","329,894",(X)
"('Occupied housing units',)","Corpus Christi city, Texas","115,854",vehicles_available,"±2,158","115,854",(X)
"('Occupied housing units',)","Dallas city, Texas","476,733",vehicles_available,"±6,946","476,733",(X)
"('Occupied housing units',)","Denver city, Colorado","273,050",vehicles_available,"±3,115","273,050",(X)
"('Occupied housing units',)","Detroit city, Michigan","255,322",vehicles_available,"±3,879","255,322",(X)
"('Occupied housing units',)","Durham city, North Carolina","99,643",vehicles_available,"±2,144","99,643",(X)
"('Occupied housing units',)","El Paso city, Texas","219,332",vehicles_available,"±2,888","219,332",(X)
"('Occupied housing units',)","Fort Worth city, Texas","269,433",vehicles_available,"±5,649","269,433",(X)
"('Occupied housing units',)","Fresno city, California","161,474",vehicles_available,"±3,304","161,474",(X)
"('Occupied housing units',)","Greensboro city, North Carolina","115,731",vehicles_available,"±2,981","115,731",(X)
"('Occupied housing units',)","Henderson city, Nevada","105,373",vehicles_available,"±2,822","105,373",(X)
"('Occupied housing units',)","Houston city, Texas","815,266",vehicles_available,"±7,582","815,266",(X)
"('Occupied housing units',)","Indianapolis city (balance), Indiana","326,395",vehicles_available,"±4,371","326,395",(X)
"('Occupied housing units',)","Irvine city, California","84,808",vehicles_available,"±2,619","84,808",(X)
"('Occupied housing units',)","Jacksonville city, Florida","314,537",vehicles_available,"±4,279","314,537",(X)
"('Occupied housing units',)","Jersey City city, New Jersey","97,530",vehicles_available,"±2,501","97,530",(X)
"('Occupied housing units',)","Kansas City city, Missouri","193,340",vehicles_available,"±4,022","193,340",(X)
"('Occupied housing units',)","Las Vegas city, Nevada","209,439",vehicles_available,"±5,034","209,439",(X)
"('Occupied housing units',)","Lincoln city, Nebraska","106,874",vehicles_available,"±1,818","106,874",(X)
"('Occupied housing units',)","Long Beach city, California","165,125",vehicles_available,"±4,560","165,125",(X)
"('Occupied housing units',)","Los Angeles city, California","1,320,167",vehicles_available,"±9,304","1,320,167",(X)
"('Occupied housing units',)","Memphis city, Tennessee","250,302",vehicles_available,"±4,332","250,302",(X)
"('Occupied housing units',)","Mesa city, Arizona","166,515",vehicles_available,"±4,446","166,515",(X)
"('Occupied housing units',)","Miami city, Florida","154,556",vehicles_available,"±4,265","154,556",(X)
"('Occupied housing units',)","Milwaukee city, Wisconsin","231,386",vehicles_available,"±3,458","231,386",(X)
"('Occupied housing units',)","Minneapolis city, Minnesota","168,011",vehicles_available,"±3,768","168,011",(X)
"('Occupied housing units',)","New Orleans city, Louisiana","158,354",vehicles_available,"±2,391","158,354",(X)
"('Occupied housing units',)","New York city, New York","3,084,861",vehicles_available,"±9,520","3,084,861",(X)
"('Occupied housing units',)","Newark city, New Jersey","93,022",vehicles_available,"±3,012","93,022",(X)
"('Occupied housing units',)","Oakland city, California","154,214",vehicles_available,"±3,611","154,214",(X)
"('Occupied housing units',)","Oklahoma City city, Oklahoma","232,102",vehicles_available,"±3,631","232,102",(X)
"('Occupied housing units',)","Omaha city, Nebraska","171,549",vehicles_available,"±2,617","171,549",(X)
"('Occupied housing units',)","Orlando city, Florida","103,466",vehicles_available,"±3,494","103,466",(X)
"('Occupied housing units',)","Philadelphia city, Pennsylvania","582,528",vehicles_available,"±4,670","582,528",(X)
"('Occupied housing units',)","Phoenix city, Arizona","517,276",vehicles_available,"±6,964","517,276",(X)
"('Occupied housing units',)","Pittsburgh city, Pennsylvania","130,418",vehicles_available,"±3,608","130,418",(X)
"('Occupied housing units',)","Plano city, Texas","105,977",vehicles_available,"±2,275","105,977",(X)
"('Occupied housing units',)","Portland city, Oregon","253,021",vehicles_available,"±3,082","253,021",(X)
"('Occupied housing units',)","Raleigh city, North Carolina","170,554",vehicles_available,"±4,016","170,554",(X)
"('Occupied housing units',)","Riverside city, California","89,596",vehicles_available,"±3,089","89,596",(X)
"('Occupied housing units',)","Sacramento city, California","175,350",vehicles_available,"±3,857","175,350",(X)
"('Occupied housing units',)","San Antonio city, Texas","493,102",vehicles_available,"±5,088","493,102",(X)
"('Occupied housing units',)","San Diego city, California","480,730",vehicles_available,"±6,318","480,730",(X)
"('Occupied housing units',)","San Francisco city, California","354,651",vehicles_available,"±3,606","354,651",(X)
"('Occupied housing units',)","San Jose city, California","314,210",vehicles_available,"±3,502","314,210",(X)
"('Occupied housing units',)","Santa Ana city, California","76,284",vehicles_available,"±2,617","76,284",(X)
"('Occupied housing units',)","Seattle city, Washington","297,920",vehicles_available,"±5,253","297,920",(X)
"('Occupied housing units',)","St. Louis city, Missouri","140,536",vehicles_available,"±3,412","140,536",(X)
"('Occupied housing units',)","St. Paul city, Minnesota","110,770",vehicles_available,"±2,632","110,770",(X)
"('Occupied housing units',)","Stockton city, California","90,883",vehicles_available,"±2,333","90,883",(X)
"('Occupied housing units',)","Tampa city, Florida","146,193",vehicles_available,"±3,743","146,193",(X)
"('Occupied housing units',)","Tucson city, Arizona","207,615",vehicles_available,"±3,745","207,615",(X)
"('Occupied housing units',)","Tulsa city, Oklahoma","162,992",vehicles_available,"±2,104","162,992",(X)
"('Occupied housing units',)","Virginia Beach city, Virginia","165,428",vehicles_available,"±2,329","165,428",(X)
"('Occupied housing units',)","Washington city, District of Columbia","271,651",vehicles_available,"±3,228","271,651",(X)
"('Occupied housing units',)","Wichita city, Kansas","151,213",vehicles_available,"±2,724","151,213",(X)
"('No vehicles available',)","Albuquerque city, New Mexico","13,805",vehicles_available,"±1,891",6.30%,±0.9
"('No vehicles available',)","Anaheim city, California","7,235",vehicles_available,"±1,321",7.30%,±1.3
"('No vehicles available',)","Anchorage municipality, Alaska","5,898",vehicles_available,"±1,230",5.70%,±1.2
"('No vehicles available',)","Arlington city, Texas","6,262",vehicles_available,"±1,221",4.60%,±0.9
"('No vehicles available',)","Atlanta city, Georgia","31,266",vehicles_available,"±2,581",16.90%,±1.3
"('No vehicles available',)","Aurora city, Colorado","9,834",vehicles_available,"±1,609",7.90%,±1.3
"('No vehicles available',)","Austin city, Texas","24,579",vehicles_available,"±2,766",7.00%,±0.8
"('No vehicles available',)","Bakersfield city, California","8,916",vehicles_available,"±1,574",8.00%,±1.4
"('No vehicles available',)","Baltimore city, Maryland","72,718",vehicles_available,"±3,860",29.80%,±1.4
"('No vehicles available',)","Boston city, Massachusetts","85,392",vehicles_available,"±4,198",33.90%,±1.6
"('No vehicles available',)","Charlotte city, North Carolina","23,672",vehicles_available,"±2,438",7.90%,±0.8
"('No vehicles available',)","Chicago city, Illinois","272,900",vehicles_available,"±8,872",26.50%,±0.8
"('No vehicles available',)","Cincinnati city, Ohio","29,331",vehicles_available,"±2,497",22.00%,±1.7
"('No vehicles available',)","Cleveland city, Ohio","42,229",vehicles_available,"±2,844",25.70%,±1.6
"('No vehicles available',)","Colorado Springs city, Colorado","9,120",vehicles_available,"±1,274",5.40%,±0.8
"('No vehicles available',)","Columbus city, Ohio","31,415",vehicles_available,"±2,414",9.50%,±0.7
"('No vehicles available',)","Corpus Christi city, Texas","9,556",vehicles_available,"±1,490",8.20%,±1.3
"('No vehicles available',)","Dallas city, Texas","48,103",vehicles_available,"±3,877",10.10%,±0.8
"('No vehicles available',)","Denver city, Colorado","29,539",vehicles_available,"±2,513",10.80%,±0.9
"('No vehicles available',)","Detroit city, Michigan","64,932",vehicles_available,"±3,158",25.40%,±1.2
"('No vehicles available',)","Durham city, North Carolina","9,284",vehicles_available,"±1,259",9.30%,±1.2
"('No vehicles available',)","El Paso city, Texas","18,498",vehicles_available,"±2,020",8.40%,±0.9
"('No vehicles available',)","Fort Worth city, Texas","16,681",vehicles_available,"±1,981",6.20%,±0.7
"('No vehicles available',)","Fresno city, California","19,440",vehicles_available,"±2,029",12.00%,±1.3
"('No vehicles available',)","Greensboro city, North Carolina","9,609",vehicles_available,"±1,439",8.30%,±1.2
"('No vehicles available',)","Henderson city, Nevada","3,395",vehicles_available,±765,3.20%,±0.7
"('No vehicles available',)","Houston city, Texas","76,662",vehicles_available,"±4,576",9.40%,±0.6
"('No vehicles available',)","Indianapolis city (balance), Indiana","32,915",vehicles_available,"±2,580",10.10%,±0.8
"('No vehicles available',)","Irvine city, California","2,844",vehicles_available,±776,3.40%,±0.9
"('No vehicles available',)","Jacksonville city, Florida","25,651",vehicles_available,"±2,592",8.20%,±0.8
"('No vehicles available',)","Jersey City city, New Jersey","37,113",vehicles_available,"±2,454",38.10%,±2.3
"('No vehicles available',)","Kansas City city, Missouri","19,242",vehicles_available,"±2,052",10.00%,±1.1
"('No vehicles available',)","Las Vegas city, Nevada","20,859",vehicles_available,"±2,202",10.00%,±1.0
"('No vehicles available',)","Lincoln city, Nebraska","8,048",vehicles_available,"±1,355",7.50%,±1.2
"('No vehicles available',)","Long Beach city, California","19,493",vehicles_available,"±2,270",11.80%,±1.3
"('No vehicles available',)","Los Angeles city, California","172,186",vehicles_available,"±4,999",13.00%,±0.4
"('No vehicles available',)","Memphis city, Tennessee","31,111",vehicles_available,"±2,624",12.40%,±1.0
"('No vehicles available',)","Mesa city, Arizona","11,650",vehicles_available,"±1,365",7.00%,±0.8
"('No vehicles available',)","Miami city, Florida","34,068",vehicles_available,"±2,683",22.00%,±1.5
"('No vehicles available',)","Milwaukee city, Wisconsin","42,363",vehicles_available,"±3,043",18.30%,±1.2
"('No vehicles available',)","Minneapolis city, Minnesota","30,143",vehicles_available,"±2,270",17.90%,±1.3
