Metric,City,Estimate,Group,Estimate Margin of Error,Percent,Percent Margin of Error
"('Moved in 2000 to 2009',)","Baltimore city, Maryland","93,487",year_householder_moved_into_unit,"±4,250",38.30%,±1.7
"('Moved in 2000 to 2009',)","Boston city, Massachusetts","96,579",year_householder_moved_into_unit,"±3,655",39.10%,±1.5
"('Moved in 2000 to 2009',)","Charlotte city, North Carolina","122,016",year_householder_moved_into_unit,"±4,618",41.20%,±1.5
"('Moved in 2000 to 2009',)","Chicago city, Illinois","395,427",year_householder_moved_into_unit,"±7,772",38.30%,±0.7
"('Moved in 2000 to 2009',)","Cincinnati city, Ohio","45,718",year_householder_moved_into_unit,"±2,626",35.10%,±1.9
"('Moved in 2000 to 2009',)","Cleveland city, Ohio","54,935",year_householder_moved_into_unit,"±2,585",33.80%,±1.4
"('Moved in 2000 to 2009',)","Colorado Springs city, Colorado","64,782",year_householder_moved_into_unit,"±3,561",38.40%,±2.0
"('Moved in 2000 to 2009',)","Columbus city, Ohio","127,871",year_householder_moved_into_unit,"±5,063",38.80%,±1.5
"('Moved in 2000 to 2009',)","Corpus Christi city, Texas","41,105",year_householder_moved_into_unit,"±2,727",37.00%,±2.4
"('Moved in 2000 to 2009',)","Dallas city, Texas","161,044",year_householder_moved_into_unit,"±5,360",34.70%,±1.1
"('Moved in 2000 to 2009',)","Denver city, Colorado","98,992",year_householder_moved_into_unit,"±4,234",36.60%,±1.5
"('Moved in 2000 to 2009',)","Detroit city, Michigan","78,573",year_householder_moved_into_unit,"±3,443",31.00%,±1.4
"('Moved in 2000 to 2009',)","Durham city, North Carolina","36,436",year_householder_moved_into_unit,"±2,095",36.60%,±2.1
"('Moved in 2000 to 2009',)","El Paso city, Texas","81,967",year_householder_moved_into_unit,"±3,565",37.30%,±1.6
"('Moved in 2000 to 2009',)","Fort Worth city, Texas","106,702",year_householder_moved_into_unit,"±4,965",39.70%,±1.7
"('Moved in 2000 to 2009',)","Fresno city, California","61,731",year_householder_moved_into_unit,"±3,288",38.10%,±1.8
"('Moved in 2000 to 2009',)","Greensboro city, North Carolina","44,005",year_householder_moved_into_unit,"±2,993",39.20%,±2.5
"('Moved in 2000 to 2009',)","Henderson city, Nevada","42,580",year_householder_moved_into_unit,"±2,686",42.50%,±2.5
"('Moved in 2000 to 2009',)","Houston city, Texas","268,449",year_householder_moved_into_unit,"±8,196",34.40%,±0.9
"('Moved in 2000 to 2009',)","Indianapolis city (balance), Indiana","122,197",year_householder_moved_into_unit,"±4,138",37.00%,±1.2
"('Moved in 2000 to 2009',)","Irvine city, California","32,671",year_householder_moved_into_unit,"±2,568",39.50%,±3.1
"('Moved in 2000 to 2009',)","Jacksonville city, Florida","118,383",year_householder_moved_into_unit,"±4,388",38.30%,±1.3
"('Moved in 2000 to 2009',)","Jersey City city, New Jersey","39,621",year_householder_moved_into_unit,"±2,469",40.80%,±2.3
"('Moved in 2000 to 2009',)","Kansas City city, Missouri","70,687",year_householder_moved_into_unit,"±3,446",36.70%,±1.7
"('Moved in 2000 to 2009',)","Las Vegas city, Nevada","84,980",year_householder_moved_into_unit,"±3,668",39.20%,±1.6
"('Moved in 2000 to 2009',)","Lincoln city, Nebraska","42,032",year_householder_moved_into_unit,"±2,264",39.50%,±2.0
"('Moved in 2000 to 2009',)","Long Beach city, California","60,361",year_householder_moved_into_unit,"±3,328",36.80%,±1.9
"('Moved in 2000 to 2009',)","Los Angeles city, California","490,744",year_householder_moved_into_unit,"±8,795",36.80%,±0.6
"('Moved in 2000 to 2009',)","Memphis city, Tennessee","89,167",year_householder_moved_into_unit,"±3,516",36.00%,±1.4
"('Moved in 2000 to 2009',)","Mesa city, Arizona","69,099",year_householder_moved_into_unit,"±3,017",41.30%,±1.7
"('Moved in 2000 to 2009',)","Miami city, Florida","58,925",year_householder_moved_into_unit,"±3,717",38.30%,±2.1
"('Moved in 2000 to 2009',)","Milwaukee city, Wisconsin","85,383",year_householder_moved_into_unit,"±2,988",37.00%,±1.4
"('Moved in 2000 to 2009',)","Minneapolis city, Minnesota","57,654",year_householder_moved_into_unit,"±3,070",34.80%,±1.8
"('Moved in 2000 to 2009',)","New Orleans city, Louisiana","56,829",year_householder_moved_into_unit,"±2,291",37.50%,±1.5
"('Moved in 2000 to 2009',)","New York city, New York","1,198,471",year_householder_moved_into_unit,"±15,066",38.80%,±0.5
"('Moved in 2000 to 2009',)","Newark city, New Jersey","37,799",year_householder_moved_into_unit,"±2,165",40.90%,±2.3
"('Moved in 2000 to 2009',)","Oakland city, California","63,508",year_householder_moved_into_unit,"±3,368",40.60%,±2.0
"('Moved in 2000 to 2009',)","Oklahoma City city, Oklahoma","88,314",year_householder_moved_into_unit,"±3,890",38.60%,±1.6
"('Moved in 2000 to 2009',)","Omaha city, Nebraska","58,814",year_householder_moved_into_unit,"±2,522",35.30%,±1.5
"('Moved in 2000 to 2009',)","Orlando city, Florida","35,733",year_householder_moved_into_unit,"±3,095",34.80%,±2.8
"('Moved in 2000 to 2009',)","Philadelphia city, Pennsylvania","209,924",year_householder_moved_into_unit,"±6,078",36.20%,±1.0
"('Moved in 2000 to 2009',)","Phoenix city, Arizona","183,521",year_householder_moved_into_unit,"±5,928",35.20%,±1.0
"('Moved in 2000 to 2009',)","Pittsburgh city, Pennsylvania","42,426",year_householder_moved_into_unit,"±2,507",32.30%,±1.8
"('Moved in 2000 to 2009',)","Plano city, Texas","43,191",year_householder_moved_into_unit,"±2,805",43.20%,±2.5
"('Moved in 2000 to 2009',)","Portland city, Oregon","104,586",year_householder_moved_into_unit,"±3,887",42.10%,±1.6
"('Moved in 2000 to 2009',)","Raleigh city, North Carolina","68,203",year_householder_moved_into_unit,"±3,629",41.10%,±2.0
"('Moved in 2000 to 2009',)","Riverside city, California","34,704",year_householder_moved_into_unit,"±2,587",37.80%,±2.7
"('Moved in 2000 to 2009',)","Sacramento city, California","64,428",year_householder_moved_into_unit,"±3,513",36.30%,±1.8
"('Moved in 2000 to 2009',)","San Antonio city, Texas","171,367",year_householder_moved_into_unit,"±5,474",35.60%,±1.1
"('Moved in 2000 to 2009',)","San Diego city, California","165,759",year_householder_moved_into_unit,"±5,496",35.00%,±1.1
"('Moved in 2000 to 2009',)","San Francisco city, California","127,199",year_householder_moved_into_unit,"±5,368",36.70%,±1.5
"('Moved in 2000 to 2009',)","San Jose city, California","119,424",year_householder_moved_into_unit,"±4,066",38.50%,±1.2
"('Moved in 2000 to 2009',)","Santa Ana city, California","28,554",year_householder_moved_into_unit,"±1,700",40.10%,±2.2
"('Moved in 2000 to 2009',)","Seattle city, Washington","107,643",year_householder_moved_into_unit,"±5,182",37.10%,±1.6
"('Moved in 2000 to 2009',)","St. Louis city, Missouri","49,862",year_householder_moved_into_unit,"±2,282",35.60%,±1.6
"('Moved in 2000 to 2009',)","St. Paul city, Minnesota","37,699",year_householder_moved_into_unit,"±2,368",33.70%,±2.1
"('Moved in 2000 to 2009',)","Stockton city, California","36,098",year_householder_moved_into_unit,"±2,368",39.80%,±2.4
"('Moved in 2000 to 2009',)","Tampa city, Florida","49,095",year_householder_moved_into_unit,"±3,505",35.20%,±2.2
"('Moved in 2000 to 2009',)","Tucson city, Arizona","72,564",year_householder_moved_into_unit,"±3,847",35.70%,±1.7
"('Moved in 2000 to 2009',)","Tulsa city, Oklahoma","59,040",year_householder_moved_into_unit,"±2,030",36.20%,±1.2
"('Moved in 2000 to 2009',)","Virginia Beach city, Virginia","62,742",year_householder_moved_into_unit,"±3,120",37.90%,±1.7
"('Moved in 2000 to 2009',)","Washington city, District of Columbia","98,152",year_householder_moved_into_unit,"±3,734",36.80%,±1.4
"('Moved in 2000 to 2009',)","Wichita city, Kansas","54,938",year_householder_moved_into_unit,"±2,684",36.30%,±1.6
"('Moved in 1990 to 1999',)","Albuquerque city, New Mexico","30,739",year_householder_moved_into_unit,"±2,010",13.70%,±0.9
"('Moved in 1990 to 1999',)","Anaheim city, California","14,616",year_householder_moved_into_unit,"±1,530",14.90%,±1.6
"('Moved in 1990 to 1999',)","Anchorage municipality, Alaska","15,168",year_householder_moved_into_unit,"±1,527",14.40%,±1.4
"('Moved in 1990 to 1999',)","Arlington city, Texas","19,529",year_householder_moved_into_unit,"±2,078",14.70%,±1.5
"('Moved in 1990 to 1999',)","Atlanta city, Georgia","14,383",year_householder_moved_into_unit,"±1,649",7.80%,±0.9
"('Moved in 1990 to 1999',)","Aurora city, Colorado","15,120",year_householder_moved_into_unit,"±1,605",12.30%,±1.3
"('Moved in 1990 to 1999',)","Austin city, Texas","34,647",year_householder_moved_into_unit,"±2,818",10.50%,±0.9
"('Moved in 1990 to 1999',)","Bakersfield city, California","13,251",year_householder_moved_into_unit,"±1,360",11.90%,±1.2
"('Moved in 1990 to 1999',)","Baltimore city, Maryland","31,342",year_householder_moved_into_unit,"±2,431",12.80%,±0.9
"('Moved in 1990 to 1999',)","Boston city, Massachusetts","28,648",year_householder_moved_into_unit,"±2,441",11.60%,±1.0
"('Moved in 1990 to 1999',)","Charlotte city, North Carolina","36,512",year_householder_moved_into_unit,"±2,321",12.30%,±0.8
"('Moved in 1990 to 1999',)","Chicago city, Illinois","138,579",year_householder_moved_into_unit,"±5,088",13.40%,±0.5
"('Moved in 1990 to 1999',)","Cincinnati city, Ohio","16,303",year_householder_moved_into_unit,"±1,634",12.50%,±1.2
"('Moved in 1990 to 1999',)","Cleveland city, Ohio","21,597",year_householder_moved_into_unit,"±1,769",13.30%,±1.1
"('Moved in 1990 to 1999',)","Colorado Springs city, Colorado","23,754",year_householder_moved_into_unit,"±2,212",14.10%,±1.3
"('Moved in 1990 to 1999',)","Columbus city, Ohio","38,512",year_householder_moved_into_unit,"±2,424",11.70%,±0.8
"('Moved in 1990 to 1999',)","Corpus Christi city, Texas","14,548",year_householder_moved_into_unit,"±1,624",13.10%,±1.5
"('Moved in 1990 to 1999',)","Dallas city, Texas","51,284",year_householder_moved_into_unit,"±3,216",11.10%,±0.7
"('Moved in 1990 to 1999',)","Denver city, Colorado","29,057",year_householder_moved_into_unit,"±2,062",10.70%,±0.7
"('Moved in 1990 to 1999',)","Detroit city, Michigan","33,970",year_householder_moved_into_unit,"±2,291",13.40%,±0.9
"('Moved in 1990 to 1999',)","Durham city, North Carolina","10,739",year_householder_moved_into_unit,"±1,182",10.80%,±1.2
"('Moved in 1990 to 1999',)","El Paso city, Texas","32,604",year_householder_moved_into_unit,"±2,436",14.80%,±1.1
"('Moved in 1990 to 1999',)","Fort Worth city, Texas","33,746",year_householder_moved_into_unit,"±2,624",12.50%,±0.9
"('Moved in 1990 to 1999',)","Fresno city, California","23,043",year_householder_moved_into_unit,"±2,004",14.20%,±1.2
"('Moved in 1990 to 1999',)","Greensboro city, North Carolina","13,710",year_householder_moved_into_unit,"±1,699",12.20%,±1.4
"('Moved in 1990 to 1999',)","Henderson city, Nevada","14,592",year_householder_moved_into_unit,"±1,638",14.60%,±1.6
"('Moved in 1990 to 1999',)","Houston city, Texas","89,449",year_householder_moved_into_unit,"±4,427",11.50%,±0.6
"('Moved in 1990 to 1999',)","Indianapolis city (balance), Indiana","42,807",year_householder_moved_into_unit,"±2,801",13.00%,±0.9
"('Moved in 1990 to 1999',)","Irvine city, California","8,308",year_householder_moved_into_unit,"±1,411",10.10%,±1.7
"('Moved in 1990 to 1999',)","Jacksonville city, Florida","40,279",year_householder_moved_into_unit,"±2,813",13.00%,±0.9
"('Moved in 1990 to 1999',)","Jersey City city, New Jersey","10,909",year_householder_moved_into_unit,"±1,490",11.20%,±1.6
"('Moved in 1990 to 1999',)","Kansas City city, Missouri","24,523",year_householder_moved_into_unit,"±1,888",12.70%,±1.0
"('Moved in 1990 to 1999',)","Las Vegas city, Nevada","32,010",year_householder_moved_into_unit,"±2,370",14.80%,±1.1
"('Moved in 1990 to 1999',)","Lincoln city, Nebraska","12,823",year_householder_moved_into_unit,"±1,370",12.10%,±1.3
"('Moved in 1990 to 1999',)","Long Beach city, California","23,947",year_householder_moved_into_unit,"±1,894",14.60%,±1.1
"('Moved in 1990 to 1999',)","Los Angeles city, California","213,340",year_householder_moved_into_unit,"±5,629",16.00%,±0.4
"('Moved in 1990 to 1999',)","Memphis city, Tennessee","35,248",year_householder_moved_into_unit,"±2,729",14.20%,±1.1
"('Moved in 1990 to 1999',)","Mesa city, Arizona","23,223",year_householder_moved_into_unit,"±1,993",13.90%,±1.1
"('Moved in 1990 to 1999',)","Miami city, Florida","15,954",year_householder_moved_into_unit,"±1,632",10.40%,±1.1
"('Moved in 1990 to 1999',)","Milwaukee city, Wisconsin","28,119",year_householder_moved_into_unit,"±1,923",12.20%,±0.8
"('Moved in 1990 to 1999',)","Minneapolis city, Minnesota","20,822",year_householder_moved_into_unit,"±1,796",12.60%,±1.0
"('Moved in 1990 to 1999',)","New Orleans city, Louisiana","16,698",year_householder_moved_into_unit,"±1,558",11.00%,±1.0
"('Moved in 1990 to 1999',)","New York city, New York","525,076",year_householder_moved_into_unit,"±11,304",17.00%,±0.4
"('Moved in 1990 to 1999',)","Newark city, New Jersey","10,676",year_householder_moved_into_unit,"±1,346",11.50%,±1.4
"('Moved in 1990 to 1999',)","Oakland city, California","20,748",year_householder_moved_into_unit,"±1,575",13.30%,±1.0
"('Moved in 1990 to 1999',)","Oklahoma City city, Oklahoma","29,635",year_householder_moved_into_unit,"±1,831",13.00%,±0.8
"('Moved in 1990 to 1999',)","Omaha city, Nebraska","24,823",year_householder_moved_into_unit,"±1,987",14.90%,±1.2
"('Moved in 1990 to 1999',)","Orlando city, Florida","9,315",year_householder_moved_into_unit,"±1,474",9.10%,±1.4
"('Moved in 1990 to 1999',)","Philadelphia city, Pennsylvania","80,570",year_householder_moved_into_unit,"±4,195",13.90%,±0.7
"('Moved in 1990 to 1999',)","Phoenix city, Arizona","70,658",year_householder_moved_into_unit,"±3,710",13.50%,±0.7
"('Moved in 1990 to 1999',)","Pittsburgh city, Pennsylvania","16,191",year_householder_moved_into_unit,"±1,546",12.30%,±1.2
"('Moved in 1990 to 1999',)","Plano city, Texas","19,031",year_householder_moved_into_unit,"±1,679",19.10%,±1.6
"('Moved in 1990 to 1999',)","Portland city, Oregon","32,096",year_householder_moved_into_unit,"±2,064",12.90%,±0.8
"('Moved in 1990 to 1999',)","Raleigh city, North Carolina","17,664",year_householder_moved_into_unit,"±1,876",10.60%,±1.1
"('Moved in 1990 to 1999',)","Riverside city, California","13,515",year_householder_moved_into_unit,"±1,886",14.70%,±2.0
"('Moved in 1990 to 1999',)","Sacramento city, California","21,880",year_householder_moved_into_unit,"±1,872",12.30%,±1.1
"('Moved in 1990 to 1999',)","San Antonio city, Texas","65,837",year_householder_moved_into_unit,"±3,749",13.70%,±0.7
"('Moved in 1990 to 1999',)","San Diego city, California","66,350",year_householder_moved_into_unit,"±4,064",14.00%,±0.9
"('Moved in 1990 to 1999',)","San Francisco city, California","54,340",year_householder_moved_into_unit,"±3,434",15.70%,±1.0
