Metric,City,Estimate,Group,Estimate Margin of Error
"('As a percent of all women with a birth in the past 12 months',)","Sacramento city, California",28.00%,fertility,±10.1
"('As a percent of all women with a birth in the past 12 months',)","San Antonio city, Texas",42.10%,fertility,±7.2
"('As a percent of all women with a birth in the past 12 months',)","San Diego city, California",19.70%,fertility,±5.4
"('As a percent of all women with a birth in the past 12 months',)","San Francisco city, California",13.30%,fertility,±5.9
"('As a percent of all women with a birth in the past 12 months',)","San Jose city, California",19.30%,fertility,±7.5
"('As a percent of all women with a birth in the past 12 months',)","Seattle city, Washington",25.50%,fertility,±9.6
"('As a percent of all women with a birth in the past 12 months',)","Tucson city, Arizona",43.90%,fertility,±9.5
"('As a percent of all women with a birth in the past 12 months',)","Washington city, District of Columbia",42.30%,fertility,±10.0
"('Population 30 years and over',)","Albuquerque city, New Mexico","336,618",responsibility_for_grandchildren_under_18_years,"±2,941"
"('Population 30 years and over',)","Austin city, Texas","549,336",responsibility_for_grandchildren_under_18_years,"±5,172"
"('Population 30 years and over',)","Baltimore city, Maryland","364,065",responsibility_for_grandchildren_under_18_years,±281
"('Population 30 years and over',)","Boston city, Massachusetts","379,794",responsibility_for_grandchildren_under_18_years,"±3,448"
"('Population 30 years and over',)","Charlotte city, North Carolina","494,088",responsibility_for_grandchildren_under_18_years,"±3,732"
"('Population 30 years and over',)","Chicago city, Illinois","1,591,590",responsibility_for_grandchildren_under_18_years,"±12,491"
"('Population 30 years and over',)","Columbus city, Ohio","479,171",responsibility_for_grandchildren_under_18_years,"±4,513"
"('Population 30 years and over',)","Dallas city, Texas","729,878",responsibility_for_grandchildren_under_18_years,"±8,086"
"('Population 30 years and over',)","Denver city, Colorado","425,153",responsibility_for_grandchildren_under_18_years,±678
"('Population 30 years and over',)","Detroit city, Michigan","374,719",responsibility_for_grandchildren_under_18_years,"±4,375"
"('Population 30 years and over',)","El Paso city, Texas","372,574",responsibility_for_grandchildren_under_18_years,"±3,498"
"('Population 30 years and over',)","Fort Worth city, Texas","479,119",responsibility_for_grandchildren_under_18_years,"±6,489"
"('Population 30 years and over',)","Fresno city, California","275,618",responsibility_for_grandchildren_under_18_years,"±5,218"
"('Population 30 years and over',)","Houston city, Texas","1,281,906",responsibility_for_grandchildren_under_18_years,"±13,631"
"('Population 30 years and over',)","Indianapolis city (balance), Indiana","487,370",responsibility_for_grandchildren_under_18_years,"±3,153"
"('Population 30 years and over',)","Jacksonville city, Florida","528,015",responsibility_for_grandchildren_under_18_years,"±1,913"
"('Population 30 years and over',)","Las Vegas city, Nevada","393,972",responsibility_for_grandchildren_under_18_years,"±6,337"
"('Population 30 years and over',)","Los Angeles city, California","2,394,785",responsibility_for_grandchildren_under_18_years,"±13,982"
"('Population 30 years and over',)","Memphis city, Tennessee","362,190",responsibility_for_grandchildren_under_18_years,"±4,419"
"('Population 30 years and over',)","Milwaukee city, Wisconsin","315,015",responsibility_for_grandchildren_under_18_years,"±3,595"
"('Population 30 years and over',)","New York city, New York","5,263,620",responsibility_for_grandchildren_under_18_years,"±1,164"
"('Population 30 years and over',)","Oklahoma City city, Oklahoma","364,585",responsibility_for_grandchildren_under_18_years,"±4,550"
"('Population 30 years and over',)","Philadelphia city, Pennsylvania","912,262",responsibility_for_grandchildren_under_18_years,±785
"('Population 30 years and over',)","Phoenix city, Arizona","904,248",responsibility_for_grandchildren_under_18_years,"±10,030"
"('Population 30 years and over',)","Portland city, Oregon","410,922",responsibility_for_grandchildren_under_18_years,"±3,554"
"('Population 30 years and over',)","Sacramento city, California","295,170",responsibility_for_grandchildren_under_18_years,"±4,957"
"('Population 30 years and over',)","San Antonio city, Texas","843,178",responsibility_for_grandchildren_under_18_years,"±5,831"
"('Population 30 years and over',)","San Diego city, California","825,063",responsibility_for_grandchildren_under_18_years,"±8,221"
"('Population 30 years and over',)","San Francisco city, California","597,841",responsibility_for_grandchildren_under_18_years,±712
"('Population 30 years and over',)","San Jose city, California","631,655",responsibility_for_grandchildren_under_18_years,"±6,448"
"('Population 30 years and over',)","Seattle city, Washington","449,289",responsibility_for_grandchildren_under_18_years,"±7,062"
"('Population 30 years and over',)","Tucson city, Arizona","297,638",responsibility_for_grandchildren_under_18_years,"±4,494"
"('Population 30 years and over',)","Washington city, District of Columbia","411,310",responsibility_for_grandchildren_under_18_years,±159
"('Grandparents living with grandchild(ren)',)","Albuquerque city, New Mexico",3.50%,responsibility_for_grandchildren_under_18_years,±0.8
"('Grandparents living with grandchild(ren)',)","Austin city, Texas",2.80%,responsibility_for_grandchildren_under_18_years,±0.7
"('Grandparents living with grandchild(ren)',)","Baltimore city, Maryland",4.70%,responsibility_for_grandchildren_under_18_years,±0.7
"('Grandparents living with grandchild(ren)',)","Boston city, Massachusetts",2.40%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Charlotte city, North Carolina",3.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Chicago city, Illinois",4.10%,responsibility_for_grandchildren_under_18_years,±0.3
"('Grandparents living with grandchild(ren)',)","Columbus city, Ohio",3.40%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Dallas city, Texas",4.30%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Denver city, Colorado",3.20%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Detroit city, Michigan",5.30%,responsibility_for_grandchildren_under_18_years,±0.7
"('Grandparents living with grandchild(ren)',)","El Paso city, Texas",5.60%,responsibility_for_grandchildren_under_18_years,±0.9
"('Grandparents living with grandchild(ren)',)","Fort Worth city, Texas",4.90%,responsibility_for_grandchildren_under_18_years,±0.8
"('Grandparents living with grandchild(ren)',)","Fresno city, California",5.30%,responsibility_for_grandchildren_under_18_years,±0.9
"('Grandparents living with grandchild(ren)',)","Houston city, Texas",4.70%,responsibility_for_grandchildren_under_18_years,±0.4
"('Grandparents living with grandchild(ren)',)","Indianapolis city (balance), Indiana",3.10%,responsibility_for_grandchildren_under_18_years,±0.6
"('Grandparents living with grandchild(ren)',)","Jacksonville city, Florida",3.00%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Las Vegas city, Nevada",4.00%,responsibility_for_grandchildren_under_18_years,±0.8
"('Grandparents living with grandchild(ren)',)","Los Angeles city, California",4.70%,responsibility_for_grandchildren_under_18_years,±0.3
"('Grandparents living with grandchild(ren)',)","Memphis city, Tennessee",4.30%,responsibility_for_grandchildren_under_18_years,±0.6
"('Grandparents living with grandchild(ren)',)","Milwaukee city, Wisconsin",3.70%,responsibility_for_grandchildren_under_18_years,±0.6
"('Grandparents living with grandchild(ren)',)","New York city, New York",4.50%,responsibility_for_grandchildren_under_18_years,±0.2
"('Grandparents living with grandchild(ren)',)","Oklahoma City city, Oklahoma",3.90%,responsibility_for_grandchildren_under_18_years,±0.6
"('Grandparents living with grandchild(ren)',)","Philadelphia city, Pennsylvania",4.20%,responsibility_for_grandchildren_under_18_years,±0.4
"('Grandparents living with grandchild(ren)',)","Phoenix city, Arizona",4.90%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Portland city, Oregon",2.90%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Sacramento city, California",4.10%,responsibility_for_grandchildren_under_18_years,±0.8
"('Grandparents living with grandchild(ren)',)","San Antonio city, Texas",4.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","San Diego city, California",3.80%,responsibility_for_grandchildren_under_18_years,±0.4
"('Grandparents living with grandchild(ren)',)","San Francisco city, California",2.70%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","San Jose city, California",6.00%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents living with grandchild(ren)',)","Seattle city, Washington",1.50%,responsibility_for_grandchildren_under_18_years,±0.4
"('Grandparents living with grandchild(ren)',)","Tucson city, Arizona",4.70%,responsibility_for_grandchildren_under_18_years,±0.8
"('Grandparents living with grandchild(ren)',)","Washington city, District of Columbia",2.30%,responsibility_for_grandchildren_under_18_years,±0.5
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Albuquerque city, New Mexico",46.10%,responsibility_for_grandchildren_under_18_years,±11.3
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Austin city, Texas",30.80%,responsibility_for_grandchildren_under_18_years,±9.2
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Baltimore city, Maryland",37.20%,responsibility_for_grandchildren_under_18_years,±7.2
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Boston city, Massachusetts",27.00%,responsibility_for_grandchildren_under_18_years,±10.6
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Charlotte city, North Carolina",37.20%,responsibility_for_grandchildren_under_18_years,±7.8
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Chicago city, Illinois",23.00%,responsibility_for_grandchildren_under_18_years,±3.0
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Columbus city, Ohio",33.10%,responsibility_for_grandchildren_under_18_years,±8.6
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Dallas city, Texas",32.80%,responsibility_for_grandchildren_under_18_years,±4.9
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Denver city, Colorado",32.90%,responsibility_for_grandchildren_under_18_years,±8.8
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Detroit city, Michigan",38.00%,responsibility_for_grandchildren_under_18_years,±5.4
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","El Paso city, Texas",33.40%,responsibility_for_grandchildren_under_18_years,±7.2
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Fort Worth city, Texas",31.60%,responsibility_for_grandchildren_under_18_years,±6.6
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Fresno city, California",26.20%,responsibility_for_grandchildren_under_18_years,±6.3
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Houston city, Texas",34.70%,responsibility_for_grandchildren_under_18_years,±4.9
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Indianapolis city (balance), Indiana",38.10%,responsibility_for_grandchildren_under_18_years,±9.8
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Jacksonville city, Florida",27.30%,responsibility_for_grandchildren_under_18_years,±6.6
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Las Vegas city, Nevada",31.20%,responsibility_for_grandchildren_under_18_years,±6.8
"('Grandparents responsible for grandchildren as a percentage of living with grandchildren',)","Los Angeles city, California",21.90%,responsibility_for_grandchildren_under_18_years,±2.3
