Metric,City,Estimate,Group,Estimate Margin of Error
"('Widowed',)","San Diego city, California",4.10%,marital_status,±0.3
"('Widowed',)","San Francisco city, California",4.50%,marital_status,±0.3
"('Widowed',)","San Jose city, California",4.40%,marital_status,±0.3
"('Widowed',)","Seattle city, Washington",3.60%,marital_status,±0.3
"('Widowed',)","Tucson city, Arizona",5.60%,marital_status,±0.5
"('Widowed',)","Washington city, District of Columbia",4.60%,marital_status,±0.4
"('Divorced',)","Albuquerque city, New Mexico",13.30%,marital_status,±0.8
"('Divorced',)","Austin city, Texas",10.80%,marital_status,±0.7
"('Divorced',)","Baltimore city, Maryland",10.70%,marital_status,±0.6
"('Divorced',)","Boston city, Massachusetts",7.30%,marital_status,±0.6
"('Divorced',)","Charlotte city, North Carolina",10.30%,marital_status,±0.8
"('Divorced',)","Chicago city, Illinois",8.20%,marital_status,±0.3
"('Divorced',)","Columbus city, Ohio",12.70%,marital_status,±0.8
"('Divorced',)","Dallas city, Texas",11.30%,marital_status,±0.5
"('Divorced',)","Denver city, Colorado",12.60%,marital_status,±0.8
"('Divorced',)","Detroit city, Michigan",12.30%,marital_status,±0.7
"('Divorced',)","El Paso city, Texas",11.10%,marital_status,±1.0
"('Divorced',)","Fort Worth city, Texas",12.60%,marital_status,±0.9
"('Divorced',)","Fresno city, California",10.70%,marital_status,±0.7
"('Divorced',)","Houston city, Texas",10.10%,marital_status,±0.4
"('Divorced',)","Indianapolis city (balance), Indiana",14.00%,marital_status,±0.8
"('Divorced',)","Jacksonville city, Florida",14.10%,marital_status,±0.7
"('Divorced',)","Las Vegas city, Nevada",14.80%,marital_status,±1.0
"('Divorced',)","Los Angeles city, California",8.30%,marital_status,±0.2
"('Divorced',)","Memphis city, Tennessee",11.70%,marital_status,±0.8
"('Divorced',)","Milwaukee city, Wisconsin",10.80%,marital_status,±0.6
"('Divorced',)","New York city, New York",8.00%,marital_status,±0.2
"('Divorced',)","Oklahoma City city, Oklahoma",13.10%,marital_status,±0.8
"('Divorced',)","Philadelphia city, Pennsylvania",9.10%,marital_status,±0.5
"('Divorced',)","Phoenix city, Arizona",12.80%,marital_status,±0.6
"('Divorced',)","Portland city, Oregon",12.20%,marital_status,±0.7
"('Divorced',)","San Antonio city, Texas",12.10%,marital_status,±0.5
"('Divorced',)","San Diego city, California",10.40%,marital_status,±0.5
"('Divorced',)","San Francisco city, California",7.90%,marital_status,±0.5
"('Divorced',)","San Jose city, California",8.10%,marital_status,±0.4
"('Divorced',)","Seattle city, Washington",9.90%,marital_status,±0.7
"('Divorced',)","Tucson city, Arizona",14.60%,marital_status,±0.9
"('Divorced',)","Washington city, District of Columbia",8.80%,marital_status,±0.6
"('Separated',)","Albuquerque city, New Mexico",2.00%,marital_status,±0.4
"('Separated',)","Austin city, Texas",1.90%,marital_status,±0.4
"('Separated',)","Baltimore city, Maryland",3.10%,marital_status,±0.4
"('Separated',)","Boston city, Massachusetts",2.50%,marital_status,±0.3
"('Separated',)","Charlotte city, North Carolina",3.00%,marital_status,±0.3
"('Separated',)","Chicago city, Illinois",2.40%,marital_status,±0.2
"('Separated',)","Columbus city, Ohio",2.20%,marital_status,±0.3
"('Separated',)","Dallas city, Texas",3.70%,marital_status,±0.3
"('Separated',)","Denver city, Colorado",1.80%,marital_status,±0.3
"('Separated',)","Detroit city, Michigan",3.20%,marital_status,±0.3
"('Separated',)","El Paso city, Texas",3.00%,marital_status,±0.5
"('Separated',)","Fort Worth city, Texas",2.60%,marital_status,±0.4
"('Separated',)","Fresno city, California",3.30%,marital_status,±0.5
"('Separated',)","Houston city, Texas",3.40%,marital_status,±0.2
"('Separated',)","Indianapolis city (balance), Indiana",2.30%,marital_status,±0.4
"('Separated',)","Jacksonville city, Florida",2.70%,marital_status,±0.4
"('Separated',)","Las Vegas city, Nevada",2.90%,marital_status,±0.5
"('Separated',)","Los Angeles city, California",2.80%,marital_status,±0.1
"('Separated',)","Memphis city, Tennessee",4.10%,marital_status,±0.5
"('Separated',)","Milwaukee city, Wisconsin",2.30%,marital_status,±0.3
"('Separated',)","New York city, New York",3.10%,marital_status,±0.1
"('Separated',)","Oklahoma City city, Oklahoma",2.50%,marital_status,±0.4
"('Separated',)","Philadelphia city, Pennsylvania",3.50%,marital_status,±0.3
"('Separated',)","Phoenix city, Arizona",2.10%,marital_status,±0.2
"('Separated',)","Portland city, Oregon",2.00%,marital_status,±0.4
"('Separated',)","San Antonio city, Texas",3.20%,marital_status,±0.3
"('Separated',)","San Diego city, California",1.90%,marital_status,±0.2
"('Separated',)","San Francisco city, California",1.40%,marital_status,±0.2
"('Separated',)","San Jose city, California",1.80%,marital_status,±0.3
"('Separated',)","Seattle city, Washington",1.10%,marital_status,±0.2
"('Separated',)","Tucson city, Arizona",2.30%,marital_status,±0.4
"('Separated',)","Washington city, District of Columbia",2.20%,marital_status,±0.3
"('Never married',)","Albuquerque city, New Mexico",37.40%,marital_status,±1.2
"('Never married',)","Austin city, Texas",43.70%,marital_status,±1.1
"('Never married',)","Baltimore city, Maryland",53.10%,marital_status,±1.1
"('Never married',)","Boston city, Massachusetts",57.00%,marital_status,±1.2
"('Never married',)","Charlotte city, North Carolina",40.90%,marital_status,±1.0
"('Never married',)","Chicago city, Illinois",49.70%,marital_status,±0.6
"('Never married',)","Columbus city, Ohio",44.70%,marital_status,±1.1
"('Never married',)","Dallas city, Texas",40.40%,marital_status,±0.9
"('Never married',)","Denver city, Colorado",41.90%,marital_status,±0.9
"('Never married',)","Detroit city, Michigan",55.30%,marital_status,±1.0
"('Never married',)","El Paso city, Texas",33.70%,marital_status,±1.1
"('Never married',)","Fort Worth city, Texas",34.80%,marital_status,±1.0
"('Never married',)","Fresno city, California",42.70%,marital_status,±1.1
"('Never married',)","Houston city, Texas",41.20%,marital_status,±0.6
"('Never married',)","Indianapolis city (balance), Indiana",43.10%,marital_status,±1.0
"('Never married',)","Jacksonville city, Florida",35.20%,marital_status,±1.2
"('Never married',)","Las Vegas city, Nevada",35.10%,marital_status,±1.2
"('Never married',)","Los Angeles city, California",46.60%,marital_status,±0.4
"('Never married',)","Memphis city, Tennessee",47.20%,marital_status,±1.3
"('Never married',)","Milwaukee city, Wisconsin",52.70%,marital_status,±1.0
"('Never married',)","New York city, New York",44.20%,marital_status,±0.4
"('Never married',)","Oklahoma City city, Oklahoma",32.20%,marital_status,±0.9
"('Never married',)","Philadelphia city, Pennsylvania",51.50%,marital_status,±0.8
"('Never married',)","Phoenix city, Arizona",39.80%,marital_status,±0.9
"('Never married',)","Portland city, Oregon",41.90%,marital_status,±1.0
"('Never married',)","San Antonio city, Texas",38.40%,marital_status,±0.9
"('Never married',)","San Diego city, California",40.80%,marital_status,±1.0
"('Never married',)","San Francisco city, California",46.90%,marital_status,±0.9
"('Never married',)","San Jose city, California",34.60%,marital_status,±0.7
"('Never married',)","Seattle city, Washington",45.10%,marital_status,±1.5
"('Never married',)","Tucson city, Arizona",43.00%,marital_status,±1.4
"('Never married',)","Washington city, District of Columbia",55.40%,marital_status,±1.0
"('Male 15 years and over',)","Albuquerque city, New Mexico","217,576",marital_status,"±1,997"
"('Male 15 years and over',)","Austin city, Texas","387,682",marital_status,"±4,329"
"('Male 15 years and over',)","Baltimore city, Maryland","236,402",marital_status,±593
"('Male 15 years and over',)","Boston city, Massachusetts","274,633",marital_status,"±2,959"
"('Male 15 years and over',)","Charlotte city, North Carolina","314,478",marital_status,"±2,350"
"('Male 15 years and over',)","Chicago city, Illinois","1,075,442",marital_status,"±8,105"
"('Male 15 years and over',)","Columbus city, Ohio","334,502",marital_status,"±3,847"
"('Male 15 years and over',)","Dallas city, Texas","496,337",marital_status,"±6,403"
"('Male 15 years and over',)","Denver city, Colorado","279,313",marital_status,±375
"('Male 15 years and over',)","Detroit city, Michigan","246,821",marital_status,"±3,324"
"('Male 15 years and over',)","El Paso city, Texas","253,323",marital_status,"±2,621"
"('Male 15 years and over',)","Fort Worth city, Texas","310,733",marital_status,"±5,164"
"('Male 15 years and over',)","Fresno city, California","190,108",marital_status,"±3,427"
"('Male 15 years and over',)","Houston city, Texas","898,827",marital_status,"±9,005"
"('Male 15 years and over',)","Indianapolis city (balance), Indiana","318,690",marital_status,"±2,434"
"('Male 15 years and over',)","Jacksonville city, Florida","331,981",marital_status,"±1,553"
"('Male 15 years and over',)","Las Vegas city, Nevada","244,771",marital_status,"±4,958"
"('Male 15 years and over',)","Los Angeles city, California","1,604,287",marital_status,"±10,012"
"('Male 15 years and over',)","Memphis city, Tennessee","241,250",marital_status,"±3,100"
"('Male 15 years and over',)","Milwaukee city, Wisconsin","220,735",marital_status,"±3,233"
"('Male 15 years and over',)","New York city, New York","3,303,569",marital_status,"±1,308"
"('Male 15 years and over',)","Oklahoma City city, Oklahoma","237,924",marital_status,"±3,354"
"('Male 15 years and over',)","Philadelphia city, Pennsylvania","591,770",marital_status,±544
"('Male 15 years and over',)","Phoenix city, Arizona","604,574",marital_status,"±5,713"
"('Male 15 years and over',)","Portland city, Oregon","263,387",marital_status,"±2,971"
"('Male 15 years and over',)","San Antonio city, Texas","565,128",marital_status,"±3,928"
"('Male 15 years and over',)","San Diego city, California","572,187",marital_status,"±6,952"
"('Male 15 years and over',)","San Francisco city, California","389,750",marital_status,±787
"('Male 15 years and over',)","San Jose city, California","415,859",marital_status,"±4,510"
"('Male 15 years and over',)","Seattle city, Washington","300,922",marital_status,"±4,772"
"('Male 15 years and over',)","Tucson city, Arizona","215,792",marital_status,"±4,342"
"('Male 15 years and over',)","Washington city, District of Columbia","267,946",marital_status,±563
"('Now married, except separated',)","Albuquerque city, New Mexico",44.60%,marital_status,±1.7
"('Now married, except separated',)","Austin city, Texas",40.40%,marital_status,±1.6
"('Now married, except separated',)","Baltimore city, Maryland",28.90%,marital_status,±1.3
"('Now married, except separated',)","Boston city, Massachusetts",30.10%,marital_status,±1.4
"('Now married, except separated',)","Charlotte city, North Carolina",43.70%,marital_status,±1.4
"('Now married, except separated',)","Chicago city, Illinois",36.40%,marital_status,±0.8
"('Now married, except separated',)","Columbus city, Ohio",36.40%,marital_status,±1.6
"('Now married, except separated',)","Dallas city, Texas",42.40%,marital_status,±1.2
"('Now married, except separated',)","Denver city, Colorado",39.50%,marital_status,±1.2
"('Now married, except separated',)","Detroit city, Michigan",24.00%,marital_status,±1.2
"('Now married, except separated',)","El Paso city, Texas",49.70%,marital_status,±1.6
"('Now married, except separated',)","Fort Worth city, Texas",47.30%,marital_status,±1.7
"('Now married, except separated',)","Fresno city, California",40.30%,marital_status,±1.5
"('Now married, except separated',)","Houston city, Texas",42.40%,marital_status,±0.9
"('Now married, except separated',)","Indianapolis city (balance), Indiana",37.60%,marital_status,±1.8
"('Now married, except separated',)","Jacksonville city, Florida",44.70%,marital_status,±1.8
"('Now married, except separated',)","Las Vegas city, Nevada",42.50%,marital_status,±1.5
"('Now married, except separated',)","Los Angeles city, California",39.20%,marital_status,±0.6
"('Now married, except separated',)","Memphis city, Tennessee",33.50%,marital_status,±1.5
"('Now married, except separated',)","Milwaukee city, Wisconsin",31.60%,marital_status,±1.4
"('Now married, except separated',)","New York city, New York",42.90%,marital_status,±0.5
"('Now married, except separated',)","Oklahoma City city, Oklahoma",48.00%,marital_status,±1.4
"('Now married, except separated',)","Philadelphia city, Pennsylvania",32.20%,marital_status,±1.1
"('Now married, except separated',)","Phoenix city, Arizona",41.30%,marital_status,±1.1
"('Now married, except separated',)","Portland city, Oregon",40.10%,marital_status,±1.6
"('Now married, except separated',)","San Antonio city, Texas",42.20%,marital_status,±1.2
"('Now married, except separated',)","San Diego city, California",43.30%,marital_status,±1.2
"('Now married, except separated',)","San Francisco city, California",39.30%,marital_status,±1.1
"('Now married, except separated',)","San Jose city, California",51.70%,marital_status,±1.1
